get metadata from header,parseDataReportFlag ok,parse metadata,infra.grpc.invoker,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Depts only have yunzhanghu,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,no need or no have tags,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,superiorAndDeputy empty,approve callback start,approve status error,svc.ApproveCallback failed,Response=<:MAP:>,message,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,GetSupervisorPosition success,timestamp,unknown
11313,11313,11313,11313,4102,184,566,412,184,184,391,391,184,382,184,184,154,4102,184,566,154,27,27,9,3,3,3,3,3,2,2,2,0,2023-11-03 07:12:00,1
11308,11308,11309,11308,4080,195,447,399,195,195,379,379,195,368,195,195,48,4080,195,447,48,31,31,11,7,7,7,7,7,2,2,2,0,2023-11-03 07:14:00,0
11232,11232,11232,11232,4065,194,431,389,194,194,377,377,194,372,194,194,42,4065,194,431,42,27,27,5,3,3,3,3,3,2,2,2,0,2023-11-03 07:16:00,0
11222,11222,11221,11224,4059,187,456,404,187,187,382,382,187,378,187,187,52,4059,187,456,52,28,28,4,4,4,4,4,4,2,2,2,0,2023-11-03 07:18:00,0
11295,11295,11296,11295,4102,187,446,402,187,187,377,377,187,371,187,187,44,4102,187,446,44,27,27,6,3,3,3,3,3,2,2,2,0,2023-11-03 07:20:00,0
8139,8139,8139,8139,2283,1636,912,566,955,954,256,256,561,249,197,186,634,3040,953,912,55,30,30,7,7,6,7,7,7,2,2,2,0,2023-11-03 07:22:00,3199
2614,2614,2611,2614,0,5378,1887,999,1867,1867,121,121,945,115,141,141,1746,1727,1749,1887,34,28,28,6,4,3,4,4,4,2,2,2,0,2023-11-03 07:24:00,5482
995,995,995,995,0,2662,200,136,282,282,128,128,142,118,142,142,64,140,142,200,64,27,27,10,3,3,3,3,3,2,2,2,0,2023-11-03 07:26:00,2635
990,990,993,990,0,2731,319,162,280,281,141,141,136,131,136,136,157,144,136,319,157,31,31,10,7,6,7,7,7,2,2,2,0,2023-11-03 07:28:00,2858
959,959,956,959,0,1964,192,146,233,232,126,126,131,119,131,131,46,102,131,192,46,27,27,5,3,3,3,3,3,2,2,2,2,2023-11-03 07:30:00,3748
916,916,916,916,0,2120,291,138,234,234,128,128,123,119,123,123,153,110,123,291,153,28,28,9,4,4,4,4,4,2,2,2,0,2023-11-03 07:32:00,3597
1048,1048,1048,1048,0,614,203,148,337,337,134,134,218,124,130,130,55,208,306,203,55,27,27,10,3,3,3,3,3,2,2,2,0,2023-11-03 07:34:00,687
882,882,882,882,0,140,201,138,140,140,126,126,140,116,140,140,63,0,140,201,63,31,31,10,7,7,7,7,7,2,2,2,0,2023-11-03 07:36:00,0
906,906,907,906,0,135,293,146,135,135,127,127,135,113,135,135,147,0,135,293,147,27,27,14,3,3,3,3,3,2,2,2,0,2023-11-03 07:38:00,0
898,898,897,898,0,137,201,152,137,137,122,122,137,115,137,137,49,0,137,201,49,27,27,6,3,3,3,3,3,2,2,2,1,2023-11-03 07:40:00,0
890,890,890,890,0,139,198,154,139,139,124,124,139,112,139,139,44,0,139,198,44,28,28,12,4,3,4,4,4,2,2,2,0,2023-11-03 07:42:00,1
902,902,902,902,0,130,212,151,130,130,123,123,130,111,130,130,61,0,130,212,61,30,30,12,6,6,6,6,6,2,2,2,0,2023-11-03 07:44:00,0
885,885,885,885,0,140,204,154,140,140,127,127,140,121,140,140,50,0,140,204,50,28,28,6,4,3,4,4,4,2,2,2,0,2023-11-03 07:46:00,1
920,920,920,920,0,154,186,147,154,154,129,129,154,122,154,154,39,0,154,186,39,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-03 07:48:00,0
914,914,914,914,0,138,191,135,138,138,136,136,138,129,138,138,56,0,138,191,56,28,28,7,4,4,4,4,4,2,2,2,0,2023-11-03 07:50:00,2
898,898,898,898,0,136,189,148,136,136,121,121,136,117,136,136,41,0,136,189,41,30,30,4,6,6,6,6,6,2,2,2,0,2023-11-03 07:52:00,0
945,945,945,945,0,145,195,140,145,145,132,132,145,121,145,145,55,0,145,195,55,28,28,11,4,4,4,4,4,2,2,2,0,2023-11-03 07:54:00,0
928,928,928,928,0,142,217,142,142,142,124,124,142,119,142,142,75,0,142,217,75,27,27,5,3,3,3,3,3,2,2,2,0,2023-11-03 07:56:00,0
857,857,857,857,0,129,189,153,129,129,124,124,129,117,129,129,36,0,129,189,36,31,31,7,7,6,7,7,7,2,2,2,0,2023-11-03 07:58:00,1
909,909,909,909,0,132,169,120,132,132,138,138,132,127,132,132,49,0,132,169,49,27,27,10,3,3,3,3,3,2,2,2,1,2023-11-03 08:00:00,0
915,915,915,915,0,139,302,154,139,139,138,138,139,125,139,139,148,0,139,302,148,26,26,12,3,3,3,3,3,2,2,2,1,2023-11-03 08:02:00,2
898,898,898,898,0,140,187,139,140,140,129,129,140,120,140,140,48,0,140,187,48,28,28,9,4,3,4,4,4,2,2,2,0,2023-11-03 08:04:00,1
891,891,891,891,0,136,204,151,136,136,129,129,136,122,136,136,53,0,136,204,53,31,31,7,7,7,7,7,7,2,2,2,0,2023-11-03 08:06:00,0
900,900,900,900,0,139,198,144,139,139,124,124,139,123,139,139,54,0,139,198,54,28,28,1,3,3,3,3,3,2,2,2,0,2023-11-03 08:08:00,0
886,886,886,886,0,132,189,145,132,132,124,124,132,114,132,132,44,0,132,189,44,27,27,10,3,3,3,3,3,2,2,2,0,2023-11-03 08:10:00,0
898,898,898,898,0,146,183,148,146,146,129,129,146,122,146,146,35,0,146,183,35,28,28,7,4,4,4,4,4,2,2,2,0,2023-11-03 08:12:00,0
923,923,923,923,0,129,199,149,129,129,133,133,129,124,129,129,50,0,129,199,50,30,30,9,6,6,6,6,6,2,2,2,0,2023-11-03 08:14:00,0
908,908,908,908,0,143,196,151,143,143,131,131,143,119,143,143,45,0,143,196,45,28,28,12,4,3,4,4,4,2,2,2,0,2023-11-03 08:16:00,1
878,878,878,878,0,131,244,144,131,131,122,122,131,116,131,131,100,0,131,244,49,28,28,6,3,3,3,4,4,2,2,2,0,2023-11-03 08:18:00,52
901,901,901,901,0,132,168,131,132,132,136,136,132,127,132,132,37,0,132,168,37,28,28,9,4,3,4,4,4,2,2,2,0,2023-11-03 08:20:00,1
876,876,876,876,0,137,201,142,137,137,119,119,137,113,137,137,59,0,137,201,59,30,30,6,6,6,6,6,6,2,2,2,0,2023-11-03 08:22:00,0
884,884,885,884,0,128,190,144,128,128,123,123,128,115,128,128,46,0,128,190,46,28,28,7,4,4,4,4,4,2,2,2,1,2023-11-03 08:24:00,0
927,927,927,927,0,144,195,152,144,144,121,121,144,114,144,144,43,0,144,195,43,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-03 08:26:00,2
896,896,895,896,0,144,199,153,144,144,130,130,144,122,144,144,46,0,144,199,46,30,30,8,7,7,7,7,7,2,2,2,0,2023-11-03 08:28:00,2
901,901,901,901,0,123,187,142,123,123,122,122,123,115,123,123,45,0,123,187,45,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-03 08:30:00,0
924,924,925,924,0,135,204,141,135,135,125,125,135,119,135,135,63,0,135,204,63,27,27,6,3,3,3,3,3,2,2,2,0,2023-11-03 08:32:00,0
884,884,883,884,0,147,185,145,147,147,108,108,147,102,147,147,40,0,147,185,40,28,28,6,4,3,4,4,4,2,2,2,0,2023-11-03 08:34:00,1
908,908,908,908,0,134,192,141,134,134,132,132,134,126,134,134,51,0,134,192,51,30,30,6,6,6,6,6,6,2,2,2,0,2023-11-03 08:36:00,0
900,900,900,900,0,129,204,149,129,129,127,127,129,118,129,129,55,0,129,204,55,28,28,8,4,3,4,4,4,2,2,2,1,2023-11-03 08:38:00,3
894,894,894,894,0,141,205,155,141,141,114,114,141,106,141,141,50,0,141,205,50,27,27,8,3,3,3,3,3,2,2,2,0,2023-11-03 08:40:00,0
910,910,910,910,0,143,194,141,143,143,119,119,143,113,143,143,53,0,143,194,53,28,28,6,4,4,4,4,4,2,2,2,0,2023-11-03 08:42:00,0
868,868,868,868,0,133,202,155,133,133,125,125,133,110,133,133,47,0,133,202,47,30,30,15,6,6,6,6,6,2,2,2,0,2023-11-03 08:44:00,0
932,932,932,932,0,136,210,160,136,136,125,125,136,113,136,136,50,0,136,210,50,28,28,12,4,4,4,4,4,2,2,2,0,2023-11-03 08:46:00,0
937,937,937,937,0,141,197,138,141,141,140,140,141,132,141,141,59,0,141,197,59,27,27,8,3,3,3,3,3,2,2,2,0,2023-11-03 08:48:00,0
899,899,899,899,0,130,180,132,130,130,138,138,130,128,130,130,48,0,130,180,48,28,28,10,4,3,4,4,4,2,2,2,0,2023-11-03 08:50:00,1
880,880,880,880,0,126,197,157,126,126,116,116,126,111,126,126,40,0,126,197,40,30,30,5,6,6,6,6,6,2,2,2,0,2023-11-03 08:52:00,0
918,918,918,918,0,151,178,137,151,151,115,115,151,108,151,151,41,0,151,178,41,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-03 08:54:00,0
914,914,914,914,0,139,202,158,139,139,125,125,139,118,139,139,44,0,139,202,44,28,28,7,4,3,4,4,4,2,2,2,0,2023-11-03 08:56:00,3
947,947,947,950,0,137,203,150,137,137,142,142,137,129,137,137,53,0,137,203,53,30,30,13,6,6,6,6,6,2,2,2,0,2023-11-03 08:58:00,0
893,893,893,893,0,122,188,155,122,122,125,125,122,116,122,122,33,0,122,188,33,28,28,9,4,4,4,4,4,2,2,2,0,2023-11-03 09:00:00,0
901,901,901,900,0,145,188,143,145,145,130,130,145,116,145,145,45,0,145,188,45,27,27,14,3,3,3,3,3,2,2,2,0,2023-11-03 09:02:00,0
885,885,885,885,0,129,193,138,129,129,124,124,129,114,129,129,55,0,129,193,55,28,28,8,4,4,4,4,4,2,2,2,2,2023-11-03 09:04:00,0
867,867,868,867,0,124,192,144,124,124,113,113,124,100,124,124,48,0,124,192,48,30,30,12,6,6,6,6,6,2,2,2,1,2023-11-03 09:06:00,0
924,924,923,924,0,136,191,147,136,136,138,138,136,124,136,136,44,0,136,191,44,28,28,13,4,3,4,4,4,2,2,2,1,2023-11-03 09:08:00,1
896,896,896,896,0,144,183,134,144,144,128,128,144,121,144,144,49,0,144,183,49,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-03 09:10:00,0
929,929,929,929,0,140,209,153,140,140,138,138,140,133,140,140,56,0,140,209,56,28,28,5,4,3,4,4,4,2,2,2,0,2023-11-03 09:12:00,1
913,913,913,913,0,136,195,146,136,136,115,115,136,106,136,136,49,0,136,195,49,30,30,9,6,6,6,6,6,2,2,2,0,2023-11-03 09:14:00,0
910,910,910,910,0,130,196,146,130,130,126,126,130,119,130,130,50,0,130,196,50,28,28,6,4,4,4,4,4,2,2,2,1,2023-11-03 09:16:00,0
883,883,883,883,0,128,174,129,128,128,133,133,128,120,128,128,45,0,128,174,45,27,27,13,3,3,3,3,3,2,2,2,0,2023-11-03 09:18:00,1
897,897,898,897,0,135,190,139,135,135,124,124,135,117,135,136,51,0,135,190,51,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-03 09:20:00,0
897,897,896,897,0,125,194,145,125,125,119,119,125,112,125,124,49,0,125,194,49,31,31,7,7,7,7,7,7,2,2,2,0,2023-11-03 09:22:00,0
948,948,948,948,0,143,199,139,143,143,142,142,143,131,143,143,60,0,143,199,60,27,27,11,3,3,3,3,3,2,2,2,0,2023-11-03 09:24:00,0
890,890,891,890,0,131,191,138,131,131,121,121,131,111,131,131,53,0,131,191,53,28,28,10,4,3,4,4,4,2,2,2,0,2023-11-03 09:26:00,1
910,910,909,910,0,140,189,144,140,140,132,132,140,120,140,140,45,0,140,189,45,27,27,12,3,3,3,3,3,2,2,2,0,2023-11-03 09:28:00,0
883,883,884,883,0,126,204,160,126,126,126,126,126,117,126,126,44,0,126,204,44,31,31,8,7,6,7,7,7,2,2,2,1,2023-11-03 09:30:00,1
900,900,899,900,0,135,199,139,135,135,115,115,135,108,135,135,60,0,135,199,60,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-03 09:32:00,0
904,904,904,904,0,134,198,157,134,134,113,113,134,110,134,134,41,0,134,198,41,40,40,3,4,4,4,10,4,2,2,2,0,2023-11-03 09:34:00,18
852,852,852,852,0,137,188,145,137,137,107,107,137,99,137,137,43,0,137,188,43,30,30,8,6,6,6,6,6,2,2,2,0,2023-11-03 09:36:00,0
922,922,922,922,0,148,205,147,148,148,125,125,148,114,148,148,58,0,148,205,58,28,28,11,4,4,4,4,4,2,2,2,0,2023-11-03 09:38:00,0
903,903,903,903,0,124,202,142,124,124,136,136,124,124,124,124,60,0,124,202,60,27,27,12,3,3,3,3,3,2,2,2,0,2023-11-03 09:40:00,0
847,847,847,847,0,138,179,126,138,138,108,108,138,98,138,138,53,0,138,179,53,28,28,10,4,3,4,4,4,2,2,2,0,2023-11-03 09:42:00,1
892,892,892,891,0,128,187,145,128,128,142,142,128,129,128,128,42,0,128,187,42,30,30,12,6,6,6,6,6,2,2,2,1,2023-11-03 09:44:00,0
875,875,875,876,0,138,192,139,138,138,114,114,138,107,138,138,53,0,138,192,53,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-03 09:46:00,0
932,932,932,932,0,138,212,159,138,138,122,122,138,117,138,138,53,0,138,212,53,28,28,5,4,3,4,4,4,2,2,2,0,2023-11-03 09:48:00,3
882,882,883,882,0,142,176,135,142,142,124,124,142,113,142,143,41,0,142,176,41,27,27,11,3,3,3,3,3,2,2,2,0,2023-11-03 09:50:00,0
928,928,928,928,0,137,200,143,137,137,142,142,137,128,137,136,57,0,137,200,57,31,31,12,7,7,7,7,7,2,2,2,2,2023-11-03 09:52:00,0
893,893,892,893,0,126,192,139,126,126,134,134,126,126,126,126,53,0,126,192,53,27,27,8,3,3,3,3,3,2,2,2,0,2023-11-03 09:54:00,0
888,888,888,888,0,143,184,139,143,143,130,130,143,120,143,143,45,0,143,184,45,28,28,10,4,4,4,4,4,2,2,2,0,2023-11-03 09:56:00,0
913,913,914,913,0,133,195,147,133,133,135,135,133,128,133,133,48,0,133,195,48,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-03 09:58:00,0
889,889,888,889,0,125,196,150,125,125,132,132,125,123,125,125,46,0,125,196,46,33,33,9,7,6,7,8,7,2,2,2,0,2023-11-03 10:00:00,4
904,904,904,904,0,148,194,157,148,148,122,122,148,115,148,148,37,0,148,194,37,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-03 10:02:00,0
900,900,900,900,0,139,198,148,139,139,122,122,139,111,139,139,50,0,139,198,50,28,28,9,4,3,4,4,4,2,2,2,2,2023-11-03 10:04:00,1
881,881,881,881,0,143,180,140,143,143,136,136,143,127,143,143,40,0,143,180,40,27,27,8,3,3,3,3,3,2,2,2,1,2023-11-03 10:06:00,0
859,859,859,859,0,127,190,149,127,127,127,127,127,119,127,127,41,0,127,190,41,31,31,8,7,7,7,7,7,2,2,2,0,2023-11-03 10:08:00,2
899,899,899,899,0,131,183,146,131,131,132,132,131,121,131,131,37,0,131,183,37,29,29,11,3,3,3,4,3,2,2,2,0,2023-11-03 10:10:00,3
869,869,869,869,0,129,184,134,129,129,121,121,129,110,129,129,50,0,129,184,50,27,27,11,3,3,3,3,3,2,2,2,0,2023-11-03 10:12:00,0
885,885,885,885,0,152,194,148,152,152,123,123,152,116,152,152,46,0,152,194,46,31,31,6,7,7,7,7,7,2,2,2,1,2023-11-03 10:14:00,0
859,859,859,859,0,137,181,143,137,137,127,127,137,120,137,137,38,0,137,181,38,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-03 10:16:00,0
866,866,866,866,0,137,175,127,137,137,143,143,137,132,137,137,48,0,137,175,48,30,30,10,4,3,4,5,4,2,2,2,1,2023-11-03 10:18:00,6
883,883,883,883,0,136,180,134,136,136,127,127,136,121,136,136,46,0,136,180,46,29,29,5,3,3,3,4,3,2,2,2,1,2023-11-03 10:20:00,3
923,923,923,923,0,142,218,168,142,142,119,119,142,109,142,142,50,0,142,218,50,35,35,10,7,6,7,9,7,2,2,2,0,2023-11-03 10:22:00,9
882,882,882,882,0,145,207,149,145,145,119,119,145,111,145,145,58,0,145,207,58,27,27,8,3,3,3,3,3,2,2,2,0,2023-11-03 10:24:00,0
929,929,929,929,0,149,185,137,149,149,122,122,149,112,149,149,48,0,149,185,48,28,28,9,4,4,4,4,4,2,2,2,1,2023-11-03 10:26:00,0
881,881,882,881,0,124,198,134,124,124,114,114,124,104,123,124,64,0,124,198,64,27,27,10,3,3,3,3,3,2,2,2,0,2023-11-03 10:28:00,0
911,911,910,911,0,133,197,142,133,133,124,124,133,112,134,133,55,0,133,197,55,31,31,12,7,7,7,7,7,2,2,2,0,2023-11-03 10:30:00,4
909,909,909,909,0,140,183,140,140,140,134,134,140,121,140,140,43,0,140,183,43,27,27,12,3,3,3,3,3,2,2,2,1,2023-11-03 10:32:00,2
916,916,916,916,0,144,220,149,144,144,117,117,144,115,144,144,71,0,144,220,71,28,28,2,4,3,4,4,4,2,2,2,0,2023-11-03 10:34:00,5
897,897,897,897,0,133,190,136,133,133,117,117,133,110,133,133,54,0,133,190,54,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-03 10:36:00,2
900,900,900,901,0,129,196,152,129,129,125,125,129,117,129,129,44,0,129,196,44,32,32,8,6,6,6,7,6,2,2,2,0,2023-11-03 10:38:00,8
920,920,920,920,0,124,216,156,124,124,125,125,124,120,124,124,60,0,124,216,60,30,30,5,4,3,4,5,4,2,2,2,0,2023-11-03 10:40:00,6
879,879,879,879,0,141,195,148,141,141,123,123,141,115,141,141,47,0,141,195,47,27,27,8,3,3,3,3,3,2,2,2,0,2023-11-03 10:42:00,0
864,864,864,864,0,124,187,147,124,124,113,113,124,106,124,124,40,0,124,187,40,31,31,7,7,7,7,7,7,2,2,2,0,2023-11-03 10:44:00,0
917,917,917,917,0,133,195,144,133,133,125,125,133,115,133,133,51,0,133,195,51,27,27,10,3,3,3,3,3,2,2,2,0,2023-11-03 10:46:00,0
937,937,938,937,0,157,203,152,157,157,121,121,157,107,157,157,51,0,157,203,51,28,28,14,4,4,4,4,4,2,2,2,0,2023-11-03 10:48:00,1
885,885,884,885,0,121,190,135,121,121,127,127,121,119,121,121,55,0,121,190,55,27,27,8,3,3,3,3,3,2,2,2,0,2023-11-03 10:50:00,2
898,898,898,898,0,127,201,163,127,127,137,137,127,127,127,127,38,0,127,201,38,33,33,10,7,6,7,8,7,2,2,2,0,2023-11-03 10:52:00,9
907,907,908,907,0,139,190,136,139,139,122,122,139,116,139,139,54,0,139,190,54,27,27,6,3,3,3,3,3,2,2,2,0,2023-11-03 10:54:00,5
921,921,920,921,0,132,191,142,132,132,124,124,132,116,132,132,49,0,132,191,49,29,29,8,3,3,3,4,3,2,2,2,0,2023-11-03 10:56:00,3
878,878,878,878,0,139,198,145,139,139,120,120,139,111,139,139,53,0,139,198,53,28,28,8,4,3,4,4,4,2,2,2,1,2023-11-03 10:58:00,1
880,880,880,880,0,128,196,147,128,128,133,133,128,122,128,128,49,0,128,196,49,31,31,10,7,7,7,7,7,2,2,2,1,2023-11-03 11:00:00,0
905,905,905,904,0,138,305,154,138,138,149,149,138,132,138,138,151,0,138,305,151,27,27,16,3,3,3,3,3,2,2,2,1,2023-11-03 11:02:00,0
920,920,920,921,0,151,210,156,151,151,133,133,151,121,151,151,54,0,151,210,54,27,27,12,3,3,3,3,3,2,2,2,0,2023-11-03 11:04:00,5
917,917,917,917,0,125,197,143,125,125,137,137,125,128,125,125,54,0,125,197,54,28,28,8,4,4,4,4,4,2,2,2,1,2023-11-03 11:06:00,0
938,938,940,938,0,141,206,152,140,140,121,121,140,115,140,142,54,0,140,206,54,32,32,5,6,6,6,7,6,2,2,2,1,2023-11-03 11:08:00,3
858,858,856,858,0,128,206,154,129,129,121,121,129,111,129,127,52,0,129,206,52,28,28,10,4,3,4,4,4,2,2,2,0,2023-11-03 11:10:00,1
895,895,895,896,0,128,200,143,128,128,115,115,128,107,128,128,57,0,128,200,57,29,29,8,3,3,3,4,3,2,2,2,0,2023-11-03 11:12:00,3
920,920,920,920,0,122,221,154,122,122,130,130,122,118,122,122,67,0,122,221,67,31,31,11,5,4,5,6,5,2,2,2,1,2023-11-03 11:14:00,4
882,882,883,882,0,136,195,148,136,136,119,119,136,111,136,136,47,0,136,195,47,29,29,8,5,5,5,5,5,2,2,2,0,2023-11-03 11:16:00,0
944,944,944,944,0,138,211,146,138,138,138,138,138,128,138,138,65,0,138,211,65,28,28,10,4,4,4,4,4,2,2,2,0,2023-11-03 11:18:00,0
919,919,918,919,0,132,207,131,132,132,151,151,132,136,132,132,76,0,132,207,76,27,27,13,3,3,3,3,3,2,2,2,2,2023-11-03 11:20:00,0
893,893,893,893,0,136,201,159,136,136,122,122,136,114,136,136,42,0,136,201,42,31,31,7,7,7,7,7,7,2,2,2,1,2023-11-03 11:22:00,2
883,883,883,883,0,142,185,144,142,142,132,132,142,119,142,142,41,0,142,185,41,27,27,13,3,3,3,3,3,2,2,2,0,2023-11-03 11:24:00,0
923,923,923,923,0,133,207,167,133,133,140,140,133,128,133,133,40,0,133,207,40,29,29,12,3,3,3,4,3,2,2,2,0,2023-11-03 11:26:00,3
900,900,901,900,0,146,184,138,146,146,121,121,146,113,146,146,46,0,146,184,46,28,28,8,4,3,4,4,4,2,2,2,0,2023-11-03 11:28:00,1
918,918,917,918,0,134,215,157,134,134,127,127,134,115,134,134,58,0,134,215,58,30,30,10,6,6,6,6,6,2,2,2,2,2023-11-03 11:30:00,6
861,861,861,862,0,127,180,134,127,127,129,129,127,110,127,127,46,0,127,180,46,28,28,19,4,3,4,4,4,2,2,2,0,2023-11-03 11:32:00,3
890,890,890,890,0,132,198,149,132,132,128,128,132,116,132,132,49,0,132,198,49,27,27,12,3,3,3,3,3,2,2,2,0,2023-11-03 11:34:00,0
908,908,908,908,0,146,205,152,146,146,126,126,146,116,146,146,53,0,146,205,53,30,30,10,4,4,4,5,4,2,2,2,0,2023-11-03 11:36:00,5
925,925,925,925,0,140,195,149,140,140,128,128,140,118,140,140,46,0,140,195,46,30,30,10,6,6,6,6,6,2,2,2,0,2023-11-03 11:38:00,1
864,864,864,864,0,140,212,156,140,140,108,108,140,101,140,140,56,0,140,212,56,27,27,6,4,4,4,4,4,2,2,2,0,2023-11-03 11:40:00,0
895,895,896,898,0,133,190,139,133,133,121,121,133,106,133,134,51,0,133,190,51,29,29,14,3,3,3,4,3,2,2,2,1,2023-11-03 11:42:00,9
885,885,884,886,0,131,184,134,131,131,117,117,131,102,131,130,50,0,131,184,50,28,28,14,4,3,4,4,4,2,2,2,1,2023-11-03 11:44:00,6
883,883,884,883,0,126,187,138,126,126,120,120,126,114,126,126,49,0,126,187,49,33,33,6,6,6,6,7,6,2,2,2,0,2023-11-03 11:46:00,3
896,896,896,896,0,135,189,138,135,135,125,125,135,118,135,135,51,0,135,189,51,27,27,7,3,3,3,3,3,2,2,2,0,2023-11-03 11:48:00,0
923,923,923,923,0,151,178,137,151,151,118,118,151,109,151,151,41,0,151,178,41,28,28,9,4,3,4,4,4,2,2,2,0,2023-11-03 11:50:00,1
934,934,933,934,0,144,196,152,144,144,128,128,144,119,144,144,44,0,144,196,44,29,29,9,3,3,3,4,3,2,2,2,0,2023-11-03 11:52:00,3
882,882,882,882,0,130,191,151,130,130,124,124,130,118,130,130,40,0,130,191,40,31,31,6,7,7,7,7,7,2,2,2,0,2023-11-03 11:54:00,2
876,876,877,874,0,141,181,154,141,141,108,108,141,100,141,141,27,0,141,181,27,29,29,7,3,3,3,4,3,2,2,2,1,2023-11-03 11:56:00,3
915,915,914,915,0,117,208,154,117,117,129,129,117,122,117,117,54,0,117,208,54,28,28,7,4,4,4,4,4,2,2,2,0,2023-11-03 11:58:00,4
888,888,888,888,0,129,185,147,129,129,135,135,129,131,129,129,38,0,129,185,38,30,30,4,6,6,6,6,6,2,2,2,0,2023-11-03 12:00:00,1
861,861,861,860,0,136,181,139,136,136,112,112,136,108,136,136,42,0,136,181,42,28,28,4,4,3,4,4,4,2,2,2,0,2023-11-03 12:02:00,1
832,832,832,832,0,133,166,135,133,133,120,120,133,114,133,133,31,0,133,166,31,26,26,5,3,3,3,3,3,2,2,2,0,2023-11-03 12:04:00,0
895,895,895,895,0,140,184,140,140,140,115,115,140,110,140,140,44,0,140,184,44,28,28,5,4,3,4,4,4,2,2,2,0,2023-11-03 12:06:00,1
861,861,861,861,0,144,174,137,144,144,115,115,144,112,144,144,37,0,144,174,37,30,30,2,6,6,6,6,6,2,2,2,1,2023-11-03 12:08:00,0
900,900,900,900,0,137,205,152,137,137,134,134,137,127,137,137,53,0,137,205,53,28,28,7,4,4,4,4,4,2,2,2,0,2023-11-03 12:10:00,0
876,876,876,876,0,135,183,137,135,135,120,120,135,114,135,135,46,0,135,183,46,27,27,4,3,3,3,3,3,2,2,2,1,2023-11-03 12:12:00,0
876,876,876,876,0,126,174,143,126,126,124,124,126,115,126,126,31,0,126,174,31,27,27,9,3,3,3,3,3,2,2,2,0,2023-11-03 12:14:00,0
883,883,883,883,0,137,196,156,137,137,113,113,137,103,137,137,40,0,137,196,40,31,31,10,7,7,7,7,7,2,2,2,0,2023-11-03 12:16:00,0
885,885,885,885,0,132,331,142,132,132,123,123,132,118,132,132,189,0,132,331,138,28,28,5,3,3,3,4,4,2,2,2,0,2023-11-03 12:18:00,52
893,893,893,893,0,132,178,140,132,132,115,115,132,110,132,132,38,0,132,178,38,28,28,5,4,3,4,4,4,2,2,2,0,2023-11-03 12:20:00,1
901,901,901,901,0,149,193,137,149,149,136,136,149,127,149,149,56,0,149,193,56,27,27,9,3,3,3,3,3,2,2,2,0,2023-11-03 12:22:00,1
881,881,881,881,0,126,197,157,126,126,123,123,126,113,126,126,40,0,126,197,40,31,31,9,7,6,7,7,7,2,2,2,1,2023-11-03 12:24:00,5
890,890,890,890,0,129,191,150,129,129,121,121,129,111,129,129,41,0,129,191,41,27,27,10,3,3,3,3,3,2,2,2,0,2023-11-03 12:26:00,0
814,814,814,814,0,135,177,136,135,135,112,112,135,104,135,135,41,0,135,177,41,28,28,7,4,4,4,4,4,2,2,2,0,2023-11-03 12:28:00,0
913,913,913,914,0,144,205,161,144,144,117,117,144,113,144,144,44,0,144,205,44,27,27,4,3,3,3,3,3,2,2,2,0,2023-11-03 12:30:00,0
864,864,864,864,0,125,172,140,125,125,121,121,125,113,125,125,32,0,125,172,32,31,31,7,7,7,7,7,7,2,2,2,1,2023-11-03 12:32:00,0
893,893,893,893,0,136,197,150,136,136,126,126,136,122,136,136,47,0,136,197,47,27,27,3,3,3,3,3,3,2,2,2,1,2023-11-03 12:34:00,2
859,859,859,859,0,126,186,146,126,126,108,108,126,102,126,126,40,0,126,186,40,28,28,6,4,3,4,4,4,2,2,2,0,2023-11-03 12:36:00,1
886,886,886,886,0,134,187,147,134,134,134,134,134,130,134,134,40,0,134,187,40,30,30,4,6,6,6,6,6,2,2,2,0,2023-11-03 12:38:00,1
892,892,894,893,0,140,189,151,140,140,116,116,140,108,140,140,38,0,140,189,38,27,27,8,3,3,3,3,3,2,2,2,0,2023-11-03 12:40:00,9
