rego exec input:<:MAP:>,parseDataReportFlag ok,get metadata from header,parse metadata,infra.grpc.invoker,<:staticStrategies:>,computeOwnObjectIDs <:*:>,computeDeptMembersObjectIDs <:*:>,<:REQ:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,no <:*:> <:*:> <:*:> <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,<:list modules:>,loaded policy count:<:NUM:>,getPermTagsAndValues <:*:>,loadRegoMySQLInterval success,getDept success,getBackupEmp success,DeleteFieldValues <:REQ:>,Depts only have yunzhanghu,no <:*:>,timestamp,unknown
130,5127,5127,5127,5127,24,24,24,2032,130,12,12,24,130,1,1,24,1,118,118,2032,118,24,2023-10-14 05:42:00,0
130,5134,5134,5134,5134,24,24,24,2031,130,12,12,24,130,1,1,24,1,120,120,2031,120,24,2023-10-14 05:43:00,0
130,5127,5127,5128,5127,24,24,24,2031,130,12,12,24,130,1,1,24,1,118,118,2031,118,24,2023-10-14 05:44:00,0
130,5131,5131,5131,5131,22,22,22,2033,130,12,12,22,130,1,1,22,1,118,118,2033,118,22,2023-10-14 05:45:00,0
130,5141,5141,5139,5141,24,24,24,2035,130,12,12,24,130,1,1,24,1,118,118,2035,118,24,2023-10-14 05:46:00,0
130,5153,5153,5153,5153,24,24,24,2046,130,12,12,24,130,1,1,24,1,120,120,2046,120,24,2023-10-14 05:47:00,0
130,5136,5136,5138,5136,24,24,24,2038,130,12,12,24,130,1,1,24,1,118,118,2038,118,24,2023-10-14 05:48:00,0
130,5145,5145,5145,5145,24,24,24,2042,130,12,12,24,130,1,1,24,1,118,118,2042,118,24,2023-10-14 05:49:00,0
128,5142,5142,5141,5142,24,24,24,2038,128,12,12,24,128,1,1,24,1,118,118,2038,118,24,2023-10-14 05:50:00,0
130,5152,5152,5152,5152,22,22,22,2045,130,12,12,22,130,1,1,22,1,119,119,2045,119,22,2023-10-14 05:51:00,0
130,5147,5147,5147,5147,24,24,24,2040,130,12,12,24,130,1,1,24,1,119,119,2040,119,24,2023-10-14 05:52:00,0
130,5138,5138,5137,5138,24,24,24,2036,130,12,12,24,130,1,1,24,1,118,118,2036,118,24,2023-10-14 05:53:00,0
127,5063,5063,5064,5063,24,24,24,2010,127,11,11,24,127,1,1,24,1,116,116,2010,116,24,2023-10-14 05:54:00,0
130,5151,5151,5155,5151,24,24,24,2043,130,12,12,24,130,1,1,24,1,120,120,2043,120,24,2023-10-14 05:55:00,0
130,5149,5149,5145,5149,24,24,24,2042,130,12,12,24,130,1,1,24,1,118,118,2042,118,24,2023-10-14 05:56:00,0
130,5146,5146,5146,5146,24,24,24,2040,130,12,12,24,130,1,1,24,1,118,118,2040,118,24,2023-10-14 05:57:00,0
158,5315,5315,5315,5315,46,46,46,2036,158,12,12,46,158,1,1,46,1,138,138,2036,138,46,2023-10-14 05:58:00,0
166,5400,5400,5399,5400,65,65,65,2038,166,12,12,65,166,1,1,65,1,146,146,2038,146,65,2023-10-14 05:59:00,0
195,5586,5586,5587,5586,92,92,92,2033,195,12,12,92,195,1,1,92,1,191,191,2033,191,92,2023-10-14 06:00:00,0
194,5571,5571,5572,5571,84,84,84,2016,194,12,12,84,194,1,1,84,1,176,176,2016,176,84,2023-10-14 06:01:00,0
204,5596,5596,5596,5596,100,100,100,2031,204,12,12,100,204,1,1,100,1,190,190,2031,190,100,2023-10-14 06:02:00,0
199,5602,5602,5601,5602,95,95,95,2034,199,12,12,95,199,1,1,95,1,188,188,2034,188,95,2023-10-14 06:03:00,0
207,5600,5600,5599,5600,97,97,97,2033,207,12,12,97,207,1,1,97,1,183,183,2033,183,97,2023-10-14 06:04:00,0
188,5614,5614,5614,5614,101,101,101,2040,188,12,12,101,188,1,1,101,1,181,181,2040,181,101,2023-10-14 06:05:00,0
202,5605,5605,5605,5605,86,86,86,2032,202,12,12,86,202,1,1,86,1,196,196,2032,196,86,2023-10-14 06:06:00,0
194,5585,5585,5587,5585,98,98,98,2033,194,12,12,98,194,1,1,98,1,188,188,2033,188,98,2023-10-14 06:07:00,0
196,5606,5606,5611,5606,96,96,96,2037,196,12,12,96,196,1,1,96,1,191,191,2037,191,96,2023-10-14 06:08:00,0
200,5608,5608,5604,5608,88,87,87,2043,200,12,12,87,200,1,1,87,1,188,188,2043,188,87,2023-10-14 06:09:00,0
198,5596,5596,5594,5596,85,86,86,2036,198,12,12,86,198,1,1,86,1,183,183,2036,183,86,2023-10-14 06:10:00,0
194,5623,5623,5623,5623,93,93,93,2038,194,12,12,93,194,1,1,93,1,188,188,2038,188,93,2023-10-14 06:11:00,0
195,5610,5610,5611,5610,93,93,93,2044,195,12,12,93,195,1,1,93,1,193,193,2044,193,93,2023-10-14 06:12:00,0
203,5615,5615,5613,5615,107,107,107,2037,203,12,12,107,203,1,1,107,1,185,185,2037,185,107,2023-10-14 06:13:00,0
212,5604,5604,5605,5604,84,84,84,2043,212,12,12,84,212,1,1,84,1,190,190,2043,190,84,2023-10-14 06:14:00,0
202,5587,5587,5589,5587,99,99,99,2039,202,12,12,99,202,1,1,99,1,172,172,2039,172,99,2023-10-14 06:15:00,0
199,5611,5611,5609,5611,93,93,93,2041,199,12,12,92,199,1,1,92,1,186,186,2041,186,92,2023-10-14 06:16:00,0
199,5625,5625,5625,5625,90,90,90,2042,199,12,12,91,199,1,1,91,1,193,193,2042,193,91,2023-10-14 06:17:00,0
195,5616,5616,5617,5616,92,92,92,2041,195,12,12,92,195,1,1,92,1,196,196,2041,196,92,2023-10-14 06:18:00,0
193,5589,5589,5587,5589,111,111,111,2036,193,12,12,111,193,1,1,111,1,178,178,2036,178,111,2023-10-14 06:19:00,0
202,5529,5529,5529,5529,90,90,90,2009,202,12,12,90,202,1,1,90,1,181,181,2009,181,90,2023-10-14 06:20:00,0
210,5622,5622,5622,5622,94,94,94,2034,210,12,12,94,210,1,1,94,1,184,184,2034,184,94,2023-10-14 06:21:00,0
186,5582,5582,5584,5582,100,100,100,2035,186,12,12,100,186,1,1,100,1,189,189,2035,189,100,2023-10-14 06:22:00,0
202,5585,5585,5585,5585,87,87,87,2041,202,12,12,87,202,1,1,87,1,177,177,2041,177,87,2023-10-14 06:23:00,0
193,5575,5575,5574,5575,82,82,82,2039,193,12,12,82,193,1,1,82,1,181,181,2039,181,82,2023-10-14 06:24:00,0
198,5589,5589,5590,5589,100,100,100,2043,198,12,12,100,198,1,1,100,1,177,177,2043,177,100,2023-10-14 06:25:00,0
195,5611,5611,5609,5611,94,94,94,2040,195,12,12,94,195,1,1,94,1,190,190,2040,190,94,2023-10-14 06:26:00,0
195,5596,5596,5598,5596,91,91,91,2033,195,12,12,91,195,1,1,91,1,186,186,2033,186,91,2023-10-14 06:27:00,0
187,5592,5592,5591,5592,92,92,92,2040,187,12,12,92,187,1,1,92,1,190,190,2040,190,92,2023-10-14 06:28:00,0
191,5599,5599,5600,5599,94,94,94,2038,191,12,12,94,191,1,1,94,1,189,189,2038,189,94,2023-10-14 06:29:00,0
206,5602,5602,5600,5602,95,95,95,2036,206,12,12,95,206,1,1,95,1,185,185,2036,185,95,2023-10-14 06:30:00,0
203,5598,5598,5599,5598,76,76,76,2049,203,12,12,76,203,1,1,76,1,189,189,2049,189,76,2023-10-14 06:31:00,0
198,5611,5611,5610,5611,98,98,98,2042,198,12,12,98,198,1,1,98,1,189,189,2042,189,98,2023-10-14 06:32:00,0
195,5585,5585,5586,5585,93,92,92,2044,195,12,12,92,195,1,1,92,1,182,182,2044,182,92,2023-10-14 06:33:00,0
204,5594,5594,5593,5594,89,90,90,2037,204,12,12,90,204,1,1,90,1,188,188,2037,188,90,2023-10-14 06:34:00,0
204,5594,5594,5595,5594,96,96,96,2034,204,12,12,96,204,1,1,96,1,181,181,2034,181,96,2023-10-14 06:35:00,0
201,5566,5566,5566,5566,88,87,87,2038,201,12,12,87,201,1,1,87,1,184,184,2038,184,87,2023-10-14 06:36:00,0
198,5588,5588,5592,5588,91,92,92,2035,198,12,12,92,198,1,1,92,1,193,193,2035,193,92,2023-10-14 06:37:00,0
194,5606,5606,5603,5606,90,90,90,2035,194,12,12,90,194,1,1,90,1,191,191,2035,191,90,2023-10-14 06:38:00,0
208,5631,5631,5630,5631,95,95,95,2034,208,12,12,95,208,1,1,95,1,191,191,2034,191,95,2023-10-14 06:39:00,0
197,5597,5597,5596,5597,88,88,88,2039,197,12,12,88,197,1,1,88,1,184,184,2039,184,88,2023-10-14 06:40:00,0
190,5588,5588,5589,5588,94,94,94,2028,190,12,12,94,190,1,1,94,1,201,201,2028,201,94,2023-10-14 06:41:00,0
201,5599,5599,5599,5599,86,86,86,2045,201,12,12,86,201,1,1,86,1,179,179,2045,179,86,2023-10-14 06:42:00,0
199,5607,5607,5607,5607,84,84,84,2034,199,12,12,84,199,1,1,84,1,184,184,2034,184,84,2023-10-14 06:43:00,0
198,5515,5515,5516,5515,97,97,97,2008,198,12,12,97,198,1,1,97,1,184,184,2008,184,97,2023-10-14 06:44:00,0
196,5630,5630,5628,5630,95,95,95,2047,196,12,12,95,196,1,1,95,1,188,188,2047,188,95,2023-10-14 06:45:00,0
194,5612,5612,5612,5612,86,86,86,2036,194,12,12,86,194,1,1,86,1,198,198,2036,198,86,2023-10-14 06:46:00,0
209,5596,5596,5596,5596,91,91,91,2044,209,12,12,91,209,1,1,91,1,180,180,2044,180,91,2023-10-14 06:47:00,0
202,5636,5636,5636,5636,95,95,95,2039,202,12,12,95,202,1,1,95,1,184,184,2039,184,95,2023-10-14 06:48:00,0
194,5589,5589,5589,5589,85,85,85,2036,194,12,12,85,194,1,1,85,1,193,193,2036,193,85,2023-10-14 06:49:00,0
199,5598,5598,5598,5598,105,105,105,2041,199,12,12,105,199,1,1,105,1,174,174,2041,174,105,2023-10-14 06:50:00,0
199,5570,5570,5570,5570,87,87,87,2029,199,12,12,87,199,1,1,87,1,191,191,2029,191,87,2023-10-14 06:51:00,0
189,5604,5604,5605,5604,94,94,94,2033,189,12,12,94,189,1,1,94,1,190,190,2033,190,94,2023-10-14 06:52:00,0
203,5596,5596,5596,5596,90,90,90,2036,203,12,12,90,203,1,1,90,1,177,177,2036,177,90,2023-10-14 06:53:00,0
199,5604,5604,5603,5604,91,91,91,2041,199,12,12,91,199,1,1,91,1,184,184,2041,184,91,2023-10-14 06:54:00,0
194,5605,5605,5605,5605,100,100,100,2037,194,12,12,100,194,1,1,100,1,193,193,2037,193,100,2023-10-14 06:55:00,0
196,5606,5606,5606,5606,87,87,87,2041,196,12,12,87,196,1,1,87,1,193,193,2041,193,87,2023-10-14 06:56:00,0
204,5618,5618,5619,5618,92,91,91,2033,204,12,12,91,204,1,1,91,1,181,181,2033,181,91,2023-10-14 06:57:00,0
201,5595,5595,5596,5595,90,91,91,2037,201,12,12,91,201,1,1,91,1,193,193,2037,193,91,2023-10-14 06:58:00,0
209,5612,5612,5612,5612,94,94,94,2036,209,12,12,94,209,1,1,94,1,190,190,2036,190,94,2023-10-14 06:59:00,0
198,5602,5602,5602,5602,85,85,85,2040,198,12,12,85,198,1,1,85,1,182,182,2040,182,85,2023-10-14 07:00:00,0
187,5579,5579,5581,5579,100,100,100,2032,187,12,12,100,187,1,1,100,1,181,181,2032,181,100,2023-10-14 07:01:00,0
221,5613,5613,5611,5613,88,88,88,2043,221,12,12,88,221,1,1,88,1,184,184,2043,184,88,2023-10-14 07:02:00,0
194,5586,5586,5585,5586,93,93,93,2039,194,12,12,93,194,1,1,93,1,192,192,2039,192,93,2023-10-14 07:03:00,0
184,5573,5573,5575,5573,92,92,92,2041,184,12,12,92,184,1,1,92,1,182,182,2041,182,92,2023-10-14 07:04:00,0
206,5597,5597,5595,5597,98,98,98,2029,206,12,12,98,206,1,1,98,1,200,200,2029,200,98,2023-10-14 07:05:00,0
193,5599,5599,5598,5599,101,101,101,2037,193,12,12,101,193,1,1,101,1,188,188,2037,188,101,2023-10-14 07:06:00,0
204,5613,5613,5613,5613,91,91,91,2041,204,12,12,91,204,1,1,91,1,188,188,2041,188,91,2023-10-14 07:07:00,0
191,5592,5592,5592,5592,105,105,105,2040,191,12,12,105,191,1,1,105,1,186,186,2040,186,105,2023-10-14 07:08:00,0
202,5528,5528,5528,5528,99,99,99,2006,202,12,12,99,202,1,1,99,1,176,176,2006,176,99,2023-10-14 07:09:00,0
199,5591,5591,5591,5591,85,85,85,2039,199,12,12,85,199,1,1,85,1,181,181,2039,181,85,2023-10-14 07:10:00,0
196,5605,5605,5606,5605,95,95,95,2040,196,12,12,95,196,1,1,95,1,182,182,2040,182,95,2023-10-14 07:11:00,0
196,5633,5633,5632,5633,104,104,104,2044,196,12,12,104,196,1,1,104,1,186,186,2044,186,104,2023-10-14 07:12:00,0
204,5629,5629,5629,5629,101,101,101,2040,204,12,12,101,204,1,1,101,1,184,184,2040,184,101,2023-10-14 07:13:00,0
192,5598,5598,5599,5598,85,85,85,2040,192,12,12,85,192,1,1,85,1,187,187,2040,187,85,2023-10-14 07:14:00,0
191,5620,5620,5620,5620,95,95,95,2049,191,12,12,95,191,1,1,95,1,190,190,2049,190,95,2023-10-14 07:15:00,0
196,5592,5592,5591,5592,88,88,88,2040,196,12,12,88,196,1,1,88,1,187,187,2040,187,88,2023-10-14 07:16:00,0
205,5627,5627,5628,5627,83,83,83,2038,205,12,12,83,205,1,1,83,1,196,196,2038,196,83,2023-10-14 07:17:00,0
209,5668,5668,5669,5668,104,104,104,2038,209,12,12,104,209,1,1,104,1,193,193,2038,193,104,2023-10-14 07:18:00,0
202,5617,5617,5617,5617,90,90,90,2034,202,12,12,90,202,1,1,90,1,189,189,2034,189,90,2023-10-14 07:19:00,0
198,5592,5592,5590,5592,82,82,82,2045,198,12,12,82,198,1,1,82,1,194,194,2045,194,82,2023-10-14 07:20:00,0
192,5580,5580,5581,5580,85,85,85,2033,192,12,12,85,192,1,1,85,1,194,194,2033,194,85,2023-10-14 07:21:00,0
195,5600,5600,5601,5600,86,86,86,2040,195,12,12,86,195,1,1,86,1,192,192,2040,192,86,2023-10-14 07:22:00,0
201,5587,5587,5587,5587,92,92,92,2038,201,12,12,92,201,1,1,92,1,179,179,2038,179,92,2023-10-14 07:23:00,0
206,5610,5610,5608,5610,91,91,91,2034,206,12,12,91,206,1,1,91,1,191,191,2034,191,91,2023-10-14 07:24:00,0
193,5615,5615,5615,5615,91,91,91,2047,193,12,12,91,193,1,1,91,1,187,187,2047,187,91,2023-10-14 07:25:00,0
199,5598,5598,5598,5598,97,97,97,2040,199,12,12,97,199,1,1,97,1,204,204,2040,204,97,2023-10-14 07:26:00,0
197,5623,5623,5624,5623,97,97,97,2037,197,12,12,97,197,1,1,97,1,199,199,2037,199,97,2023-10-14 07:27:00,0
209,5603,5603,5604,5603,87,87,87,2036,209,12,12,87,209,1,1,87,1,187,187,2036,187,87,2023-10-14 07:28:00,0
207,5605,5605,5605,5605,99,99,99,2035,207,12,12,99,207,1,1,99,1,180,180,2035,180,99,2023-10-14 07:29:00,0
190,5587,5587,5587,5587,91,91,91,2038,190,12,12,91,190,1,1,91,1,187,187,2038,187,91,2023-10-14 07:30:00,0
209,5605,5605,5603,5605,88,88,88,2037,209,12,12,88,209,1,1,88,1,186,186,2037,186,88,2023-10-14 07:31:00,0
212,5618,5618,5618,5618,95,95,95,2039,212,12,12,95,212,1,1,95,1,193,193,2039,193,95,2023-10-14 07:32:00,0
206,5543,5543,5544,5543,90,90,90,2005,206,12,12,90,206,1,1,90,1,183,183,2005,183,90,2023-10-14 07:33:00,0
189,5604,5604,5603,5604,90,90,90,2033,189,12,12,90,189,1,1,90,1,200,200,2033,200,90,2023-10-14 07:34:00,0
198,5600,5600,5601,5600,97,97,97,2039,198,12,12,97,198,1,1,97,1,181,181,2039,181,97,2023-10-14 07:35:00,0
205,5597,5597,5598,5597,88,88,88,2034,205,12,12,88,205,1,1,88,1,177,177,2034,177,88,2023-10-14 07:36:00,0
199,5632,5632,5632,5632,109,109,109,2046,199,12,12,109,199,1,1,109,1,190,190,2046,190,109,2023-10-14 07:37:00,0
192,5603,5603,5602,5603,98,98,98,2039,192,12,12,98,192,1,1,98,1,178,178,2039,178,98,2023-10-14 07:38:00,0
196,5626,5626,5626,5626,94,94,94,2046,196,12,12,94,196,1,1,94,1,184,184,2046,184,94,2023-10-14 07:39:00,0
186,5593,5593,5593,5593,106,106,106,2033,186,12,12,106,186,1,1,106,1,183,183,2033,183,106,2023-10-14 07:40:00,0
196,5568,5568,5567,5568,100,100,100,2025,196,12,12,100,196,1,1,100,1,175,175,2025,175,100,2023-10-14 07:41:00,0
204,5619,5619,5620,5619,92,92,92,2039,204,12,12,92,204,1,1,92,1,191,191,2039,191,92,2023-10-14 07:42:00,0
198,5597,5597,5597,5597,96,96,96,2036,198,12,12,96,198,1,1,96,1,180,180,2036,180,96,2023-10-14 07:43:00,0
186,5581,5581,5580,5581,94,94,94,2037,186,12,12,94,186,1,1,94,1,185,185,2037,185,94,2023-10-14 07:44:00,0
211,5625,5625,5626,5625,104,104,104,2042,211,12,12,104,211,1,1,104,1,177,177,2042,177,104,2023-10-14 07:45:00,0
193,5581,5581,5583,5581,88,88,88,2038,193,12,12,88,193,1,1,88,1,180,180,2038,180,88,2023-10-14 07:46:00,0
207,5602,5602,5602,5602,86,86,86,2043,207,12,12,86,207,1,1,86,1,183,183,2043,183,86,2023-10-14 07:47:00,0
197,5626,5626,5624,5626,95,95,95,2035,197,12,12,95,197,1,1,95,1,187,187,2035,187,95,2023-10-14 07:48:00,0
194,5596,5596,5596,5596,92,92,92,2034,194,12,12,92,194,1,1,92,1,189,189,2034,189,92,2023-10-14 07:49:00,0
188,5590,5590,5589,5590,90,90,90,2043,188,12,12,90,188,1,1,90,1,179,179,2043,179,90,2023-10-14 07:50:00,0
201,5590,5590,5591,5590,90,90,90,2032,201,12,12,90,201,1,1,90,1,192,192,2032,192,90,2023-10-14 07:51:00,0
199,5630,5630,5630,5630,99,99,99,2040,199,12,12,99,199,1,1,99,1,182,182,2040,182,99,2023-10-14 07:52:00,0
205,5617,5617,5618,5617,98,98,98,2036,205,12,12,98,205,1,1,98,1,185,185,2036,185,98,2023-10-14 07:53:00,0
209,5636,5636,5635,5636,91,91,91,2042,209,12,12,91,209,1,1,91,1,184,184,2042,184,91,2023-10-14 07:54:00,0
203,5646,5646,5646,5646,99,99,99,2042,203,12,12,99,203,1,1,99,1,199,199,2042,199,99,2023-10-14 07:55:00,0
200,5563,5563,5562,5563,86,86,86,2035,200,12,12,86,200,1,1,86,1,181,181,2035,181,86,2023-10-14 07:56:00,0
192,5570,5570,5570,5570,94,94,94,2041,192,12,12,94,192,1,1,94,1,177,177,2041,177,94,2023-10-14 07:57:00,0
198,5522,5522,5522,5522,86,86,86,2009,198,12,12,86,198,1,1,86,1,181,181,2009,181,86,2023-10-14 07:58:00,0
201,5607,5607,5607,5607,85,85,85,2041,201,12,12,85,201,1,1,85,1,201,201,2041,201,85,2023-10-14 07:59:00,0
201,5587,5587,5587,5586,89,89,89,2038,201,12,12,89,201,1,1,89,1,180,180,2038,180,89,2023-10-14 08:00:00,0
196,5572,5572,5575,5573,87,87,87,2025,196,12,12,87,196,1,1,87,1,171,171,2025,171,87,2023-10-14 08:01:00,0
196,5616,5616,5616,5616,106,106,106,2033,196,12,12,106,196,1,1,106,1,196,196,2033,196,106,2023-10-14 08:02:00,0
199,5582,5582,5580,5582,89,89,89,2031,199,12,12,89,199,1,1,89,1,182,182,2031,182,89,2023-10-14 08:03:00,0
239,5606,5606,5606,5606,95,95,95,2032,204,13,13,95,239,1,1,95,1,182,182,2032,182,95,2023-10-14 08:04:00,108
196,5618,5618,5619,5618,90,90,90,2046,196,12,12,90,196,1,1,90,1,188,188,2046,188,90,2023-10-14 08:05:00,0
197,5624,5624,5623,5624,108,108,108,2042,197,12,12,108,197,1,1,108,1,183,183,2042,183,108,2023-10-14 08:06:00,0
181,5568,5568,5567,5568,87,87,87,2038,181,12,12,87,181,1,1,87,1,191,191,2038,191,87,2023-10-14 08:07:00,0
204,5589,5589,5589,5589,87,87,87,2041,204,12,12,87,204,1,1,87,1,184,184,2041,184,87,2023-10-14 08:08:00,0
199,5599,5599,5604,5599,101,101,101,2040,199,12,12,101,199,1,1,101,1,179,179,2040,179,101,2023-10-14 08:09:00,0
195,5626,5626,5622,5626,94,94,94,2036,195,12,12,94,195,1,1,94,1,199,199,2036,199,94,2023-10-14 08:10:00,0
195,5597,5597,5596,5597,93,93,93,2031,195,12,12,93,195,1,1,93,1,184,184,2031,184,93,2023-10-14 08:11:00,0
195,5618,5618,5621,5618,86,86,86,2036,195,12,12,86,195,1,1,86,1,195,195,2036,195,86,2023-10-14 08:12:00,0
208,5621,5621,5618,5621,90,90,90,2039,208,12,12,90,208,1,1,90,1,182,182,2039,182,90,2023-10-14 08:13:00,0
201,5615,5615,5615,5615,90,90,90,2037,201,12,12,90,201,1,1,90,1,191,191,2037,191,90,2023-10-14 08:14:00,0
200,5588,5588,5590,5588,99,99,99,2032,200,12,12,99,200,1,1,99,1,185,185,2032,185,99,2023-10-14 08:15:00,1
202,5569,5569,5568,5569,90,90,90,2026,202,12,12,90,202,1,1,90,1,186,186,2026,186,90,2023-10-14 08:16:00,8
205,5541,5541,5540,5541,95,95,95,2017,205,12,12,95,205,1,1,95,1,184,184,2017,184,95,2023-10-14 08:17:00,0
193,5563,5563,5565,5563,83,83,83,2017,193,12,12,83,193,1,1,83,1,193,193,2017,193,83,2023-10-14 08:18:00,0
195,5580,5580,5578,5580,97,97,97,2029,195,12,12,97,195,1,1,97,1,176,176,2029,176,97,2023-10-14 08:19:00,0
208,5607,5607,5607,5607,91,91,91,2029,208,12,12,91,208,1,1,91,1,205,205,2029,205,91,2023-10-14 08:20:00,0
193,5570,5570,5571,5570,97,97,97,2021,193,12,12,97,193,1,1,97,1,187,187,2021,187,97,2023-10-14 08:21:00,0
207,5613,5613,5612,5613,92,92,92,2030,207,12,12,92,207,1,1,92,1,190,190,2030,190,92,2023-10-14 08:22:00,0
189,5475,5475,5479,5475,93,93,93,2009,189,12,12,93,189,1,1,93,1,177,177,2009,177,93,2023-10-14 08:23:00,0
192,5609,5609,5605,5609,91,91,91,2029,192,12,12,91,192,1,1,91,1,205,205,2029,205,91,2023-10-14 08:24:00,0
195,5618,5618,5618,5618,94,94,94,2041,195,12,12,94,195,1,1,94,1,190,190,2041,190,94,2023-10-14 08:25:00,6
203,5602,5602,5603,5602,91,91,91,2043,203,12,12,91,203,1,1,91,1,176,176,2043,176,91,2023-10-14 08:26:00,0
198,5613,5613,5613,5613,99,99,99,2040,198,12,12,98,198,1,1,98,1,186,186,2040,186,98,2023-10-14 08:27:00,0
183,5578,5578,5578,5578,80,80,80,2045,183,12,12,81,183,1,1,81,1,187,187,2045,187,81,2023-10-14 08:28:00,0
205,5588,5588,5587,5588,93,93,93,2034,205,12,12,93,205,1,1,93,1,185,185,2034,185,93,2023-10-14 08:29:00,0
200,5633,5633,5633,5633,97,97,97,2043,200,12,12,97,200,1,1,97,1,198,198,2043,198,97,2023-10-14 08:30:00,0
205,5610,5610,5610,5610,87,87,87,2036,205,12,12,87,205,1,1,87,1,180,180,2036,180,87,2023-10-14 08:31:00,0
199,5594,5594,5596,5594,93,93,93,2039,199,12,12,93,199,1,1,93,1,190,190,2039,190,93,2023-10-14 08:32:00,0
184,5583,5583,5581,5583,98,98,98,2040,184,12,12,98,184,1,1,98,1,191,191,2040,191,98,2023-10-14 08:33:00,0
203,5640,5640,5640,5640,109,109,109,2036,203,12,12,109,203,1,1,109,1,186,186,2036,186,109,2023-10-14 08:34:00,0
200,5548,5548,5548,5548,93,93,93,2034,200,12,12,93,200,1,1,93,1,179,179,2034,179,93,2023-10-14 08:35:00,0
205,5570,5570,5573,5570,89,89,89,2033,205,12,12,89,205,1,1,89,1,190,190,2033,190,89,2023-10-14 08:36:00,0
192,5591,5591,5588,5591,96,96,96,2031,192,12,12,96,192,1,1,96,1,189,189,2031,189,96,2023-10-14 08:37:00,0
212,5622,5622,5623,5622,88,88,88,2037,212,12,12,88,212,1,1,88,1,203,203,2037,203,88,2023-10-14 08:38:00,0
204,5601,5601,5601,5601,98,98,98,2037,204,12,12,98,204,1,1,98,1,186,186,2037,186,98,2023-10-14 08:39:00,0
198,5633,5633,5634,5633,106,106,106,2045,198,12,12,106,198,1,1,106,1,193,193,2045,193,106,2023-10-14 08:40:00,0
214,5589,5589,5588,5589,93,93,93,2034,214,12,12,93,214,1,1,93,1,180,180,2034,180,93,2023-10-14 08:41:00,0
191,5582,5582,5581,5582,94,94,94,2028,191,12,12,94,191,1,1,94,1,181,181,2028,181,94,2023-10-14 08:42:00,0
198,5599,5599,5599,5599,88,88,88,2034,198,12,12,88,198,1,1,88,1,187,187,2034,187,88,2023-10-14 08:43:00,0
196,5622,5622,5622,5622,97,97,97,2040,196,12,12,97,196,1,1,97,1,191,191,2040,191,97,2023-10-14 08:44:00,0
201,5592,5592,5593,5592,90,90,90,2036,201,12,12,90,201,1,1,90,1,189,189,2036,189,90,2023-10-14 08:45:00,0
193,5570,5570,5569,5570,81,81,81,2034,193,12,12,81,193,1,1,81,1,185,185,2034,185,81,2023-10-14 08:46:00,0
194,5598,5598,5599,5598,86,86,86,2045,194,12,12,86,194,1,1,86,1,192,192,2045,192,86,2023-10-14 08:47:00,0
202,5505,5505,5505,5505,100,100,100,1998,202,11,11,100,202,1,1,100,1,185,185,1998,185,100,2023-10-14 08:48:00,0
203,5575,5575,5580,5575,89,89,89,2031,203,12,12,89,203,1,1,89,1,186,186,2031,186,89,2023-10-14 08:49:00,0
199,5599,5599,5595,5599,100,100,100,2035,199,12,12,100,199,1,1,100,1,185,185,2035,185,100,2023-10-14 08:50:00,0
199,5607,5607,5605,5607,95,95,95,2031,199,12,12,95,199,1,1,95,1,197,197,2031,197,95,2023-10-14 08:51:00,0
197,5590,5590,5590,5590,96,96,96,2035,197,12,12,96,197,1,1,96,1,185,185,2035,185,96,2023-10-14 08:52:00,0
191,5579,5579,5580,5579,96,96,96,2039,191,12,12,96,191,1,1,96,1,189,189,2039,189,96,2023-10-14 08:53:00,0
199,5612,5612,5612,5612,100,100,100,2041,199,12,12,100,199,1,1,100,1,183,183,2041,183,100,2023-10-14 08:54:00,0
199,5606,5606,5607,5606,98,98,98,2042,199,12,12,98,199,1,1,98,1,185,185,2042,185,98,2023-10-14 08:55:00,0
194,5605,5605,5603,5605,96,96,96,2045,194,12,12,96,194,1,1,96,1,185,185,2045,185,96,2023-10-14 08:56:00,0
203,5637,5637,5637,5637,109,109,109,2037,203,12,12,109,203,1,1,109,1,193,193,2037,193,109,2023-10-14 08:57:00,0
204,5632,5632,5633,5632,100,100,100,2044,204,12,12,100,204,1,1,100,1,193,193,2044,193,100,2023-10-14 08:58:00,0
193,5608,5608,5608,5608,87,87,87,2035,193,12,12,87,193,1,1,87,1,198,198,2035,198,87,2023-10-14 08:59:00,0
202,5611,5611,5611,5611,98,98,98,2032,202,12,12,98,202,1,1,98,1,191,191,2032,191,98,2023-10-14 09:00:00,0
195,5561,5561,5560,5560,96,96,96,2036,195,12,12,96,195,1,1,96,1,186,186,2036,186,96,2023-10-14 09:01:00,0
199,5596,5596,5598,5596,94,94,94,2034,199,12,12,94,199,1,1,94,1,193,193,2034,193,94,2023-10-14 09:02:00,0
195,5621,5621,5619,5621,92,92,92,2033,195,12,12,92,195,1,1,92,1,199,199,2033,199,92,2023-10-14 09:03:00,0
198,5597,5597,5597,5597,88,88,88,2043,198,12,12,88,198,1,1,88,1,178,178,2043,178,88,2023-10-14 09:04:00,0
