parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,GetSupervisorPosition success,timestamp,unknown
45,45,45,45,0,0,70,0,0,26,0,44,0,1,1,0,0,0,0,70,44,26,26,2,2,0,2,2,2,2,2,2,1,2023-11-29 06:58:00,0
41,41,41,41,0,0,64,0,0,26,0,38,0,3,3,0,0,0,0,64,38,26,26,2,2,3,2,2,2,2,2,2,0,2023-11-29 07:00:00,0
44,44,44,44,0,0,68,0,0,27,0,41,0,3,3,1,0,0,0,68,41,27,27,3,3,1,3,3,3,2,2,2,1,2023-11-29 07:02:00,0
42,42,42,42,0,0,66,0,0,28,0,38,0,4,4,0,0,0,0,66,38,28,28,4,4,3,4,4,4,2,2,2,1,2023-11-29 07:04:00,0
48,48,48,48,0,0,72,0,0,28,0,44,0,4,4,1,0,0,0,72,44,28,28,2,2,1,2,2,2,2,2,2,2,2023-11-29 07:06:00,5
47,47,47,47,0,0,69,0,0,26,0,43,0,4,4,0,0,0,0,69,43,26,26,2,2,4,2,2,2,2,2,2,0,2023-11-29 07:08:00,0
48,48,48,48,0,0,75,0,0,29,0,46,0,2,2,0,0,0,0,75,46,29,29,5,5,2,5,5,4,2,2,2,0,2023-11-29 07:10:00,1
34,34,34,34,0,0,56,0,0,26,0,30,0,4,4,0,0,0,0,56,30,26,26,2,2,1,2,2,2,2,2,2,3,2023-11-29 07:12:00,0
44,44,44,44,0,0,69,0,0,26,0,43,0,1,1,0,0,0,0,69,43,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 07:14:00,0
41,41,41,41,0,0,116,0,0,29,0,87,0,5,5,0,0,0,0,116,36,29,29,5,5,4,4,4,4,2,2,2,1,2023-11-29 07:16:00,52
47,47,47,47,0,0,69,0,0,26,0,43,0,4,4,0,0,0,0,69,43,26,26,2,2,2,2,2,2,2,2,2,2,2023-11-29 07:18:00,0
31,30,30,30,0,0,56,0,0,27,0,28,0,2,2,0,0,0,0,56,29,27,27,3,3,0,3,3,2,2,2,2,2,2023-11-29 07:20:00,1
31,35,32,32,0,0,55,0,0,26,0,30,0,2,2,1,0,0,0,55,29,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 07:22:00,0
40,40,40,40,0,0,63,0,0,27,0,36,0,4,4,1,0,0,0,63,36,27,27,4,4,3,4,4,4,2,2,2,0,2023-11-29 07:24:00,0
48,48,48,48,0,0,70,0,0,26,0,44,0,4,4,0,0,0,0,70,44,26,26,2,2,1,2,2,2,2,2,2,3,2023-11-29 07:26:00,0
33,33,33,33,0,0,60,0,0,27,0,33,0,0,0,0,0,0,0,60,33,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-29 07:28:00,0
38,38,38,38,0,0,62,0,0,28,0,34,0,4,4,0,0,0,0,62,34,28,28,4,4,2,4,4,4,2,2,2,2,2023-11-29 07:30:00,0
44,44,44,44,0,0,70,0,0,26,0,44,0,0,0,0,0,0,0,70,44,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 07:32:00,0
37,37,37,37,0,0,62,0,0,27,0,35,0,2,2,0,0,0,0,62,35,27,27,2,2,1,2,2,2,2,2,2,1,2023-11-29 07:34:00,0
51,51,51,51,0,0,75,0,0,29,0,46,0,5,5,0,0,0,0,75,46,29,29,5,5,5,5,5,4,2,2,2,0,2023-11-29 07:36:00,1
43,43,43,43,0,0,64,0,0,26,0,38,0,5,5,1,0,0,0,64,38,26,26,2,2,4,2,2,2,2,2,2,0,2023-11-29 07:38:00,0
29,31,29,29,0,0,54,0,0,26,0,28,0,1,1,0,0,0,0,54,28,26,26,2,2,0,2,2,2,2,2,2,1,2023-11-29 07:40:00,1
43,43,43,43,0,0,68,0,0,28,0,40,0,3,3,0,0,0,0,68,40,28,28,4,4,1,4,4,4,2,2,2,2,2023-11-29 07:42:00,0
45,45,45,45,0,0,69,0,0,26,0,43,0,2,2,0,0,0,0,69,43,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 07:44:00,0
42,42,42,42,0,0,65,0,0,27,0,38,0,4,4,0,0,0,0,65,38,27,27,3,3,4,3,3,2,2,2,2,0,2023-11-29 07:46:00,1
40,40,40,40,0,0,64,0,0,25,0,39,0,1,1,0,0,0,0,64,39,25,25,2,2,1,2,2,2,2,2,2,0,2023-11-29 07:48:00,1
29,29,29,29,0,0,57,0,0,28,0,29,0,0,0,0,0,0,0,57,29,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-29 07:50:00,0
40,40,40,40,0,0,63,0,0,26,0,37,0,3,3,0,0,0,0,63,37,26,26,2,2,1,2,2,2,2,2,2,2,2023-11-29 07:52:00,1
48,48,48,48,0,0,71,0,0,27,0,44,0,4,4,1,0,0,0,71,44,27,27,3,3,1,3,3,3,2,2,2,2,2023-11-29 07:54:00,0
39,39,39,39,0,0,66,0,0,28,0,38,0,1,1,0,0,0,0,66,38,28,28,4,4,1,4,4,4,2,2,2,0,2023-11-29 07:56:00,0
44,45,44,44,0,0,68,0,0,26,0,42,0,2,2,0,0,0,0,68,42,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-29 07:58:00,0
40,40,40,40,0,0,64,0,0,26,0,38,0,2,2,0,0,0,0,64,38,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 08:00:00,0
39,39,39,39,0,0,66,0,0,29,0,37,0,2,2,0,0,0,0,66,37,29,29,5,5,2,5,5,4,2,2,2,0,2023-11-29 08:02:00,1
40,40,40,40,0,0,65,0,0,28,0,37,0,3,3,0,0,0,0,65,37,28,28,2,2,3,2,2,2,2,2,2,0,2023-11-29 08:04:00,4
52,52,52,52,0,0,74,0,0,26,0,48,0,4,4,1,0,0,0,74,48,26,26,2,2,3,2,2,2,2,2,2,0,2023-11-29 08:06:00,0
48,48,48,48,0,0,70,0,0,26,0,44,0,4,4,1,0,0,0,70,44,26,26,2,2,3,2,2,2,2,2,2,0,2023-11-29 08:08:00,0
46,46,46,46,0,0,71,0,0,28,0,43,0,3,3,0,0,0,0,71,43,28,28,4,4,3,4,4,4,2,2,2,0,2023-11-29 08:10:00,0
26,26,26,26,0,0,51,0,0,27,0,24,0,2,2,1,0,0,0,51,24,27,27,3,3,1,3,3,2,2,2,2,0,2023-11-29 08:12:00,1
37,37,37,37,0,0,61,0,0,26,0,35,0,2,2,0,0,0,0,61,35,26,26,2,2,0,2,2,2,2,2,2,2,2023-11-29 08:14:00,0
49,50,49,49,0,0,73,0,0,28,0,45,0,4,4,0,0,0,0,73,45,28,28,4,4,4,4,4,4,2,2,2,0,2023-11-29 08:16:00,0
49,49,49,49,0,0,75,0,0,26,0,49,0,0,0,0,0,0,0,75,49,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 08:18:00,0
35,35,35,35,0,0,61,0,0,27,0,34,0,1,1,0,0,0,0,61,34,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-29 08:20:00,0
38,38,38,38,0,0,65,0,0,28,0,37,0,1,1,1,0,0,0,65,37,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-29 08:22:00,0
40,40,40,40,0,0,62,0,0,26,0,36,0,4,4,1,0,0,0,62,36,26,26,2,2,3,2,2,2,2,2,2,0,2023-11-29 08:24:00,0
34,34,34,34,0,0,59,0,0,26,0,33,0,1,1,0,0,0,0,59,33,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 08:26:00,0
34,34,34,34,0,0,60,0,0,29,0,31,0,3,3,0,0,0,0,60,31,29,29,4,3,3,3,3,2,2,2,2,0,2023-11-29 08:28:00,9
38,38,38,38,0,0,65,0,0,28,0,37,0,1,1,0,0,0,0,65,37,28,28,4,4,1,4,4,4,2,2,2,0,2023-11-29 08:30:00,0
40,40,40,40,0,0,64,0,0,27,0,37,0,3,3,0,0,0,0,64,37,27,27,2,2,2,2,2,2,2,2,2,1,2023-11-29 08:32:00,2
33,33,33,33,0,0,57,0,0,26,0,31,0,2,2,0,0,0,0,57,31,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 08:34:00,0
46,46,46,46,0,0,72,0,0,28,0,44,0,2,2,0,0,0,0,72,44,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-29 08:36:00,0
49,49,49,49,0,0,76,0,0,27,0,49,0,0,0,0,0,0,0,76,49,27,27,3,3,0,3,3,2,2,2,2,0,2023-11-29 08:38:00,1
36,36,36,36,0,0,62,0,0,27,0,35,0,1,1,0,0,0,0,62,35,27,27,2,2,0,2,2,2,2,2,2,1,2023-11-29 08:40:00,2
46,46,46,46,0,0,67,0,0,28,0,39,0,7,7,0,0,0,0,67,39,28,28,4,4,6,4,4,4,2,2,2,1,2023-11-29 08:42:00,0
53,53,53,53,0,0,75,0,0,26,0,49,0,4,4,1,0,0,0,75,49,26,26,2,2,3,2,2,2,2,2,2,0,2023-11-29 08:44:00,0
41,41,41,41,0,0,66,0,0,27,0,39,0,2,2,0,0,0,0,66,39,27,27,3,3,2,3,3,3,2,2,2,0,2023-11-29 08:46:00,0
49,49,49,49,0,0,72,0,0,26,0,46,0,3,3,0,0,0,0,72,46,26,26,2,2,3,2,2,2,2,2,2,0,2023-11-29 08:48:00,0
43,43,43,43,0,0,71,0,0,28,0,43,0,0,0,0,0,0,0,71,43,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-29 08:50:00,1
45,45,45,45,0,0,69,0,0,26,0,43,0,2,2,0,0,0,0,69,43,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 08:52:00,0
42,42,42,42,0,0,67,0,0,27,0,40,0,2,2,0,0,0,0,67,40,27,27,3,3,2,3,3,2,2,2,2,0,2023-11-29 08:54:00,2
36,36,36,36,0,0,63,0,0,28,0,35,0,1,1,1,0,0,0,63,35,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-29 08:56:00,0
36,37,36,36,0,0,62,0,0,26,0,36,0,0,0,0,0,0,0,62,36,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 08:58:00,0
41,41,41,41,0,0,65,0,0,26,0,39,0,2,2,0,0,0,0,65,39,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 09:00:00,1
53,53,53,53,0,0,78,0,0,26,0,52,0,1,1,0,0,0,0,78,52,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 09:02:00,0
40,40,40,40,0,0,67,0,0,29,0,38,0,2,2,0,0,0,0,67,38,29,29,5,5,2,5,5,4,2,2,2,0,2023-11-29 09:04:00,1
36,36,36,36,0,0,61,0,0,26,0,35,0,1,1,0,0,0,0,61,35,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 09:06:00,0
35,35,35,35,0,0,58,0,0,26,0,32,0,3,3,1,0,0,0,58,32,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 09:08:00,0
53,53,53,53,0,0,78,0,0,28,0,50,0,3,3,0,0,0,0,78,50,28,28,4,4,1,4,4,4,2,2,2,2,2023-11-29 09:10:00,0
47,47,47,47,0,0,72,0,0,27,0,45,0,2,2,0,0,0,0,72,45,27,27,3,3,1,3,3,3,2,2,2,1,2023-11-29 09:12:00,0
44,44,44,44,0,0,69,0,0,26,0,43,0,1,1,0,0,0,0,69,43,26,26,2,2,0,2,2,2,2,2,2,1,2023-11-29 09:14:00,0
34,34,34,34,0,0,58,0,0,28,0,30,0,4,4,0,0,0,0,58,30,28,28,4,4,3,4,4,4,2,2,2,1,2023-11-29 09:16:00,0
41,41,41,41,0,0,67,0,0,26,0,41,0,0,0,0,0,0,0,67,41,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 09:18:00,0
43,43,43,43,0,0,68,0,0,27,0,41,0,2,2,0,0,0,0,68,41,27,27,3,3,2,3,3,2,2,2,2,0,2023-11-29 09:20:00,1
37,37,37,37,0,0,61,0,0,28,0,33,0,4,4,0,0,0,0,61,33,28,28,4,4,4,4,4,4,2,2,2,0,2023-11-29 09:22:00,0
42,42,42,42,0,0,65,0,0,26,0,39,0,3,3,0,0,0,0,65,39,26,26,2,2,2,2,2,2,2,2,2,1,2023-11-29 09:24:00,0
42,42,42,42,0,0,66,0,0,26,0,40,0,2,2,0,0,0,0,66,40,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-29 09:26:00,0
34,34,34,34,0,0,58,0,0,26,0,32,0,2,2,0,0,0,0,58,32,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 09:28:00,0
43,43,43,43,0,0,73,0,0,31,0,42,0,1,1,0,0,0,0,73,42,31,31,6,5,1,5,5,4,2,2,2,0,2023-11-29 09:30:00,4
44,44,44,44,0,0,70,0,0,26,0,44,0,0,0,0,0,0,0,70,44,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 09:32:00,0
38,38,38,38,0,0,61,0,0,26,0,35,0,3,3,0,0,0,0,61,35,26,26,2,2,3,2,2,2,2,2,2,0,2023-11-29 09:34:00,0
42,42,42,42,0,0,69,0,0,28,0,41,0,1,1,0,0,0,0,69,41,28,28,4,4,1,4,4,4,2,2,2,0,2023-11-29 09:36:00,0
63,63,63,63,0,0,86,0,0,27,0,59,0,4,4,0,0,0,0,86,59,27,27,3,3,3,3,3,3,2,2,2,1,2023-11-29 09:38:00,0
44,44,44,44,0,0,66,0,0,26,0,40,0,4,4,1,0,0,0,66,40,26,26,2,2,3,2,2,2,2,2,2,0,2023-11-29 09:40:00,0
38,38,38,38,0,0,65,0,0,28,0,37,0,1,1,0,0,0,0,65,37,28,28,4,4,1,4,4,4,2,2,2,0,2023-11-29 09:42:00,0
38,38,38,38,0,0,60,0,0,26,0,34,0,4,4,0,0,0,0,60,34,26,26,2,2,3,2,2,2,2,2,2,1,2023-11-29 09:44:00,0
36,36,36,36,0,0,61,0,0,26,0,35,0,1,1,0,0,0,0,61,35,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 09:46:00,0
48,48,48,48,0,0,72,0,0,27,0,45,0,3,3,0,0,0,0,72,45,27,27,3,3,0,3,3,2,2,2,2,3,2023-11-29 09:48:00,1
47,47,47,47,0,0,75,0,0,28,0,47,0,0,0,0,0,0,0,75,47,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-29 09:50:00,0
36,38,36,36,0,0,62,0,0,26,0,36,0,0,0,0,0,0,0,62,36,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 09:52:00,2
53,53,53,53,0,0,76,0,0,28,0,48,0,5,5,0,0,0,0,76,48,28,28,3,2,4,2,2,2,2,2,2,1,2023-11-29 09:54:00,3
38,38,38,38,0,0,67,0,0,29,0,38,0,0,0,0,0,0,0,67,38,29,29,5,5,0,5,5,4,2,2,2,0,2023-11-29 09:56:00,1
36,36,36,36,0,0,61,0,0,26,0,35,0,1,1,1,0,0,0,61,35,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 09:58:00,0
39,44,39,39,0,0,65,0,0,28,0,37,0,2,2,0,0,0,0,65,37,28,28,3,2,1,2,2,2,2,2,2,1,2023-11-29 10:00:00,8
38,39,38,38,0,0,65,0,0,28,0,37,0,1,1,0,0,0,0,65,37,28,28,4,4,1,4,4,4,2,2,2,0,2023-11-29 10:02:00,2
39,39,39,39,0,0,64,0,0,27,0,37,0,2,2,0,0,0,0,64,37,27,27,3,3,2,3,3,3,2,2,2,0,2023-11-29 10:04:00,0
37,37,37,37,0,0,62,0,0,26,0,36,0,1,1,0,0,0,0,62,36,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 10:06:00,0
49,49,49,49,0,0,71,0,0,25,0,46,0,3,3,0,0,0,0,71,46,25,25,2,2,2,2,2,2,2,2,2,1,2023-11-29 10:08:00,10
53,53,53,53,0,0,76,0,0,28,0,48,0,5,5,0,0,0,0,76,48,28,28,4,4,4,4,4,4,2,2,2,1,2023-11-29 10:10:00,0
44,44,44,44,0,0,67,0,0,26,0,41,0,3,3,1,0,0,0,67,41,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 10:12:00,7
48,48,48,48,0,0,75,0,0,29,0,46,0,2,2,0,0,0,0,75,46,29,29,4,3,2,3,3,2,2,2,2,0,2023-11-29 10:14:00,4
34,34,34,34,0,0,112,0,0,29,0,83,0,2,2,1,0,0,0,112,32,29,29,5,5,1,4,4,4,2,2,2,0,2023-11-29 10:16:00,52
44,44,44,44,0,0,72,0,0,30,0,42,0,2,2,0,0,0,0,72,42,30,30,4,2,2,2,2,2,2,2,2,0,2023-11-29 10:18:00,6
36,36,36,36,0,0,63,0,0,28,0,35,0,1,1,0,0,0,0,63,35,28,28,3,2,1,2,2,2,2,2,2,0,2023-11-29 10:20:00,3
48,48,48,48,0,0,72,0,0,31,0,41,0,7,7,0,0,0,0,72,41,31,31,6,5,7,5,5,4,2,2,2,0,2023-11-29 10:22:00,4
26,26,26,26,0,0,54,0,0,28,0,26,0,0,0,0,0,0,0,54,26,28,28,3,2,0,2,2,2,2,2,2,0,2023-11-29 10:24:00,3
31,31,31,31,0,0,55,0,0,26,0,29,0,2,2,0,0,0,0,55,29,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 10:26:00,2
36,39,36,36,0,0,63,0,0,29,0,34,0,2,2,0,0,0,0,63,34,29,29,4,4,2,4,4,4,2,2,2,0,2023-11-29 10:28:00,5
45,45,45,45,0,0,71,0,0,27,0,44,0,1,1,0,0,0,0,71,44,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-29 10:30:00,0
37,37,37,37,0,0,60,0,0,25,0,35,0,2,2,0,0,0,0,60,35,25,25,2,2,1,2,2,2,2,2,2,1,2023-11-29 10:32:00,0
45,45,45,45,0,0,69,0,0,28,0,41,0,4,4,1,0,0,0,69,41,28,28,3,2,3,2,2,2,2,2,2,0,2023-11-29 10:34:00,3
30,32,30,30,0,0,58,0,0,28,0,30,0,0,0,0,0,0,0,58,30,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-29 10:36:00,5
46,47,46,46,0,0,71,0,0,26,0,45,0,1,1,0,0,0,0,71,45,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 10:38:00,1
39,39,39,39,0,0,66,0,0,31,0,35,0,4,4,0,0,0,0,66,35,31,31,5,3,3,3,3,2,2,2,2,1,2023-11-29 10:40:00,7
47,47,47,47,0,0,74,0,0,30,0,44,0,3,3,1,0,0,0,74,44,30,30,5,4,2,4,4,4,2,2,2,0,2023-11-29 10:42:00,3
39,42,39,39,0,0,65,0,0,26,0,39,0,0,0,0,0,0,0,65,39,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 10:44:00,9
47,50,47,47,0,0,71,0,0,26,0,45,0,2,2,0,0,0,0,71,45,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-29 10:46:00,11
37,41,37,37,0,0,65,0,0,29,0,36,0,1,1,0,0,0,0,65,36,29,29,5,5,1,5,5,4,2,2,2,0,2023-11-29 10:48:00,4
43,43,43,43,0,0,66,0,0,26,0,40,0,3,3,1,0,0,0,66,40,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 10:50:00,3
39,39,39,39,0,0,69,0,0,30,0,39,0,0,0,0,0,0,0,69,39,30,30,4,2,0,2,2,2,2,2,2,0,2023-11-29 10:52:00,9
50,50,50,50,0,0,75,0,0,28,0,47,0,3,3,0,0,0,0,75,47,28,28,3,2,3,2,2,2,2,2,2,0,2023-11-29 10:54:00,3
41,42,41,41,0,0,69,0,0,31,0,38,0,3,3,0,0,0,0,69,38,31,31,6,5,2,5,5,5,2,2,2,1,2023-11-29 10:56:00,6
42,44,42,42,0,0,66,0,0,26,0,40,0,2,2,0,0,0,0,66,40,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 10:58:00,10
41,41,41,41,0,0,64,0,0,26,0,38,0,3,3,2,0,0,0,64,38,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 11:00:00,1
40,37,40,40,0,0,63,0,0,28,0,35,0,2,2,0,0,0,0,63,35,28,28,4,4,2,4,4,4,2,2,2,0,2023-11-29 11:02:00,1
42,42,42,42,0,0,69,0,0,30,0,39,0,3,3,0,0,0,0,69,39,30,30,4,2,2,2,2,2,2,2,2,1,2023-11-29 11:04:00,6
48,48,48,48,0,0,73,0,0,27,0,46,0,2,2,0,0,0,0,73,46,27,27,3,3,1,3,3,2,2,2,2,1,2023-11-29 11:06:00,1
27,27,27,27,0,0,53,0,0,28,0,25,0,2,2,0,0,0,0,53,25,28,28,4,4,2,4,4,4,2,2,2,0,2023-11-29 11:08:00,0
50,50,50,50,0,0,74,0,0,26,0,48,0,2,2,1,0,0,0,74,48,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 11:10:00,0
49,49,49,49,0,0,77,0,0,28,0,49,0,0,0,0,0,0,0,77,49,28,28,3,2,0,2,2,2,2,2,2,0,2023-11-29 11:12:00,9
38,38,38,38,0,0,64,0,0,27,0,37,0,1,1,0,0,0,0,64,37,27,27,3,3,0,3,3,2,2,2,2,1,2023-11-29 11:14:00,1
54,54,54,54,0,0,79,0,0,28,0,51,0,3,3,0,0,0,0,79,51,28,28,4,4,3,4,4,4,2,2,2,0,2023-11-29 11:16:00,9
44,44,44,44,0,0,66,0,0,26,0,40,0,4,4,0,0,0,0,66,40,26,26,2,2,4,2,2,2,2,2,2,0,2023-11-29 11:18:00,1
53,53,53,53,0,0,76,0,0,26,0,50,0,3,3,0,0,0,0,76,50,26,26,2,2,2,2,2,2,2,2,2,1,2023-11-29 11:20:00,10
46,46,46,46,0,0,73,0,0,29,0,44,0,2,2,1,0,0,0,73,44,29,29,5,5,1,5,5,5,2,2,2,0,2023-11-29 11:22:00,0
40,40,40,40,0,0,66,0,0,30,0,36,0,4,4,2,0,0,0,66,36,30,30,4,2,2,2,2,2,2,2,2,0,2023-11-29 11:24:00,10
42,42,42,42,0,0,68,0,0,26,0,42,0,0,0,0,0,0,0,68,42,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 11:26:00,1
37,37,37,37,0,0,64,0,0,28,0,36,0,1,1,0,0,0,0,64,36,28,28,4,4,1,4,4,4,2,2,2,0,2023-11-29 11:28:00,0
48,48,48,48,0,0,71,0,0,27,0,44,0,3,3,1,0,0,0,71,44,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 11:30:00,2
46,46,46,46,0,0,68,0,0,27,0,41,0,5,5,1,0,0,0,68,41,27,27,3,3,4,3,3,2,2,2,2,0,2023-11-29 11:32:00,1
53,53,53,53,0,0,78,0,0,26,0,52,0,1,1,1,0,0,0,78,52,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 11:34:00,0
47,47,47,47,0,0,68,0,0,28,0,40,0,7,7,1,0,0,0,68,40,28,28,4,4,5,4,4,4,2,2,2,1,2023-11-29 11:36:00,0
40,40,40,40,0,0,67,0,0,28,0,39,0,1,1,0,0,0,0,67,39,28,28,3,2,0,2,2,2,2,2,2,1,2023-11-29 11:38:00,3
60,60,60,60,0,0,87,0,0,29,0,58,0,2,2,0,0,0,0,87,58,29,29,4,3,2,3,3,2,2,2,2,0,2023-11-29 11:40:00,4
44,44,44,44,0,0,77,0,0,35,0,42,0,2,2,1,0,0,0,77,42,35,35,7,4,1,4,4,4,2,2,2,0,2023-11-29 11:42:00,11
54,54,54,54,0,0,82,0,0,30,0,52,0,2,2,0,0,0,0,82,52,30,30,4,2,2,2,2,2,2,2,2,0,2023-11-29 11:44:00,6
58,60,58,58,0,0,80,0,0,27,0,53,0,4,4,0,0,0,0,80,53,26,26,2,2,3,2,2,2,2,2,2,1,2023-11-29 11:46:00,2
49,53,49,49,0,0,78,0,0,33,0,45,0,4,4,0,0,0,0,78,45,33,33,7,5,3,5,5,5,2,2,2,1,2023-11-29 11:48:00,6
39,45,39,39,0,0,63,0,0,26,0,37,0,2,2,0,0,0,0,63,37,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 11:50:00,0
62,64,62,62,0,0,85,0,0,28,0,57,0,5,5,0,0,0,0,85,57,28,28,3,2,5,2,2,2,2,2,2,0,2023-11-29 11:52:00,3
38,40,38,38,0,0,64,0,0,26,0,38,0,0,0,0,0,0,0,64,38,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 11:54:00,0
45,45,45,45,0,0,71,0,0,28,0,43,0,2,2,1,0,0,0,71,43,28,28,4,4,1,4,4,4,2,2,2,0,2023-11-29 11:56:00,4
53,53,53,53,0,0,79,0,0,27,0,52,0,1,1,0,0,0,0,79,52,27,27,3,3,0,3,3,2,2,2,2,1,2023-11-29 11:58:00,5
48,50,48,48,0,0,73,0,0,26,0,47,0,1,1,0,0,0,0,73,47,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 12:00:00,0
46,46,46,46,0,0,73,0,0,30,0,43,0,3,3,0,0,0,0,73,43,30,30,5,4,2,4,4,4,2,2,2,1,2023-11-29 12:02:00,3
47,49,47,47,0,0,72,0,0,26,0,46,0,1,1,0,0,0,0,72,46,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-29 12:04:00,0
48,48,48,48,0,0,71,0,0,27,0,44,0,4,4,0,0,0,0,71,44,27,27,3,3,4,3,3,2,2,2,2,0,2023-11-29 12:06:00,1
49,49,49,49,0,0,73,0,0,28,0,45,0,4,4,1,0,0,0,73,45,28,28,4,4,2,4,4,4,2,2,2,1,2023-11-29 12:08:00,0
50,52,50,50,0,0,73,0,0,26,0,47,0,3,3,0,0,0,0,73,47,26,26,2,2,1,2,2,2,2,2,2,2,2023-11-29 12:10:00,0
42,42,42,42,0,0,66,0,0,26,0,40,0,2,2,0,0,0,0,66,40,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 12:12:00,0
52,52,52,52,0,0,78,0,0,29,0,49,0,3,3,0,0,0,0,78,49,29,29,5,5,3,5,5,5,2,2,2,0,2023-11-29 12:14:00,0
33,35,33,33,0,0,59,0,0,26,0,33,0,0,0,0,0,0,0,59,33,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-29 12:16:00,0
46,46,46,46,0,0,70,0,0,26,0,44,0,2,2,0,0,0,0,70,44,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-29 12:18:00,0
31,33,31,31,0,0,55,0,0,26,0,29,0,2,2,0,0,0,0,55,29,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-29 12:20:00,0
54,54,54,54,0,0,77,0,0,28,0,49,0,5,5,1,0,0,0,77,49,28,28,4,4,3,4,4,4,2,2,2,1,2023-11-29 12:22:00,0
32,32,32,32,0,0,57,0,0,27,0,30,0,2,2,0,0,0,0,57,30,27,27,3,3,2,3,3,2,2,2,2,0,2023-11-29 12:24:00,1
45,47,45,45,0,0,67,0,0,26,0,41,0,4,4,1,0,0,0,67,41,26,26,2,2,2,2,2,2,2,2,2,1,2023-11-29 12:26:00,0
23,23,23,23,0,0,49,0,0,28,0,21,0,2,2,0,0,0,0,49,21,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-29 12:28:00,0
