,country,platform,city,client_version,media,network,target_metric
3606,AU,Windows,Sydney,cv_04,Audio,ethernet,True
3607,UK,Windows,Liverpool,cv_06,Video,wi-fi,True
3608,RU,Windows,Moscow,cv_03,Video,wi-fi,True
3609,US,Windows,Seattle,cv_09,ScreenShare,ethernet,True
3610,US,Android,Seattle,cv_05,Video,wi-fi,True
3611,US,Android,Miami,cv_08,Video,3G,True
3612,UK,Windows,Birmingham,cv_08,Video,ethernet,True
3613,US,Android,New York,cv_07,Audio,LTE,True
3614,HK,Windows,Hong Kong,cv_05,Audio,wi-fi,True
3615,UK,Windows,London,cv_08,Audio,wi-fi,True
3616,US,iOS,Seattle,cv_07,Audio,LTE,True
3617,IN,Windows,Hyderabad,cv_09,Audio,ethernet,True
3618,FI,Windows,Helsinki,cv_07,ScreenShare,wi-fi,True
3619,DK,Windows,Copenhagen,cv_09,Audio,wi-fi,True
3620,DK,Windows,Copenhagen,cv_07,Video,ethernet,True
3621,US,Android,New York,cv_08,Video,wi-fi,True
3622,DK,iOS,Copenhagen,cv_10,Audio,wi-fi,True
3623,US,Mac,San Francisco,cv_05,Audio,ethernet,False
3624,UK,Windows,Liverpool,cv_10,Video,ethernet,True
3625,UK,Windows,Liverpool,cv_08,Video,ethernet,True
3626,BE,Windows,Brussels,cv_07,ScreenShare,wi-fi,True
3627,AU,iOS,Canberra,cv_08,Video,LTE,True
3628,IN,Windows,New Delhi,cv_08,ScreenShare,ethernet,True
3629,AU,Android,Perth,cv_07,Audio,wi-fi,True
3630,FI,Windows,Helsinki,cv_04,Audio,ethernet,False
3631,DK,Windows,Copenhagen,cv_08,Audio,ethernet,True
3632,KR,Windows,Seoul,cv_07,Audio,wi-fi,True
3633,BE,Windows,Brussels,cv_02,ScreenShare,ethernet,True
3634,FI,Android,Helsinki,cv_05,Audio,3G,True
3635,IN,Mac,Hyderabad,cv_04,Audio,ethernet,True
3636,US,iOS,Seattle,cv_08,ScreenShare,LTE,False
3637,IN,Mac,Mumbai,cv_05,Audio,ethernet,True
3638,FI,Android,Helsinki,cv_09,Audio,wi-fi,True
3639,AE,Windows,Dubai,cv_08,ScreenShare,wi-fi,True
3640,US,Android,San Francisco,cv_08,Audio,wi-fi,False
3641,US,Android,Los Angeles,cv_08,Video,wi-fi,True
3642,US,Mac,Miami,cv_08,Video,wi-fi,True
3643,UK,Android,London,cv_05,Audio,wi-fi,True
3644,HK,Windows,Hong Kong,cv_08,Audio,wi-fi,True
3645,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
3646,BE,Mac,Brussels,cv_06,Video,ethernet,True
3647,US,iOS,Chicago,cv_09,Video,wi-fi,True
3648,HK,Android,Hong Kong,cv_04,Audio,LTE,True
3649,BE,Windows,Antwerp,cv_05,ScreenShare,ethernet,True
3650,US,Android,New York,cv_07,Video,wi-fi,True
3651,US,iOS,Los Angeles,cv_05,Audio,LTE,True
3652,US,Windows,Seattle,cv_04,Video,ethernet,True
3653,AU,Mac,Sydney,cv_08,Audio,ethernet,True
3654,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
3655,BE,Mac,Ghent,cv_08,Audio,wi-fi,True
3656,FR,Android,Paris,cv_08,Audio,wi-fi,True
3657,FI,Mac,Helsinki,cv_04,Video,wi-fi,True
3658,US,Android,Seattle,cv_05,Video,wi-fi,False
3659,AU,Android,Sydney,cv_10,Audio,wi-fi,True
3660,AU,Windows,Melbourne,cv_05,Audio,wi-fi,True
3661,AU,Windows,Sydney,cv_10,Audio,wi-fi,True
3662,UK,Windows,Manchester,cv_08,Video,wi-fi,True
3663,UK,Android,London,cv_07,Video,3G,True
3664,RU,Windows,Novosibirsk,cv_08,Audio,ethernet,True
3665,FI,Windows,Tampere,cv_08,Audio,wi-fi,True
3666,UK,Android,Birmingham,cv_08,Audio,LTE,True
3667,UK,Windows,Birmingham,cv_10,Video,wi-fi,True
3668,HK,Windows,Hong Kong,cv_08,Audio,wi-fi,True
3669,US,Android,New York,cv_05,Audio,LTE,True
3670,NG,Windows,Lagos,cv_05,Audio,ethernet,True
3671,FR,Windows,Paris,cv_07,Audio,wi-fi,True
3672,KR,Windows,Seoul,cv_08,Audio,ethernet,True
3673,UK,Windows,London,cv_09,Audio,wi-fi,True
3674,IN,Windows,Hyderabad,cv_09,Audio,ethernet,True
3675,DK,Android,Copenhagen,cv_07,Audio,wi-fi,True
3676,US,Android,Seattle,cv_08,Video,LTE,True
3677,BE,Windows,Brussels,cv_06,Video,wi-fi,True
3678,US,Android,Seattle,cv_05,Audio,3G,True
3679,HK,Windows,Hong Kong,cv_02,Audio,ethernet,True
3680,DK,Mac,Copenhagen,cv_08,Video,wi-fi,True
3681,UK,Windows,London,cv_09,Audio,wi-fi,True
3682,UK,Android,London,cv_09,Audio,wi-fi,True
3683,AE,Windows,Dubai,cv_09,Audio,wi-fi,True
3684,AU,Mac,Sydney,cv_10,Video,ethernet,True
3685,FI,Windows,Helsinki,cv_08,Video,ethernet,True
3686,AU,Windows,Melbourne,cv_09,Video,wi-fi,True
3687,FR,Windows,Paris,cv_04,Audio,ethernet,True
3688,FR,Android,Marseille,cv_09,ScreenShare,wi-fi,True
3689,RU,Windows,Moscow,cv_07,Audio,wi-fi,True
3690,AR,Android,Rosario,cv_10,Audio,3G,True
3691,US,Mac,Miami,cv_07,Audio,ethernet,True
3692,FI,Android,Helsinki,cv_03,Audio,wi-fi,True
3693,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
3694,IN,Android,Hyderabad,cv_04,Video,3G,True
3695,FI,Android,Helsinki,cv_07,Audio,wi-fi,True
3696,NG,Android,Lagos,cv_07,Video,LTE,True
3697,US,Windows,Miami,cv_09,Audio,wi-fi,True
3698,AE,Windows,Dubai,cv_08,Audio,wi-fi,True
3699,FI,Windows,Helsinki,cv_08,ScreenShare,wi-fi,True
3700,KR,Mac,Seoul,cv_07,Video,ethernet,True
3701,DK,Windows,Copenhagen,cv_04,Audio,wi-fi,True
3702,FR,Android,Nice,cv_07,Audio,LTE,True
3703,FR,Windows,Paris,cv_09,Video,wi-fi,True
3704,UK,Windows,London,cv_10,Video,wi-fi,True
3705,IN,Windows,Hyderabad,cv_09,Video,ethernet,True
3706,KR,iOS,Busan,cv_07,Audio,wi-fi,True
3707,AU,Android,Canberra,cv_05,Audio,wi-fi,True
3708,RU,Android,Yekaterinburg,cv_08,Video,wi-fi,True
3709,US,iOS,San Francisco,cv_07,Audio,LTE,True
3710,IN,Android,New Delhi,cv_05,Video,LTE,True
3711,US,iOS,New York,cv_10,Video,wi-fi,True
3712,AE,Windows,Dubai,cv_05,Audio,wi-fi,True
3713,FR,Android,Marseille,cv_07,Audio,wi-fi,True
3714,UK,Windows,Liverpool,cv_05,Audio,wi-fi,True
3715,RU,Windows,Novosibirsk,cv_08,Audio,wi-fi,True
3716,UK,iOS,London,cv_10,ScreenShare,wi-fi,True
3717,FR,Windows,Paris,cv_08,Audio,ethernet,True
3718,BE,Windows,Ghent,cv_05,Audio,wi-fi,True
3719,HK,iOS,Hong Kong,cv_09,Audio,wi-fi,True
3720,NG,Android,Lagos,cv_07,Audio,LTE,True
3721,RU,iOS,Yekaterinburg,cv_08,Video,wi-fi,True
3722,IN,Windows,Mumbai,cv_08,Audio,wi-fi,True
3723,IN,Windows,New Delhi,cv_09,Audio,wi-fi,True
3724,FI,Windows,Turku,cv_08,Audio,wi-fi,True
3725,IN,Windows,Hyderabad,cv_08,Audio,wi-fi,True
3726,UK,Windows,London,cv_08,Audio,wi-fi,True
3727,UK,Mac,Liverpool,cv_07,Video,wi-fi,True
3728,FI,Windows,Helsinki,cv_05,Audio,wi-fi,True
3729,IN,Windows,Hyderabad,cv_07,Audio,wi-fi,True
3730,UK,Windows,Manchester,cv_07,Video,wi-fi,True
3731,FI,Android,Helsinki,cv_09,ScreenShare,wi-fi,True
3732,IN,Windows,New Delhi,cv_08,Video,wi-fi,True
3733,UK,Android,Liverpool,cv_04,Audio,wi-fi,True
3734,IN,Windows,Hyderabad,cv_07,Audio,wi-fi,True
3735,UK,Mac,London,cv_10,Audio,ethernet,True
3736,FR,Windows,Paris,cv_08,Audio,wi-fi,True
3737,BE,Mac,Brussels,cv_09,Audio,ethernet,True
3738,US,Android,Seattle,cv_07,Video,LTE,False
3739,HK,Windows,Hong Kong,cv_08,Audio,wi-fi,True
3740,US,Mac,Seattle,cv_08,Video,wi-fi,True
3741,FI,Android,Helsinki,cv_07,Audio,wi-fi,True
3742,US,Android,Chicago,cv_05,Video,LTE,True
3743,KR,Windows,Incheon,cv_06,Video,wi-fi,False
3744,US,Windows,New York,cv_07,Video,ethernet,True
3745,FR,Windows,Nice,cv_08,Audio,ethernet,True
3746,RU,Windows,Moscow,cv_07,Audio,wi-fi,True
3747,UK,Android,London,cv_08,Video,3G,True
3748,RU,Windows,Novosibirsk,cv_09,Audio,ethernet,True
3749,HK,Windows,Hong Kong,cv_08,ScreenShare,wi-fi,False
3750,IN,Windows,Hyderabad,cv_07,Video,wi-fi,True
3751,FI,Android,Helsinki,cv_09,ScreenShare,wi-fi,True
3752,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
3753,IN,Android,Hyderabad,cv_07,Video,3G,True
3754,RU,Windows,Moscow,cv_08,Video,ethernet,True
3755,US,Android,San Francisco,cv_05,Audio,wi-fi,True
3756,DK,Android,Copenhagen,cv_07,Video,wi-fi,True
3757,UK,Android,Birmingham,cv_04,Audio,wi-fi,True
3758,FR,Android,Paris,cv_07,Audio,wi-fi,True
3759,US,Android,Seattle,cv_06,Audio,wi-fi,True
3760,DK,Windows,Copenhagen,cv_05,Video,wi-fi,True
3761,FR,Windows,Paris,cv_08,Audio,wi-fi,False
3762,FR,Android,Nice,cv_08,Audio,wi-fi,True
3763,UK,Windows,London,cv_07,Audio,wi-fi,True
3764,UK,Android,Birmingham,cv_07,Audio,LTE,True
3765,UK,Windows,Birmingham,cv_07,Video,wi-fi,True
3766,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
3767,DK,Windows,Copenhagen,cv_08,Video,wi-fi,True
3768,FI,Windows,Helsinki,cv_04,Audio,wi-fi,True
3769,FI,Windows,Helsinki,cv_04,ScreenShare,wi-fi,True
3770,US,Android,New York,cv_07,Audio,wi-fi,True
3771,FR,Windows,Montpellier,cv_05,Video,ethernet,True
3772,US,Android,New York,cv_08,ScreenShare,wi-fi,True
3773,AE,Mac,Dubai,cv_07,Video,ethernet,True
3774,FI,iOS,Helsinki,cv_08,Audio,wi-fi,True
3775,RU,Android,Yekaterinburg,cv_08,ScreenShare,LTE,True
3776,FR,Windows,Paris,cv_09,Audio,ethernet,True
3777,US,Windows,Los Angeles,cv_10,Video,wi-fi,True
3778,AU,Windows,Sydney,cv_07,Video,ethernet,True
3779,US,Android,Miami,cv_05,Audio,wi-fi,True
3780,HK,Windows,Hong Kong,cv_05,Video,wi-fi,True
3781,BE,Windows,Ghent,cv_08,Audio,wi-fi,True
3782,UK,Windows,London,cv_05,Audio,ethernet,True
3783,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
3784,BE,Android,Antwerp,cv_10,Audio,wi-fi,True
3785,IN,Windows,New Delhi,cv_07,Audio,ethernet,True
3786,FR,iOS,Nice,cv_07,Video,3G,True
3787,BE,Windows,Brussels,cv_07,Audio,ethernet,True
3788,HK,Mac,Hong Kong,cv_09,Audio,ethernet,True
3789,IN,Windows,Mumbai,cv_10,Audio,wi-fi,True
3790,HK,Android,Hong Kong,cv_09,Audio,LTE,True
3791,AU,Windows,Sydney,cv_09,Audio,wi-fi,True
3792,UK,iOS,Birmingham,cv_02,Audio,wi-fi,True
3793,US,Android,Los Angeles,cv_04,Audio,wi-fi,True
3794,AE,Windows,Abu Dhabi,cv_06,Video,ethernet,True
3795,UK,Windows,London,cv_08,Audio,wi-fi,True
3796,IN,Windows,New Delhi,cv_03,Audio,ethernet,True
3797,AU,Android,Canberra,cv_08,Audio,wi-fi,True
3798,IN,Windows,Banglor,cv_09,Audio,wi-fi,True
3799,DK,Windows,Arhus,cv_05,Audio,wi-fi,True
3800,AU,iOS,Perth,cv_10,Audio,wi-fi,True
3801,AU,Windows,Perth,cv_04,Audio,wi-fi,True
3802,HK,Android,Kowloon,cv_07,Audio,LTE,True
3803,BE,Windows,Ghent,cv_10,Audio,wi-fi,True
3804,HK,Mac,Hong Kong,cv_08,Video,ethernet,True
3805,IN,Windows,Banglor,cv_05,Audio,ethernet,True
3806,IN,Windows,Banglor,cv_05,Audio,wi-fi,True
3807,BE,Android,Ghent,cv_08,Video,wi-fi,True
3808,UK,Windows,London,cv_07,Video,wi-fi,True
3809,AU,Windows,Sydney,cv_08,Audio,wi-fi,True
3810,US,Windows,Seattle,cv_05,ScreenShare,wi-fi,True
3811,IN,Windows,New Delhi,cv_08,Video,ethernet,True
3812,HK,Windows,Kowloon,cv_07,Video,wi-fi,False
3813,HK,Windows,Hong Kong,cv_03,Audio,ethernet,True
3814,AU,Windows,Melbourne,cv_06,Audio,ethernet,True
3815,UK,Windows,Birmingham,cv_09,Video,ethernet,True
3816,IN,Mac,Mumbai,cv_03,Audio,wi-fi,True
3817,US,Android,Seattle,cv_05,Audio,wi-fi,True
3818,US,Mac,Los Angeles,cv_08,Video,wi-fi,True
3819,FR,Windows,Nice,cv_10,Video,ethernet,True
3820,RU,Windows,Saint Petersburg,cv_05,Audio,wi-fi,True
3821,IN,Windows,Mumbai,cv_05,Audio,wi-fi,True
3822,US,Android,Los Angeles,cv_08,Audio,3G,True
3823,AE,Mac,Abu Dhabi,cv_05,ScreenShare,ethernet,True
3824,FR,Windows,Montpellier,cv_02,Video,wi-fi,True
3825,UK,Windows,London,cv_03,Audio,wi-fi,True
3826,IN,Windows,Banglor,cv_07,Video,ethernet,True
3827,DK,iOS,Copenhagen,cv_09,Video,LTE,True
3828,HK,Windows,Hong Kong,cv_10,Audio,wi-fi,True
3829,HK,Windows,Hong Kong,cv_08,Video,wi-fi,True
3830,FI,iOS,Helsinki,cv_05,Audio,wi-fi,True
3831,HK,Android,Hong Kong,cv_03,Video,LTE,True
3832,UK,Windows,London,cv_07,Audio,wi-fi,True
3833,BE,iOS,Brussels,cv_04,Audio,wi-fi,True
3834,FI,Mac,Helsinki,cv_04,Audio,wi-fi,True
3835,AE,Mac,Abu Dhabi,cv_09,Video,wi-fi,True
3836,US,Android,Seattle,cv_08,Audio,wi-fi,True
3837,FR,iOS,Marseille,cv_08,Video,LTE,True
3838,FR,Android,Paris,cv_08,Audio,wi-fi,True
3839,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
3840,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
3841,RU,Windows,Moscow,cv_08,Video,wi-fi,True
3842,IN,iOS,Banglor,cv_03,Audio,wi-fi,True
3843,US,Android,San Francisco,cv_06,Audio,LTE,True
3844,IN,Windows,Mumbai,cv_08,Audio,wi-fi,True
3845,UK,iOS,Liverpool,cv_01,Video,wi-fi,True
3846,HK,Android,Kowloon,cv_08,Video,LTE,True
3847,FR,Windows,Montpellier,cv_05,Video,wi-fi,True
3848,DK,Windows,Copenhagen,cv_10,Video,ethernet,True
3849,UK,Windows,Liverpool,cv_09,Audio,wi-fi,True
3850,UK,Mac,London,cv_09,Audio,ethernet,True
3851,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
3852,FR,Mac,Nice,cv_04,Audio,wi-fi,True
3853,IN,iOS,Mumbai,cv_08,Audio,LTE,True
3854,UK,Windows,London,cv_08,Audio,wi-fi,True
3855,RU,Windows,Moscow,cv_10,Video,ethernet,True
3856,IN,iOS,New Delhi,cv_08,Audio,wi-fi,True
3857,AE,Windows,Abu Dhabi,cv_09,Audio,wi-fi,True
3858,US,Android,Seattle,cv_09,Video,wi-fi,True
3859,US,Android,San Francisco,cv_08,Audio,wi-fi,True
3860,US,Android,Seattle,cv_05,Audio,wi-fi,True
3861,UK,Windows,Manchester,cv_07,Audio,wi-fi,True
3862,UK,Windows,Liverpool,cv_05,Video,wi-fi,True
3863,UK,Android,London,cv_06,Audio,wi-fi,True
3864,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
3865,IN,Android,Mumbai,cv_08,Video,wi-fi,True
3866,FR,Windows,Nice,cv_05,Audio,wi-fi,True
3867,AE,Windows,Abu Dhabi,cv_07,Audio,wi-fi,True
3868,DK,Windows,Copenhagen,cv_04,Audio,wi-fi,True
3869,US,Android,Chicago,cv_07,Audio,LTE,True
3870,AU,Mac,Canberra,cv_05,Audio,wi-fi,True
3871,HK,Windows,Kowloon,cv_07,Audio,wi-fi,True
3872,US,Android,New York,cv_06,Audio,3G,True
3873,RU,Windows,Yekaterinburg,cv_04,Audio,wi-fi,True
3874,FR,iOS,Montpellier,cv_08,Audio,LTE,True
3875,AE,Mac,Abu Dhabi,cv_07,Video,ethernet,True
3876,AE,iOS,Abu Dhabi,cv_08,ScreenShare,wi-fi,True
3877,US,Android,Seattle,cv_07,Audio,LTE,True
3878,US,Windows,New York,cv_05,Audio,wi-fi,True
3879,KR,Windows,Seoul,cv_08,Audio,wi-fi,True
3880,FR,Windows,Montpellier,cv_08,Audio,wi-fi,False
3881,FR,Mac,Paris,cv_01,Audio,ethernet,True
3882,AR,Windows,Bueno Aires,cv_08,Audio,wi-fi,True
3883,UK,Android,Liverpool,cv_08,Audio,3G,True
3884,RU,Windows,Kazan,cv_07,Audio,wi-fi,True
3885,KR,iOS,Incheon,cv_05,Audio,3G,True
3886,BE,Windows,Brussels,cv_05,Audio,ethernet,True
3887,HK,Windows,Hong Kong,cv_06,Video,wi-fi,True
3888,UK,Android,Birmingham,cv_06,Audio,LTE,True
3889,UK,Windows,London,cv_04,Audio,wi-fi,True
3890,BE,Windows,Brussels,cv_08,Audio,wi-fi,False
3891,US,Android,Seattle,cv_07,Video,LTE,True
3892,IN,Mac,Mumbai,cv_05,Audio,wi-fi,True
3893,UK,Windows,London,cv_05,Audio,wi-fi,True
3894,AU,Windows,Melbourne,cv_04,Audio,wi-fi,True
3895,RU,Windows,Yekaterinburg,cv_08,Audio,wi-fi,True
3896,US,Mac,Los Angeles,cv_07,Video,wi-fi,True
3897,AE,Android,Sharjah,cv_06,Video,3G,True
3898,HK,Windows,Hong Kong,cv_05,Audio,ethernet,True
3899,IN,Windows,Hyderabad,cv_07,Audio,wi-fi,False
3900,AE,Android,Sharjah,cv_05,Video,wi-fi,True
3901,US,Mac,Los Angeles,cv_03,Audio,wi-fi,True
3902,IN,Windows,Banglor,cv_08,Audio,ethernet,True
3903,IN,Windows,New Delhi,cv_04,Audio,ethernet,True
3904,IN,Windows,Mumbai,cv_08,Audio,wi-fi,True
3905,US,Windows,New York,cv_06,Video,wi-fi,True
3906,FR,Windows,Paris,cv_07,Audio,wi-fi,True
3907,IN,Android,Banglor,cv_07,Video,wi-fi,True
3908,IN,Windows,Mumbai,cv_09,Video,ethernet,True
3909,US,Windows,Miami,cv_05,Audio,wi-fi,True
3910,BE,Windows,Ghent,cv_07,Video,wi-fi,True
3911,HK,iOS,Hong Kong,cv_04,Video,LTE,True
3912,FI,Windows,Helsinki,cv_05,Audio,ethernet,True
3913,DK,Windows,Copenhagen,cv_08,Video,wi-fi,True
3914,HK,Windows,Hong Kong,cv_06,Audio,wi-fi,True
3915,US,Windows,Los Angeles,cv_07,Video,wi-fi,True
3916,HK,Android,Hong Kong,cv_08,Audio,wi-fi,True
3917,US,Windows,San Francisco,cv_07,Audio,ethernet,True
3918,DK,Windows,Copenhagen,cv_07,Audio,wi-fi,True
3919,DK,Windows,Copenhagen,cv_06,Audio,ethernet,True
3920,US,Android,Seattle,cv_08,Audio,wi-fi,True
3921,UK,Windows,Birmingham,cv_08,Video,wi-fi,True
3922,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
3923,US,Windows,San Francisco,cv_08,Video,wi-fi,True
3924,IN,Android,New Delhi,cv_09,ScreenShare,wi-fi,True
3925,UK,Windows,Liverpool,cv_06,Video,wi-fi,True
3926,FR,Windows,Paris,cv_08,Audio,wi-fi,True
3927,US,Android,San Francisco,cv_06,Audio,LTE,True
3928,US,Windows,Seattle,cv_07,Video,ethernet,True
3929,UK,Windows,Birmingham,cv_07,Video,ethernet,True
3930,US,Mac,Seattle,cv_04,Video,ethernet,True
3931,HK,Windows,Hong Kong,cv_08,Video,ethernet,True
3932,HK,Windows,Hong Kong,cv_06,Audio,ethernet,True
3933,DK,Windows,Copenhagen,cv_08,Video,ethernet,True
3934,AE,Android,Dubai,cv_07,Audio,LTE,True
3935,US,Android,Chicago,cv_04,Audio,wi-fi,True
3936,UK,Windows,London,cv_03,Audio,ethernet,True
3937,AU,Mac,Perth,cv_08,Audio,ethernet,True
3938,US,iOS,Seattle,cv_08,Video,LTE,True
3939,HK,iOS,Hong Kong,cv_08,Video,wi-fi,True
3940,FR,iOS,Paris,cv_05,Audio,LTE,True
3941,FR,Android,Paris,cv_08,Audio,wi-fi,True
3942,RU,Windows,Moscow,cv_05,Video,ethernet,True
3943,DK,iOS,Copenhagen,cv_03,ScreenShare,LTE,True
3944,IN,Mac,Banglor,cv_08,Audio,wi-fi,True
3945,BE,Windows,Ghent,cv_09,Video,ethernet,True
3946,HK,Windows,Hong Kong,cv_05,Audio,wi-fi,True
3947,FR,Windows,Paris,cv_09,Video,wi-fi,True
3948,UK,Windows,London,cv_09,Audio,wi-fi,True
3949,FR,Android,Nice,cv_05,Audio,wi-fi,False
3950,FR,Windows,Nice,cv_04,Audio,wi-fi,True
3951,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
3952,IN,Windows,Hyderabad,cv_08,Video,ethernet,True
3953,AU,iOS,Melbourne,cv_05,Audio,3G,True
3954,FR,Windows,Montpellier,cv_03,Audio,ethernet,True
3955,US,Android,Chicago,cv_08,Video,wi-fi,False
3956,AE,Android,Dubai,cv_09,Audio,wi-fi,True
3957,HK,Windows,Hong Kong,cv_09,Video,ethernet,True
3958,US,Windows,Miami,cv_08,Audio,ethernet,True
3959,NG,Windows,Kano,cv_07,Video,wi-fi,True
3960,HK,Windows,Kowloon,cv_07,Audio,ethernet,True
3961,AE,Windows,Sharjah,cv_07,Audio,wi-fi,True
3962,FR,Windows,Paris,cv_07,Video,wi-fi,False
3963,UK,Windows,London,cv_09,Video,wi-fi,True
3964,UK,Windows,London,cv_09,Audio,wi-fi,True
3965,UK,Windows,London,cv_07,Audio,wi-fi,True
3966,UK,Android,Liverpool,cv_08,Video,wi-fi,True
3967,RU,Windows,Kazan,cv_07,Video,ethernet,True
3968,DK,Windows,Copenhagen,cv_08,Audio,ethernet,True
3969,HK,Android,Hong Kong,cv_08,Audio,wi-fi,True
3970,IN,Windows,New Delhi,cv_08,Video,wi-fi,True
3971,IN,Mac,Mumbai,cv_04,Audio,ethernet,True
3972,IN,Mac,Banglor,cv_02,Audio,wi-fi,False
3973,HK,Windows,Hong Kong,cv_05,Audio,ethernet,False
3974,FR,Windows,Nice,cv_09,ScreenShare,ethernet,True
3975,FR,Windows,Paris,cv_08,Audio,ethernet,True
3976,FR,Windows,Nice,cv_08,Audio,ethernet,True
3977,UK,Android,London,cv_07,Audio,wi-fi,True
3978,UK,Windows,Liverpool,cv_08,Video,wi-fi,True
3979,UK,Windows,Birmingham,cv_05,Video,wi-fi,True
3980,UK,Windows,Liverpool,cv_08,Audio,ethernet,True
3981,UK,Windows,Liverpool,cv_05,Audio,wi-fi,True
3982,RU,Windows,Yekaterinburg,cv_10,Video,ethernet,True
3983,IN,Windows,Banglor,cv_05,ScreenShare,ethernet,True
3984,BE,Windows,Antwerp,cv_07,Audio,ethernet,False
3985,HK,Windows,Hong Kong,cv_07,Audio,wi-fi,True
3986,UK,iOS,Liverpool,cv_04,Video,wi-fi,True
3987,FR,Windows,Paris,cv_08,ScreenShare,ethernet,True
3988,AU,Windows,Perth,cv_07,Audio,ethernet,True
3989,US,Windows,Seattle,cv_08,Video,ethernet,True
3990,HK,Windows,Hong Kong,cv_05,Audio,wi-fi,True
3991,HK,Android,Hong Kong,cv_07,Video,wi-fi,True
3992,BE,Windows,Brussels,cv_08,Audio,ethernet,True
3993,UK,Windows,Manchester,cv_09,Audio,wi-fi,True
3994,FR,Windows,Nice,cv_06,Video,wi-fi,True
3995,AU,Windows,Canberra,cv_08,Audio,ethernet,True
3996,FR,Windows,Marseille,cv_01,Audio,wi-fi,True
3997,US,Android,New York,cv_08,Audio,wi-fi,True
3998,IN,iOS,Mumbai,cv_03,Audio,wi-fi,True
3999,RU,iOS,Moscow,cv_08,Video,3G,True
4000,FI,Windows,Tampere,cv_07,Audio,ethernet,True
4001,US,Android,Los Angeles,cv_05,Audio,wi-fi,True
4002,KR,Windows,Seoul,cv_05,Video,ethernet,True
4003,UK,Windows,Birmingham,cv_07,Video,wi-fi,True
4004,US,Android,New York,cv_07,Audio,wi-fi,True
4005,DK,iOS,Copenhagen,cv_01,Video,wi-fi,True
4006,HK,Windows,Kowloon,cv_07,Video,wi-fi,True
4007,AE,Mac,Abu Dhabi,cv_08,Video,ethernet,True
4008,BE,Windows,Ghent,cv_09,ScreenShare,wi-fi,True
4009,AU,Windows,Melbourne,cv_07,Audio,ethernet,True
4010,US,Mac,Los Angeles,cv_08,Video,wi-fi,True
4011,DK,Windows,Copenhagen,cv_08,Video,ethernet,True
4012,KR,Android,Seoul,cv_08,Video,wi-fi,True
4013,AR,Mac,Rosario,cv_08,Audio,ethernet,True
4014,FR,Android,Nice,cv_02,Video,wi-fi,True
4015,US,Android,San Francisco,cv_09,ScreenShare,wi-fi,True
4016,HK,Android,Hong Kong,cv_08,Audio,wi-fi,True
4017,HK,Windows,Hong Kong,cv_06,ScreenShare,ethernet,True
4018,KR,Windows,Seoul,cv_04,Audio,wi-fi,True
4019,FR,Android,Paris,cv_07,Video,wi-fi,True
4020,DK,Windows,Copenhagen,cv_08,Video,wi-fi,True
4021,IN,Android,Hyderabad,cv_05,ScreenShare,wi-fi,True
4022,DK,Windows,Copenhagen,cv_03,Video,wi-fi,True
4023,UK,Android,Liverpool,cv_08,Audio,wi-fi,True
4024,US,Android,Los Angeles,cv_04,Video,wi-fi,True
4025,IN,Android,Mumbai,cv_09,Audio,wi-fi,True
4026,FR,Windows,Paris,cv_07,Audio,wi-fi,True
4027,FI,iOS,Helsinki,cv_08,Audio,wi-fi,True
4028,KR,Windows,Seoul,cv_05,ScreenShare,ethernet,True
4029,IN,Android,Hyderabad,cv_08,Video,LTE,True
4030,US,iOS,New York,cv_03,ScreenShare,LTE,True
4031,RU,Windows,Moscow,cv_07,Audio,wi-fi,True
4032,AE,iOS,Dubai,cv_07,Audio,LTE,True
4033,AE,Windows,Abu Dhabi,cv_07,Audio,wi-fi,True
4034,AE,Mac,Abu Dhabi,cv_08,Audio,ethernet,True
4035,US,Mac,Seattle,cv_10,Audio,wi-fi,True
4036,US,Windows,Los Angeles,cv_06,Video,ethernet,True
4037,AU,Mac,Sydney,cv_09,Video,wi-fi,True
4038,US,iOS,New York,cv_08,Video,LTE,True
4039,FR,Windows,Nice,cv_02,Audio,wi-fi,True
4040,BE,iOS,Ghent,cv_10,Video,wi-fi,True
4041,UK,Windows,London,cv_04,Video,ethernet,True
4042,UK,Android,Birmingham,cv_01,Video,LTE,True
4043,BE,Mac,Brussels,cv_08,Video,ethernet,False
4044,UK,Mac,Birmingham,cv_07,Audio,ethernet,True
4045,DK,Android,Copenhagen,cv_07,Audio,wi-fi,True
4046,FR,Windows,Paris,cv_08,Video,ethernet,True
4047,UK,Android,Birmingham,cv_04,Audio,LTE,True
4048,UK,Android,Birmingham,cv_05,Audio,LTE,True
4049,US,Windows,Seattle,cv_08,Video,wi-fi,True
4050,US,Android,Los Angeles,cv_03,Audio,3G,True
