,country,platform,city,client_version,media,network,target_metric
9838,UK,Windows,London,cv_04,Audio,wi-fi,True
9839,IN,Windows,New Delhi,cv_08,Video,wi-fi,True
9840,US,Windows,Chicago,cv_09,Video,ethernet,True
9841,US,iOS,Seattle,cv_09,Video,3G,True
9842,UK,Android,London,cv_05,Audio,3G,True
9843,NG,Windows,Lagos,cv_07,Audio,wi-fi,True
9844,US,Windows,Seattle,cv_07,Audio,wi-fi,True
9845,US,Android,Seattle,cv_08,Audio,wi-fi,True
9846,IN,iOS,Banglor,cv_09,Audio,LTE,True
9847,IN,Windows,Mumbai,cv_09,Video,ethernet,True
9848,US,Android,Seattle,cv_08,Audio,LTE,True
9849,UK,Windows,Birmingham,cv_08,Audio,wi-fi,True
9850,US,Android,San Francisco,cv_06,Video,3G,True
9851,AU,Windows,Sydney,cv_06,Video,wi-fi,True
9852,UK,Android,Manchester,cv_06,Video,LTE,True
9853,FR,iOS,Paris,cv_08,Audio,wi-fi,True
9854,IN,Windows,Banglor,cv_07,Audio,wi-fi,True
9855,UK,Windows,London,cv_07,Audio,wi-fi,True
9856,US,iOS,Los Angeles,cv_05,Audio,LTE,True
9857,IN,Android,Mumbai,cv_04,Video,wi-fi,True
9858,US,Windows,Chicago,cv_07,Video,wi-fi,True
9859,BE,Android,Antwerp,cv_04,Audio,wi-fi,True
9860,FI,Windows,Helsinki,cv_09,Video,wi-fi,True
9861,US,Windows,Miami,cv_04,Audio,wi-fi,True
9862,IN,Windows,Banglor,cv_05,Video,wi-fi,True
9863,FI,Windows,Helsinki,cv_08,ScreenShare,ethernet,True
9864,FI,Windows,Helsinki,cv_07,Audio,wi-fi,True
9865,US,Android,Seattle,cv_08,Video,LTE,True
9866,IN,Windows,Banglor,cv_01,Audio,wi-fi,True
9867,IN,Windows,New Delhi,cv_06,Video,wi-fi,True
9868,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
9869,US,Android,Chicago,cv_09,Video,wi-fi,True
9870,FR,Windows,Nice,cv_08,Audio,wi-fi,True
9871,RU,Windows,Moscow,cv_05,Audio,ethernet,True
9872,FR,Android,Montpellier,cv_10,Video,wi-fi,True
9873,HK,Windows,Hong Kong,cv_05,Video,ethernet,True
9874,AR,Windows,La Plata,cv_07,Video,wi-fi,True
9875,DK,Windows,Copenhagen,cv_08,Audio,ethernet,True
9876,FR,Windows,Paris,cv_05,Audio,ethernet,True
9877,US,Android,Seattle,cv_04,Video,wi-fi,True
9878,FR,Mac,Paris,cv_08,Audio,ethernet,True
9879,UK,iOS,London,cv_05,Video,LTE,True
9880,AE,Windows,Abu Dhabi,cv_05,Audio,wi-fi,True
9881,US,Android,San Francisco,cv_07,Video,LTE,True
9882,DK,Windows,Copenhagen,cv_07,Video,ethernet,True
9883,US,Android,Seattle,cv_07,Audio,wi-fi,False
9884,FR,iOS,Montpellier,cv_01,Audio,LTE,True
9885,US,Android,New York,cv_07,Video,wi-fi,True
9886,US,Windows,Miami,cv_08,Audio,ethernet,True
9887,IN,Windows,Banglor,cv_05,Video,wi-fi,True
9888,FI,Windows,Helsinki,cv_09,ScreenShare,wi-fi,True
9889,FR,Windows,Paris,cv_08,Video,wi-fi,True
9890,UK,Windows,London,cv_06,Video,wi-fi,True
9891,US,Android,Seattle,cv_07,Audio,wi-fi,True
9892,US,Android,Seattle,cv_05,ScreenShare,LTE,True
9893,FI,Windows,Helsinki,cv_09,Video,wi-fi,True
9894,FR,Windows,Paris,cv_04,ScreenShare,ethernet,True
9895,KR,Windows,Incheon,cv_07,Audio,wi-fi,True
9896,US,Android,Miami,cv_03,Video,wi-fi,True
9897,AR,Windows,La Plata,cv_03,Video,wi-fi,True
9898,UK,Windows,London,cv_08,Audio,ethernet,True
9899,HK,Android,Hong Kong,cv_09,Audio,wi-fi,True
9900,AU,Mac,Sydney,cv_07,Audio,ethernet,True
9901,FI,Mac,Helsinki,cv_02,Video,ethernet,True
9902,DK,Android,Copenhagen,cv_08,Audio,wi-fi,True
9903,HK,Android,Hong Kong,cv_08,Audio,wi-fi,True
9904,US,Windows,Miami,cv_08,Video,ethernet,True
9905,US,Windows,Miami,cv_09,Video,wi-fi,True
9906,RU,Windows,Moscow,cv_08,Video,wi-fi,True
9907,BE,Android,Brussels,cv_09,Audio,wi-fi,True
9908,US,Android,New York,cv_08,Audio,wi-fi,True
9909,UK,Android,Liverpool,cv_08,Video,wi-fi,True
9910,IN,Android,Mumbai,cv_07,Video,LTE,True
9911,HK,Android,Hong Kong,cv_09,Audio,wi-fi,True
9912,FR,Android,Nice,cv_07,Audio,LTE,True
9913,US,Android,Los Angeles,cv_10,Audio,wi-fi,True
9914,US,Windows,Chicago,cv_08,Audio,ethernet,True
9915,US,Android,Miami,cv_02,Audio,wi-fi,False
9916,US,Mac,Seattle,cv_07,Audio,ethernet,True
9917,KR,Windows,Seoul,cv_08,Audio,wi-fi,True
9918,UK,Windows,London,cv_09,Audio,wi-fi,True
9919,AE,Windows,Abu Dhabi,cv_09,Audio,wi-fi,True
9920,US,Android,New York,cv_07,Audio,LTE,True
9921,US,Android,Seattle,cv_08,Audio,wi-fi,True
9922,UK,Android,Liverpool,cv_07,Video,3G,True
9923,US,Android,San Francisco,cv_08,Video,wi-fi,True
9924,US,Windows,Miami,cv_08,Audio,wi-fi,True
9925,US,Android,Seattle,cv_08,Audio,LTE,False
9926,HK,Windows,Hong Kong,cv_09,Audio,wi-fi,True
9927,RU,Windows,Saint Petersburg,cv_04,Audio,wi-fi,True
9928,US,iOS,San Francisco,cv_09,Audio,wi-fi,True
9929,UK,Windows,Birmingham,cv_05,Video,ethernet,True
9930,BE,Windows,Ghent,cv_05,Video,ethernet,True
9931,US,iOS,New York,cv_08,Video,wi-fi,True
9932,US,Android,Seattle,cv_08,Audio,wi-fi,False
9933,HK,Windows,Kowloon,cv_06,Video,wi-fi,True
9934,HK,Windows,Hong Kong,cv_05,Video,wi-fi,False
9935,FI,Windows,Tampere,cv_09,Audio,ethernet,True
9936,IN,Android,Banglor,cv_03,Video,LTE,True
9937,AU,Windows,Sydney,cv_07,Video,wi-fi,True
9938,DK,Windows,Copenhagen,cv_08,ScreenShare,wi-fi,True
9939,FI,Windows,Helsinki,cv_07,Audio,ethernet,True
9940,US,Android,Seattle,cv_08,Video,LTE,False
9941,NG,Windows,Lagos,cv_07,Audio,wi-fi,True
9942,IN,iOS,Mumbai,cv_05,Audio,wi-fi,True
9943,KR,Windows,Incheon,cv_08,Video,wi-fi,False
9944,US,Android,Seattle,cv_07,Video,LTE,True
9945,UK,Windows,Liverpool,cv_09,Audio,ethernet,True
9946,BE,Android,Brussels,cv_07,Audio,wi-fi,True
9947,UK,Windows,Birmingham,cv_08,Audio,wi-fi,True
9948,AE,Windows,Dubai,cv_08,Audio,ethernet,True
9949,RU,Windows,Saint Petersburg,cv_08,Audio,wi-fi,True
9950,US,Android,Seattle,cv_05,Audio,wi-fi,True
9951,RU,Windows,Kazan,cv_09,Video,ethernet,True
9952,US,Windows,Los Angeles,cv_08,Video,ethernet,True
9953,AE,Mac,Dubai,cv_06,Audio,wi-fi,True
9954,HK,iOS,Kowloon,cv_05,Audio,3G,True
9955,US,Android,New York,cv_07,Audio,wi-fi,True
9956,HK,Windows,Hong Kong,cv_08,Audio,ethernet,True
9957,FR,Android,Paris,cv_10,Audio,LTE,True
9958,US,Mac,Seattle,cv_07,Audio,ethernet,True
9959,FI,Windows,Helsinki,cv_07,Video,ethernet,True
9960,HK,Windows,Hong Kong,cv_09,Video,ethernet,True
9961,US,Android,Los Angeles,cv_06,Audio,wi-fi,False
9962,US,Android,Seattle,cv_08,Audio,wi-fi,True
9963,US,Android,San Francisco,cv_08,Audio,LTE,False
9964,AU,Windows,Sydney,cv_08,Audio,wi-fi,True
9965,UK,Windows,Liverpool,cv_02,Audio,wi-fi,True
9966,DK,Android,Copenhagen,cv_08,Audio,wi-fi,True
9967,FI,Windows,Helsinki,cv_07,Audio,ethernet,True
9968,US,iOS,Seattle,cv_08,ScreenShare,wi-fi,True
9969,US,Windows,San Francisco,cv_06,Audio,ethernet,True
9970,IN,Android,New Delhi,cv_08,Audio,wi-fi,True
9971,HK,Windows,Hong Kong,cv_08,ScreenShare,ethernet,True
9972,US,Mac,San Francisco,cv_09,Audio,ethernet,True
9973,US,Android,Chicago,cv_08,Video,wi-fi,False
9974,RU,Android,Moscow,cv_09,Video,LTE,True
9975,US,Android,Miami,cv_07,Video,3G,True
9976,FR,Android,Montpellier,cv_05,Audio,LTE,True
9977,HK,Mac,Hong Kong,cv_04,ScreenShare,wi-fi,True
9978,US,Android,New York,cv_09,Video,wi-fi,False
9979,IN,iOS,Banglor,cv_06,Audio,wi-fi,True
9980,DK,Windows,Copenhagen,cv_08,Video,ethernet,True
9981,FI,Android,Helsinki,cv_04,Audio,wi-fi,True
9982,IN,Mac,Banglor,cv_09,Audio,ethernet,True
9983,DK,Windows,Copenhagen,cv_04,Audio,ethernet,True
9984,BE,Android,Ghent,cv_05,Audio,3G,True
9985,HK,Windows,Kowloon,cv_07,Audio,wi-fi,True
9986,DK,Mac,Copenhagen,cv_09,Video,ethernet,True
9987,US,Windows,San Francisco,cv_07,Audio,ethernet,True
9988,US,Android,Seattle,cv_09,Audio,LTE,True
9989,US,Android,Seattle,cv_04,Audio,wi-fi,True
9990,IN,Windows,Banglor,cv_08,Video,ethernet,True
9991,AE,Windows,Dubai,cv_02,Audio,ethernet,True
9992,US,Android,Seattle,cv_03,Audio,wi-fi,True
9993,FR,Windows,Marseille,cv_04,Audio,wi-fi,True
9994,UK,Windows,London,cv_07,Video,ethernet,True
9995,UK,iOS,London,cv_09,Video,wi-fi,True
9996,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
9997,UK,Windows,Liverpool,cv_07,Audio,wi-fi,True
9998,UK,Windows,London,cv_08,Audio,ethernet,True
9999,FI,Windows,Helsinki,cv_04,Audio,wi-fi,True
10000,IN,Mac,Hyderabad,cv_08,Audio,ethernet,True
10001,FR,Windows,Paris,cv_03,Audio,ethernet,True
10002,US,Android,Miami,cv_10,Audio,wi-fi,True
10003,HK,Windows,Hong Kong,cv_01,Audio,wi-fi,True
10004,UK,Android,Birmingham,cv_04,Audio,LTE,True
10005,UK,Windows,Birmingham,cv_08,Video,ethernet,True
10006,AU,Mac,Sydney,cv_05,Audio,wi-fi,True
10007,US,Windows,New York,cv_08,Video,ethernet,True
10008,UK,Android,Birmingham,cv_10,Video,wi-fi,True
10009,US,Windows,New York,cv_05,Video,ethernet,True
10010,RU,Windows,Kazan,cv_05,Video,ethernet,True
10011,BE,Windows,Ghent,cv_04,Video,wi-fi,False
10012,NG,Windows,Lagos,cv_09,Audio,wi-fi,True
10013,DK,iOS,Copenhagen,cv_08,Video,wi-fi,True
10014,US,Windows,Los Angeles,cv_06,Video,ethernet,True
10015,DK,Windows,Copenhagen,cv_09,Audio,wi-fi,True
10016,IN,Mac,Hyderabad,cv_10,Audio,wi-fi,False
10017,BE,Windows,Brussels,cv_07,ScreenShare,ethernet,True
10018,UK,Windows,London,cv_10,Audio,wi-fi,True
10019,UK,Android,Liverpool,cv_05,Video,LTE,True
10020,IN,Android,Hyderabad,cv_07,Video,LTE,True
10021,HK,Windows,Hong Kong,cv_09,Audio,ethernet,True
10022,FR,Android,Paris,cv_08,Audio,wi-fi,True
10023,US,Android,San Francisco,cv_08,Audio,wi-fi,True
10024,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
10025,UK,Windows,London,cv_05,Audio,wi-fi,True
10026,DK,Mac,Arhus,cv_09,Audio,wi-fi,True
10027,FI,Android,Helsinki,cv_08,Audio,wi-fi,True
10028,US,Android,Seattle,cv_09,Video,wi-fi,False
10029,US,Android,Los Angeles,cv_08,Audio,wi-fi,True
10030,FI,Windows,Helsinki,cv_08,ScreenShare,wi-fi,True
10031,AE,Windows,Abu Dhabi,cv_07,Audio,wi-fi,True
10032,RU,iOS,Kazan,cv_09,Audio,wi-fi,True
10033,US,Windows,New York,cv_08,Audio,wi-fi,True
10034,US,Windows,Chicago,cv_08,Audio,wi-fi,True
10035,AU,Windows,Perth,cv_04,Audio,wi-fi,True
10036,DK,Windows,Arhus,cv_09,Audio,wi-fi,True
10037,US,Mac,Seattle,cv_05,Audio,ethernet,True
10038,UK,Windows,Liverpool,cv_06,Video,ethernet,True
10039,US,Windows,Seattle,cv_10,Video,wi-fi,True
10040,US,Android,Seattle,cv_06,Audio,3G,False
10041,RU,Windows,Novosibirsk,cv_08,Audio,ethernet,True
10042,AU,Windows,Canberra,cv_08,Video,wi-fi,True
10043,US,Windows,Seattle,cv_08,Video,wi-fi,True
10044,IN,Windows,Mumbai,cv_03,Audio,wi-fi,False
10045,IN,Mac,New Delhi,cv_07,Video,ethernet,True
10046,US,Android,Seattle,cv_03,Audio,LTE,True
10047,DK,Windows,Copenhagen,cv_07,Audio,wi-fi,False
10048,FR,Windows,Nice,cv_02,Video,wi-fi,True
10049,IN,Android,Banglor,cv_05,Audio,LTE,True
10050,US,iOS,San Francisco,cv_07,Audio,3G,True
10051,IN,Mac,Mumbai,cv_07,Video,wi-fi,True
10052,US,Windows,Chicago,cv_09,Audio,ethernet,True
10053,FI,Windows,Helsinki,cv_09,Video,wi-fi,False
10054,FI,Android,Helsinki,cv_05,Audio,wi-fi,True
10055,US,Android,Miami,cv_05,Audio,wi-fi,True
10056,US,Windows,Chicago,cv_09,Video,ethernet,True
10057,US,Android,New York,cv_09,Video,wi-fi,False
10058,AE,Windows,Abu Dhabi,cv_05,Audio,wi-fi,True
10059,US,Mac,Seattle,cv_08,Video,ethernet,True
10060,FR,Android,Paris,cv_08,Video,wi-fi,True
10061,US,Android,San Francisco,cv_07,Audio,wi-fi,True
10062,FI,Android,Helsinki,cv_07,ScreenShare,LTE,True
10063,US,iOS,Seattle,cv_09,Video,wi-fi,True
10064,FR,Windows,Paris,cv_03,Video,wi-fi,True
10065,IN,iOS,New Delhi,cv_10,Audio,LTE,True
10066,FI,Windows,Helsinki,cv_05,Audio,wi-fi,True
10067,UK,iOS,London,cv_07,Audio,LTE,True
10068,HK,Windows,Hong Kong,cv_09,Audio,ethernet,True
10069,HK,Android,Hong Kong,cv_10,Video,LTE,True
10070,RU,Windows,Novosibirsk,cv_06,Audio,ethernet,True
10071,US,Windows,Seattle,cv_10,Audio,wi-fi,True
10072,IN,Windows,Mumbai,cv_05,Audio,wi-fi,True
10073,US,Windows,San Francisco,cv_03,Audio,wi-fi,True
10074,US,Android,Chicago,cv_08,Audio,LTE,False
10075,HK,iOS,Hong Kong,cv_10,Audio,wi-fi,True
10076,US,Android,Los Angeles,cv_09,Video,wi-fi,True
10077,RU,Android,Moscow,cv_04,Video,3G,True
10078,HK,iOS,Hong Kong,cv_05,Audio,wi-fi,True
10079,HK,Windows,Kowloon,cv_08,Audio,wi-fi,True
10080,DK,Mac,Arhus,cv_07,Audio,wi-fi,True
10081,AE,Windows,Dubai,cv_08,Audio,wi-fi,True
10082,UK,iOS,London,cv_08,Audio,3G,True
10083,US,Mac,Seattle,cv_08,Audio,wi-fi,True
10084,US,Android,Seattle,cv_09,Audio,wi-fi,False
10085,US,Windows,Los Angeles,cv_05,Audio,ethernet,True
10086,RU,Android,Moscow,cv_06,Audio,wi-fi,True
10087,UK,Mac,Birmingham,cv_04,Video,ethernet,True
10088,RU,iOS,Moscow,cv_06,Audio,wi-fi,True
10089,NG,Windows,Lagos,cv_09,Audio,ethernet,True
10090,UK,Windows,Birmingham,cv_05,Audio,wi-fi,True
10091,FR,iOS,Paris,cv_04,Audio,wi-fi,True
10092,HK,Windows,Hong Kong,cv_07,Video,ethernet,True
10093,BE,Android,Antwerp,cv_05,Audio,LTE,True
10094,HK,Windows,Hong Kong,cv_10,Video,ethernet,True
10095,US,Android,New York,cv_07,Audio,3G,False
10096,KR,Android,Busan,cv_05,Video,LTE,True
10097,IN,Android,New Delhi,cv_09,Audio,LTE,True
10098,RU,Windows,Kazan,cv_07,Audio,wi-fi,True
10099,IN,Mac,Hyderabad,cv_08,Audio,wi-fi,True
10100,IN,Windows,New Delhi,cv_07,ScreenShare,wi-fi,True
10101,US,iOS,Los Angeles,cv_05,Audio,wi-fi,True
10102,UK,Windows,Birmingham,cv_08,Video,ethernet,False
10103,IN,Windows,Banglor,cv_08,Audio,wi-fi,True
10104,IN,Android,Banglor,cv_07,Audio,3G,True
10105,FI,Windows,Helsinki,cv_07,Audio,ethernet,True
10106,US,Windows,Los Angeles,cv_08,Video,ethernet,True
10107,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
10108,DK,Windows,Copenhagen,cv_02,Audio,wi-fi,True
10109,AU,Windows,Perth,cv_08,Audio,wi-fi,True
10110,BE,Windows,Antwerp,cv_06,Audio,ethernet,True
10111,US,Android,Chicago,cv_09,Audio,LTE,False
10112,DK,Android,Copenhagen,cv_10,Audio,LTE,True
10113,NG,Windows,Lagos,cv_08,Audio,wi-fi,True
10114,IN,Windows,Banglor,cv_03,Video,ethernet,True
10115,FR,Mac,Paris,cv_07,Video,ethernet,True
10116,US,Android,New York,cv_08,Audio,wi-fi,True
10117,DK,Windows,Copenhagen,cv_07,Audio,ethernet,True
10118,US,Windows,Seattle,cv_05,Audio,ethernet,True
10119,IN,Android,Banglor,cv_06,Audio,wi-fi,True
10120,US,Android,San Francisco,cv_05,Audio,wi-fi,False
10121,FI,Windows,Helsinki,cv_05,Video,ethernet,True
10122,US,Android,San Francisco,cv_08,Video,wi-fi,True
10123,AE,Mac,Sharjah,cv_09,ScreenShare,ethernet,True
10124,AE,Windows,Abu Dhabi,cv_02,Audio,wi-fi,True
10125,US,Android,Seattle,cv_08,Video,wi-fi,True
10126,UK,Windows,Liverpool,cv_08,Video,ethernet,True
10127,UK,Windows,London,cv_07,Video,ethernet,True
10128,DK,Android,Copenhagen,cv_02,Video,LTE,True
10129,UK,Mac,Liverpool,cv_04,ScreenShare,ethernet,True
10130,FR,Windows,Nice,cv_07,Audio,ethernet,True
10131,FI,Android,Turku,cv_08,Audio,wi-fi,True
10132,FI,Windows,Helsinki,cv_07,Audio,wi-fi,True
10133,RU,Android,Novosibirsk,cv_09,Audio,LTE,True
10134,AU,Mac,Perth,cv_04,Audio,wi-fi,True
10135,IN,Windows,Banglor,cv_08,Video,ethernet,True
10136,KR,Windows,Busan,cv_10,Video,wi-fi,True
10137,NG,Windows,Lagos,cv_07,Audio,wi-fi,True
10138,US,Android,Seattle,cv_05,Audio,wi-fi,True
10139,BE,iOS,Brussels,cv_07,Video,wi-fi,True
10140,US,Android,Chicago,cv_09,Audio,3G,True
10141,HK,Windows,Hong Kong,cv_06,Audio,wi-fi,True
10142,US,Windows,Chicago,cv_07,Video,wi-fi,False
10143,HK,Windows,Kowloon,cv_04,Video,ethernet,True
10144,US,Windows,Los Angeles,cv_08,Audio,wi-fi,True
10145,US,Android,Seattle,cv_09,Audio,wi-fi,True
10146,UK,Android,Birmingham,cv_07,Audio,LTE,True
10147,HK,Windows,Hong Kong,cv_01,Video,ethernet,True
10148,US,Android,Los Angeles,cv_08,Audio,wi-fi,True
10149,AE,Windows,Dubai,cv_08,Video,ethernet,True
10150,FI,Android,Helsinki,cv_08,ScreenShare,wi-fi,True
10151,FR,Windows,Nice,cv_05,Audio,wi-fi,True
10152,FI,Windows,Helsinki,cv_07,Audio,wi-fi,True
10153,HK,iOS,Kowloon,cv_09,Audio,wi-fi,True
10154,US,Windows,Los Angeles,cv_03,Video,wi-fi,True
10155,US,Android,New York,cv_07,Audio,wi-fi,True
10156,IN,Windows,New Delhi,cv_05,Audio,ethernet,True
10157,AE,Windows,Abu Dhabi,cv_09,Video,wi-fi,True
10158,UK,Windows,Manchester,cv_03,Audio,wi-fi,True
10159,DK,Windows,Copenhagen,cv_09,Video,ethernet,True
10160,AE,Windows,Dubai,cv_08,Video,ethernet,True
10161,KR,Windows,Busan,cv_09,Video,wi-fi,True
10162,FI,Windows,Helsinki,cv_05,Audio,wi-fi,True
10163,RU,Android,Moscow,cv_10,Video,wi-fi,True
10164,KR,Windows,Incheon,cv_09,Audio,wi-fi,False
10165,US,Android,Los Angeles,cv_04,Audio,wi-fi,True
10166,RU,Windows,Moscow,cv_05,Audio,ethernet,True
10167,NG,Windows,Lagos,cv_08,Audio,ethernet,True
10168,RU,Windows,Novosibirsk,cv_03,Video,wi-fi,True
10169,US,Android,Los Angeles,cv_09,Audio,wi-fi,False
10170,UK,Windows,London,cv_08,Audio,wi-fi,True
10171,FI,Mac,Helsinki,cv_04,Video,wi-fi,True
10172,UK,Android,London,cv_06,Audio,LTE,True
10173,HK,Windows,Hong Kong,cv_09,Video,ethernet,True
10174,US,Android,Los Angeles,cv_07,Video,wi-fi,True
10175,US,Android,Chicago,cv_06,Video,wi-fi,True
10176,FR,Windows,Marseille,cv_07,Audio,wi-fi,True
10177,AU,Windows,Sydney,cv_09,Audio,ethernet,True
10178,FR,Mac,Paris,cv_08,Audio,ethernet,True
10179,FI,Android,Helsinki,cv_03,Audio,wi-fi,True
10180,NG,iOS,Kano,cv_03,Audio,wi-fi,True
10181,BE,Android,Ghent,cv_07,Audio,wi-fi,True
10182,UK,Windows,Birmingham,cv_09,Video,wi-fi,True
10183,US,Windows,San Francisco,cv_05,Video,wi-fi,True
10184,UK,Windows,London,cv_07,Video,wi-fi,True
10185,FI,Windows,Helsinki,cv_08,Audio,ethernet,True
10186,UK,Mac,London,cv_07,Audio,wi-fi,True
10187,FI,Windows,Turku,cv_08,Audio,ethernet,True
10188,IN,Windows,New Delhi,cv_02,Audio,ethernet,True
10189,US,Android,Seattle,cv_04,Video,LTE,True
10190,DK,Windows,Copenhagen,cv_09,Video,ethernet,True
10191,US,Android,Seattle,cv_08,ScreenShare,3G,True
10192,FR,Windows,Paris,cv_10,Video,ethernet,True
10193,US,Windows,Los Angeles,cv_05,Video,ethernet,True
10194,US,Android,Chicago,cv_05,Audio,wi-fi,True
10195,UK,Mac,Liverpool,cv_06,Video,ethernet,True
10196,HK,Windows,Hong Kong,cv_07,Audio,ethernet,True
10197,RU,Windows,Kazan,cv_09,Audio,wi-fi,True
10198,US,Android,Los Angeles,cv_08,Audio,LTE,True
10199,FI,Windows,Helsinki,cv_03,Audio,ethernet,True
10200,UK,Android,Liverpool,cv_06,Video,wi-fi,True
10201,US,Mac,Seattle,cv_06,Video,wi-fi,True
10202,DK,Windows,Arhus,cv_09,Audio,wi-fi,True
10203,BE,Windows,Brussels,cv_07,Video,wi-fi,False
10204,UK,iOS,London,cv_07,Video,LTE,True
10205,US,Android,New York,cv_07,Video,wi-fi,True
10206,HK,Windows,Kowloon,cv_09,Audio,wi-fi,True
10207,HK,Windows,Hong Kong,cv_05,Video,wi-fi,True
10208,FI,Mac,Helsinki,cv_09,Audio,wi-fi,True
10209,HK,Android,Hong Kong,cv_05,Video,wi-fi,True
10210,UK,iOS,Liverpool,cv_05,Audio,3G,False
10211,US,iOS,New York,cv_07,ScreenShare,LTE,True
10212,UK,iOS,Birmingham,cv_09,Audio,wi-fi,True
10213,UK,Windows,Liverpool,cv_09,Video,wi-fi,True
10214,IN,Windows,Mumbai,cv_10,Audio,wi-fi,True
10215,FR,Android,Nice,cv_08,Audio,3G,True
10216,FR,Mac,Paris,cv_08,Audio,ethernet,True
10217,US,Windows,Seattle,cv_04,Audio,ethernet,True
10218,US,Android,New York,cv_09,Audio,3G,True
10219,DK,Windows,Copenhagen,cv_05,Audio,wi-fi,True
10220,US,Android,San Francisco,cv_08,Audio,wi-fi,True
10221,IN,Mac,New Delhi,cv_09,Audio,wi-fi,True
10222,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
10223,US,Windows,San Francisco,cv_01,Audio,wi-fi,True
10224,DK,Mac,Copenhagen,cv_09,Audio,wi-fi,True
10225,US,Android,Seattle,cv_08,Video,wi-fi,True
10226,AE,Windows,Dubai,cv_07,Audio,wi-fi,True
10227,US,Android,Los Angeles,cv_08,Video,wi-fi,False
10228,FI,Windows,Helsinki,cv_04,Audio,wi-fi,True
10229,US,Android,New York,cv_08,Video,wi-fi,True
10230,UK,Windows,Liverpool,cv_07,Audio,wi-fi,True
10231,US,iOS,Seattle,cv_03,Video,LTE,True
10232,FR,Android,Nice,cv_04,Audio,wi-fi,True
10233,IN,Windows,Hyderabad,cv_09,Video,ethernet,True
10234,US,iOS,Seattle,cv_08,Video,3G,True
10235,AU,Windows,Melbourne,cv_08,Audio,ethernet,True
10236,FI,Android,Helsinki,cv_03,Video,LTE,True
10237,AE,Android,Dubai,cv_07,Audio,LTE,True
10238,KR,Android,Seoul,cv_09,Video,LTE,True
10239,US,Android,Los Angeles,cv_10,Video,wi-fi,True
10240,IN,Android,Banglor,cv_04,Audio,wi-fi,True
10241,KR,Windows,Seoul,cv_10,Audio,ethernet,True
10242,AE,Windows,Abu Dhabi,cv_09,Audio,ethernet,False
10243,IN,Windows,Mumbai,cv_02,Audio,wi-fi,True
10244,US,Windows,Seattle,cv_08,Video,wi-fi,True
10245,US,Windows,San Francisco,cv_07,ScreenShare,wi-fi,True
10246,UK,Windows,Birmingham,cv_07,Video,ethernet,False
10247,UK,Windows,Liverpool,cv_07,Audio,wi-fi,True
10248,UK,Windows,Liverpool,cv_08,Audio,ethernet,True
10249,AR,Windows,Bueno Aires,cv_08,Video,ethernet,True
10250,UK,Windows,London,cv_07,Audio,wi-fi,True
10251,US,Android,Seattle,cv_05,ScreenShare,wi-fi,False
10252,FI,iOS,Helsinki,cv_08,Video,3G,True
10253,UK,Windows,Birmingham,cv_08,Audio,ethernet,True
10254,US,Windows,Los Angeles,cv_07,Audio,ethernet,True
10255,FR,Android,Paris,cv_06,ScreenShare,LTE,True
10256,US,Android,San Francisco,cv_07,Video,LTE,True
10257,US,Mac,New York,cv_08,Audio,wi-fi,True
10258,HK,Android,Kowloon,cv_07,Video,wi-fi,True
10259,US,Android,Los Angeles,cv_03,Audio,3G,True
10260,RU,Android,Yekaterinburg,cv_07,Video,wi-fi,True
10261,FI,Windows,Helsinki,cv_10,Video,wi-fi,True
10262,RU,Android,Novosibirsk,cv_10,Audio,wi-fi,True
10263,FI,Windows,Helsinki,cv_08,Audio,ethernet,True
10264,US,Android,Los Angeles,cv_08,Audio,3G,True
10265,RU,Mac,Novosibirsk,cv_07,Audio,ethernet,True
10266,IN,Windows,Banglor,cv_09,Audio,ethernet,True
10267,AE,Android,Sharjah,cv_05,Audio,wi-fi,True
10268,AE,Android,Sharjah,cv_04,Audio,wi-fi,True
10269,DK,Windows,Copenhagen,cv_08,Audio,ethernet,True
10270,RU,Windows,Moscow,cv_08,Audio,wi-fi,True
10271,RU,Windows,Kazan,cv_07,Video,wi-fi,False
10272,US,Windows,San Francisco,cv_07,Audio,wi-fi,True
10273,US,Android,San Francisco,cv_07,Audio,wi-fi,True
10274,US,Mac,Los Angeles,cv_07,Video,wi-fi,True
10275,US,iOS,Los Angeles,cv_04,Audio,wi-fi,True
10276,US,iOS,Los Angeles,cv_09,Audio,wi-fi,True
10277,US,Android,San Francisco,cv_06,Audio,3G,True
10278,FI,Windows,Helsinki,cv_05,Audio,wi-fi,True
10279,US,Android,San Francisco,cv_04,Video,LTE,True
10280,FR,Windows,Paris,cv_05,Video,ethernet,True
10281,BE,Windows,Brussels,cv_08,ScreenShare,wi-fi,True
10282,US,Mac,Chicago,cv_08,Audio,ethernet,True
10283,UK,Windows,London,cv_08,Audio,ethernet,True
10284,DK,Windows,Copenhagen,cv_07,Video,wi-fi,True
10285,FR,Windows,Paris,cv_08,Audio,wi-fi,True
10286,DK,Windows,Copenhagen,cv_10,ScreenShare,ethernet,True
10287,UK,Windows,Liverpool,cv_07,Video,wi-fi,True
10288,FI,Windows,Helsinki,cv_07,Audio,wi-fi,True
