request,response,infra.grpc.handler,QueryCard,"verifyCard: match cardNo local, <:cardNo:> <:transactionID:> <:spanID:>","CardQuery <:*:> channel, <:cardNo:> <:transactionID:> <:spanID:>",call by <:*:> fn:QueryCard call cost:<:NUM:> <:traceID:> <:transactionID:> <:spanID:>,CardQuery <:*:> <:<:resp:>,"verifyCardLocal: s.dao.GetCard failed, err=sql: no rows in result set <:traceID:> <:transactionID:> <:spanID:>","verifyCard: match cardNo by channel, <:cardNo:> valid=<:STATUS:>, <:cardBin:>",verifyCard: <:cardNo:> Yrouter:<:STATUS:> <:traceID:> <:transactionID:> <:spanID:>,verifyCard: <:cardNo:> <:<:resp:>,need retry pre call <:*:> err:card is invalid <:traceID:> <:transactionID:> <:spanID:>,buildBinMap: get bins count=<:NUM:>,syncCardBin: get card bin <:MAP:>,"s.MatchByNameAndNo failed, errCode=<:NUM:>, <:cardNo:> <:*:> <:traceID:> <:transactionID:> <:spanID:>",<:ChineseInfo:>，cardNo:<:SEQ:> <:resp:>,"s.dao.GetBankByNo failed, err=sql: no rows in result set, <:bankNo:> <:transactionID:> <:spanID:>","matchRetByBankNameOrNo: s.BankMatchByBankNo failed, err=sql: no rows in result set, <:bankNo:> <:transactionID:> <:spanID:>","binMatch failed, <:cardNo:> <:transactionID:> <:spanID:>",huaDaoCardQuery <:*:> err:&{<:NUM:> <:ChineseInfo:>} <:traceID:> <:transactionID:> <:spanID:>,"cardQuery: <:*:> failed, <:*:>",<:ChineseInfo:>，cardNo:<:NUM:> <:resp:>,"s.dao.GetBankByName failed, err=sql: no rows in result set, <:*:> <:traceID:> <:transactionID:> <:spanID:>","matchRetByBankNameOrNo: s.BankMatchByName failed, err=sql: no rows in result set, <:*:> <:traceID:> <:transactionID:> <:spanID:>","Alert! New bank name=Discover <:*:> Services，I, code= <:traceID:> <:transactionID:> <:spanID:>",need retry pre call <:*:> err:need retry err: <:NUM:> error occurred: * <:*:> <:*:> context deadline exceeded (Client.Timeout exceeded while awaiting headers) <:traceID:> <:transactionID:> <:spanID:>,"DoPost: client.Do failed, <:ERRORPOST:>","CardQuery: util.DoPost failed, <:ERRORPOST:>","verifyCard: all bank channel failed, <:cardNo:> by yrouter <:traceID:> <:transactionID:> <:spanID:>","s.BinMatch failed, errCode=<:NUM:>, <:cardNo:> <:transactionID:> <:spanID:>","s.getCacheBank failed, err=sql: no rows in result set <:traceID:> <:transactionID:> <:spanID:>","need retry pre call cid:juHe err:not need retry err: <:NUM:> error occurred: * juHe invalid response, errorCode=<:NUM:> <:traceID:> <:transactionID:> <:spanID:>",addNewCardBin: add new <:cardBin:>,"verifyCardLocal: not match card local, card in blacklist, <:cardNo:> <:transactionID:> <:spanID:>","client.Do failed, <:ERRORGET:>","CardQuery juhe util.DoGet failed, <:ERRORGET:>",watchConfigHandler,ykms addr: ykms://ycard@<:IP:>:<:NUM:>,"watchConfigHandler, hotConfig={ChannelWeight: {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} CardBlacklist: {ChannelID:<:NUM:> CardList: <:SEQ:> } }","s.MatchByNameAndNo failed, errCode=<:NUM:>, <:cardNo:> <:NUM:>, bankName= <:traceID:> <:transactionID:> <:spanID:>","verifyCard: <:cardNo:> <:<:resp:> * Post ""<:URL:>"": context deadline exceeded (Client.Timeout exceeded while awaiting headers) <:traceID:> <:transactionID:> <:spanID:>","need retry pre call cid:yuShan err:need retry err: <:NUM:> error occurred: * Post ""<:URL:>"": EOF <:traceID:> <:transactionID:> <:spanID:>",timestamp
1302,1302,12,2,2,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:19:58
1293,1293,21,13,6,3,3,3,3,3,3,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:21:58
1283,1283,69,263,2,200,200,200,50,50,50,50,200,12,12,61,43,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:23:58
1278,1278,90,372,0,288,288,288,72,72,72,72,288,12,12,84,54,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:25:58
1296,1296,675,882,402,213,212,212,75,75,75,74,184,12,12,239,39,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:27:58
1300,1300,1062,1131,974,78,79,79,78,78,78,79,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:29:58
1296,1296,12,7,2,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:31:58
1257,1257,9,7,1,3,3,3,3,3,3,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:33:58
1311,1311,67,247,3,186,185,185,49,49,49,48,182,12,12,55,38,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:35:58
1286,1286,94,369,2,283,282,282,73,73,73,72,280,12,12,82,54,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:37:58
1306,1306,597,825,318,236,237,237,76,76,76,77,214,12,12,248,44,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:39:58
1289,1289,1188,1241,1101,69,70,70,69,69,69,70,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:41:58
1267,1267,7,3,1,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:43:58
1306,1306,12,11,5,3,3,3,3,3,3,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:45:58
1288,1288,67,242,2,183,182,182,48,48,48,47,180,12,12,55,38,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:47:58
1304,1304,91,376,1,291,291,291,72,72,72,72,291,12,12,84,56,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:49:58
1293,1293,618,831,337,225,225,225,75,75,75,75,201,12,12,245,42,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:51:58
1269,1269,884,947,807,69,70,70,69,69,69,70,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:53:58
1294,1294,5,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:55:58
1289,1289,12,3,1,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:57:58
1301,1301,71,263,1,201,199,199,52,52,52,50,198,12,12,60,42,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 02:59:58
1284,1284,88,365,0,281,281,281,72,72,72,72,279,12,12,82,53,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:01:58
1274,1274,582,785,305,215,217,217,69,69,69,71,195,12,12,242,41,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:03:58
1304,1304,879,937,801,68,68,68,68,68,68,68,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:05:58
1290,1290,9,2,0,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:07:58
1300,1300,10,7,3,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:09:58
1287,1287,75,297,2,226,224,224,59,59,59,57,222,12,12,67,47,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:11:58
1268,1268,88,368,0,285,285,285,71,71,71,71,284,12,12,81,53,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:13:58
1302,1302,883,1075,599,205,207,207,76,76,76,78,174,12,12,238,37,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:15:58
1288,1288,607,643,555,44,44,44,44,44,44,44,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:17:58
1302,1302,11,6,0,3,3,3,3,3,3,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:19:58
1291,1291,10,7,1,5,4,4,2,2,2,1,4,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:21:58
1270,1270,97,370,1,282,281,281,71,71,71,70,280,12,12,85,55,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:23:58
1298,1298,93,374,1,289,290,290,74,74,74,75,288,12,12,82,57,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:25:58
1289,1289,885,1028,613,149,150,150,74,74,74,75,100,12,12,216,23,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:27:58
1301,1301,292,305,269,18,18,18,18,18,18,18,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:29:58
1259,1259,5,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:31:58
1300,1300,31,94,4,68,67,67,19,19,19,18,65,12,12,19,12,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:33:58
1303,1303,92,373,0,286,286,286,73,73,73,73,284,12,12,85,58,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:35:58
1287,1287,203,486,1,289,289,289,74,74,74,74,287,12,12,194,57,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:37:58
1303,1303,974,1059,828,90,91,91,63,63,63,64,36,12,12,86,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:39:58
1271,1271,5,2,0,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:41:58
1283,1283,9,4,0,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:43:58
1312,1312,58,202,1,155,154,154,39,39,39,38,154,12,12,45,31,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:45:58
1288,1288,98,380,1,293,293,293,74,74,74,74,292,12,12,85,57,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:47:58
1268,1268,481,712,203,240,241,241,71,71,71,72,226,12,12,254,48,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:49:58
1294,1294,549,595,495,50,50,50,50,50,50,50,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:51:58
1293,1293,5,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:53:58
1299,1299,7,1,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:55:58
1261,1261,80,326,1,250,248,248,63,63,63,61,248,12,12,75,50,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:57:58
1306,1306,91,380,1,294,295,295,74,74,74,75,294,12,12,84,56,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 03:59:58
1295,1295,736,902,466,170,171,171,73,73,73,74,130,12,12,225,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:01:58
1286,1286,381,399,353,23,23,23,23,23,23,23,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:03:58
1307,1307,9,7,2,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:05:58
1262,1262,27,67,1,44,42,42,14,14,14,12,39,12,12,19,7,8,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:07:58
1303,1303,95,378,0,290,291,291,72,72,72,73,291,12,12,88,58,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:09:58
1292,1292,133,415,1,286,287,287,72,72,72,73,286,12,12,127,57,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:11:58
1291,1291,871,990,638,125,125,125,83,83,83,83,56,12,12,158,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:13:58
1294,1294,6,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:15:58
1268,1268,13,10,3,3,3,3,3,3,3,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:17:58
1302,1302,60,217,2,165,164,164,44,44,44,43,161,12,12,47,33,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:19:58
1295,1295,91,368,0,284,284,284,72,72,72,72,283,12,12,83,55,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:21:58
1283,1283,428,658,155,238,239,239,67,67,67,68,228,12,12,254,48,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:23:58
1301,1301,603,647,551,48,48,48,48,48,48,48,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:25:58
1273,1273,13,7,2,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:27:58
1304,1304,11,6,2,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:29:58
1290,1290,95,369,2,281,280,280,73,73,73,72,277,12,12,83,50,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:31:58
1293,1293,91,372,5,286,286,286,72,72,72,72,285,12,12,80,55,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:33:58
1303,1303,663,831,391,175,175,175,72,72,72,72,138,12,12,228,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:35:58
1258,1258,147,152,128,11,12,12,11,11,11,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:37:58
1310,1310,7,3,1,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:39:58
1290,1290,43,140,0,106,105,105,28,28,28,27,103,12,12,32,20,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:41:58
1292,1292,90,369,1,284,284,284,73,73,73,73,282,12,12,82,58,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:43:58
1302,1302,276,554,4,282,283,283,70,70,70,71,283,12,12,268,57,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:45:58
1263,1263,580,628,525,52,52,52,49,49,49,49,4,12,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:47:58
1305,1305,13,3,1,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:49:58
1287,1287,8,6,2,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:51:58
1290,1290,83,330,2,252,251,251,64,64,64,63,250,12,12,75,50,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:53:58
1310,1310,91,381,2,294,294,294,74,74,74,74,293,12,12,84,57,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:55:58
1266,1266,616,769,337,167,168,168,71,71,71,72,129,12,12,225,29,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:57:58
1295,1295,151,166,126,20,20,20,20,20,20,20,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 04:59:58
1303,1303,10,8,4,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:01:58
1276,1276,31,108,0,82,81,81,21,21,21,20,81,12,12,26,16,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:03:58
1306,1306,89,372,1,287,288,288,72,72,72,73,287,12,12,83,58,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:05:58
1261,1261,205,484,0,286,285,285,73,73,73,72,284,12,12,197,57,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:07:58
1308,1308,691,781,531,95,96,96,80,80,80,81,20,12,12,78,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:09:58
1290,1290,10,9,3,3,3,3,3,3,3,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:11:58
1282,1282,9,4,0,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:13:58
1312,1312,51,208,0,161,160,160,41,41,41,40,160,12,12,47,33,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:15:58
1260,1260,89,366,1,282,282,282,70,70,70,70,282,12,12,83,55,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:17:58
1300,1300,471,710,196,244,245,245,72,72,72,73,230,12,12,254,48,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:19:58
1288,1288,341,362,306,28,28,28,28,28,28,28,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:21:58
1294,1294,8,1,1,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:23:58
1264,1264,19,53,3,38,38,38,11,11,11,11,36,12,12,10,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:25:58
1308,1308,94,386,1,296,295,295,74,74,74,73,295,12,12,89,59,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:27:58
1301,1301,137,423,1,291,291,291,74,74,74,74,290,12,12,129,57,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:29:58
1294,1294,697,791,483,101,102,102,63,63,63,64,51,12,12,156,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:31:58
1289,1289,6,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:33:58
1294,1294,7,1,1,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:35:58
1266,1266,74,269,1,205,204,204,52,52,52,51,204,12,12,63,43,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:37:58
1301,1301,92,379,0,294,294,294,74,74,74,74,293,12,12,84,54,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:39:58
1291,1291,622,820,352,202,203,203,71,71,71,72,175,12,12,237,39,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:41:58
1285,1285,78,81,65,8,8,8,8,8,8,8,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:43:58
1309,1309,4,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:45:58
1264,1264,45,162,4,121,120,120,31,31,31,30,119,12,12,36,24,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:47:58
1303,1303,93,371,1,286,286,286,73,73,73,73,285,12,12,83,57,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:49:58
1290,1290,305,572,32,271,271,271,70,70,70,70,268,12,12,265,55,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:51:58
1287,1287,470,526,415,61,62,62,49,49,49,50,12,12,12,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:53:58
1273,1273,6,4,0,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:55:58
1289,1289,11,2,0,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:57:58
1307,1307,81,322,2,246,245,245,62,62,62,61,245,12,12,74,50,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 05:59:58
1292,1292,88,367,0,285,285,285,71,71,71,71,285,12,12,81,53,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 06:01:58
1297,1297,712,880,442,175,176,176,69,69,69,70,142,12,12,229,33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 06:03:58
1269,1269,75,77,63,7,7,7,7,7,7,7,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 06:05:58
1288,1288,9,4,2,1,1,1,1,1,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 06:07:58
1302,1302,49,162,4,120,119,119,32,32,32,31,117,12,12,36,23,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 06:09:58
1290,1290,101,374,1,288,288,288,73,73,73,73,287,12,12,83,58,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 06:11:58
1259,1259,310,572,28,273,274,274,72,72,72,73,268,12,12,265,55,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 06:13:58
1308,1308,564,610,510,50,50,50,50,50,50,50,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 06:15:58
1289,1289,11,8,4,2,2,2,2,2,2,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-05 06:17:58
