<:GIN:>,Response=<:MAP:>,infra.grpc.handler,GetLatestMailChannelOrderByHashCode: get empty mail channel order,RecordThirdPartyCost,send by <:*:> OrderID=<:SEQ:> <:traceID:> <:transactionID:> <:spanID:>,begin Consume call,deal<:SmsCallback:>,receive <:*:>,dealSmsCallback complete <:callback:>,no need process continue:<:SEQ:> I STATUS c:true in:<:NUM:> target:<:NUM:> type:int64 CH VERSION <:*:> <:*:> <:*:> type:string,PushSmsOrderResult: <:result:>,getAppSmsLimit <:*:> not exist,not find dictionary type=<:NUM:>,scCallBack receive <:request:>,UpdateWeChatLog UpdateWeChatStatus msgID=<:NUM:> code=<:NUM:> <:detail:>,WeChatMsg Send WechatMsg <:*:> <:*:> <:overLimit:>,send by <:*:> OrderID=<:SEQ:>,<:dealMailCallback:>,dealMailCallback complete <:callback:>,sanZi <:*:> return <:*:> <:traceID:> <:transactionID:> <:spanID:>,PushMailSendResult: <:result:>,scCallBack DealCallBack <:event:>,begin <:*:>,use preferred orderID=<:SEQ:> <:channel:>,SendMailTask success,SendMail cast=<:NUM:> Ms,saveChannelOrder orderID=<:SEQ:>,SendWeChatMsg <:*:>,uCloud <:*:> callback return <:*:> <:traceID:> <:transactionID:> <:spanID:>,syncSmsChannel: m.doSyncSmsChannel: sms <:channel:>,<:NUM:> <:*:>,load <:*:> config ok,dealSmsCallback dealSmsCallbackRetry <:order:>,juhe sendSms <:rs:>,resetApproveCallbackTask taskID=<:SEQ:>,ykmsymsg <:*:> start kms,syncSmsStatusCode: m.doSyncSmsStatusCode: sms <:status:>,version,ykms addr: ykms://ymsg@<:IP:>:<:NUM:>,waiting task controller finished,task controller finished,dao close finished,<:ChineseInfo:>,msg,timestamp,unknown
1104,1081,1237,857,121,42,144,55,56,55,120,53,8,45,51,54,54,67,27,27,0,27,27,24,24,24,24,24,29,8,5,9,6,1,3,1,2,1,1,1,1,2,1,1,57,2023-09-07 16:46:46,13
999,971,1090,975,125,53,144,60,60,60,120,59,22,41,51,46,46,79,27,27,0,27,27,24,24,24,24,24,18,12,5,0,0,2,1,0,0,0,0,0,0,0,0,0,46,2023-09-07 16:48:46,8
1052,1031,1343,976,99,46,87,44,44,44,72,43,19,30,29,37,36,62,14,14,2,14,14,15,15,15,15,15,13,8,5,9,6,1,0,0,2,1,1,1,1,2,1,1,40,2023-09-07 16:50:46,7
1019,965,527,401,142,54,99,58,58,58,83,56,10,71,35,69,69,73,36,36,6,36,21,16,16,16,14,14,31,22,5,8,6,2,0,0,2,1,1,1,1,2,1,1,72,2023-09-07 16:52:46,34
1009,957,99,0,122,44,120,46,45,46,100,42,12,45,36,56,55,66,46,46,1,46,20,20,20,20,16,16,23,11,5,7,6,2,2,0,2,1,1,1,1,2,1,0,59,2023-09-07 16:54:46,45
1100,1077,374,0,108,41,156,40,42,40,130,40,11,30,57,41,39,67,33,33,1,33,31,26,26,26,26,26,20,11,5,0,0,0,0,0,0,1,0,0,0,0,0,1,41,2023-09-07 16:56:46,10
1002,979,129,0,142,48,162,48,48,48,135,46,26,56,64,65,61,77,37,37,3,37,37,27,27,27,27,27,13,7,5,8,6,2,1,0,2,0,1,1,1,2,1,1,69,2023-09-07 16:58:46,6
1150,1097,371,0,168,58,186,79,78,79,155,59,34,30,65,69,66,99,34,34,19,34,34,31,31,31,31,31,32,8,5,8,6,4,3,0,2,1,1,1,1,2,1,1,72,2023-09-07 17:00:46,18
1021,977,156,0,148,55,120,70,66,70,100,64,24,71,46,66,66,82,26,26,4,26,26,20,20,20,20,20,29,16,5,3,6,4,4,0,2,1,1,1,1,2,1,3,69,2023-09-07 17:02:46,32
986,960,123,3,111,48,116,52,52,52,97,47,22,30,51,37,36,75,32,32,1,32,32,19,19,19,19,19,10,9,5,0,0,5,2,0,0,1,0,0,0,0,0,1,37,2023-09-07 17:04:46,10
1125,1095,1313,935,133,44,154,49,50,49,128,48,14,45,54,60,60,72,35,35,4,35,29,26,26,26,25,25,37,4,5,8,6,1,1,0,2,1,1,1,1,2,1,2,63,2023-09-07 17:06:46,26
966,943,1013,932,90,41,102,37,36,37,85,36,20,56,36,30,30,60,20,20,4,20,19,17,17,17,17,17,8,9,5,8,6,1,0,0,2,0,1,1,1,2,1,1,33,2023-09-07 17:08:46,17
1046,1019,1257,882,104,46,96,52,52,52,80,46,24,30,41,36,34,68,25,25,1,25,25,16,16,16,16,16,10,9,5,9,6,6,0,0,2,1,1,1,1,2,1,0,39,2023-09-07 17:10:46,6
1002,983,962,878,104,34,114,43,43,43,95,40,13,56,42,48,48,56,23,23,1,23,23,19,19,19,19,19,17,9,5,0,0,3,0,0,0,1,0,0,0,0,0,0,48,2023-09-07 17:12:46,3
1017,995,997,868,131,57,144,62,62,62,120,62,24,45,70,50,50,81,33,33,3,35,35,24,24,24,24,24,23,8,5,3,6,0,2,0,2,1,1,1,1,2,1,1,53,2023-09-07 17:14:46,4
1137,1108,1286,861,148,46,278,47,52,47,230,43,26,45,87,49,48,100,54,54,4,52,51,48,48,47,48,48,17,11,5,8,6,4,2,0,2,1,1,1,1,2,1,4,52,2023-09-07 17:16:46,19
1006,978,985,882,103,40,208,45,45,45,175,46,14,56,85,29,28,73,51,51,2,51,51,33,33,34,33,33,6,12,5,7,6,0,2,0,2,0,1,1,1,2,1,1,32,2023-09-07 17:18:46,6
1073,1042,1257,893,109,48,78,54,55,54,65,47,34,15,28,39,36,70,20,20,3,20,15,13,13,13,13,13,19,9,5,0,0,7,2,0,0,1,0,0,0,0,0,1,39,2023-09-07 17:20:46,18
970,950,982,928,67,30,66,27,30,27,55,24,16,71,26,23,22,44,16,16,0,16,15,11,11,11,11,11,10,6,5,8,6,3,1,0,2,1,1,1,1,2,1,3,26,2023-09-07 17:22:46,3
998,966,997,905,119,44,114,50,51,50,95,45,21,45,41,49,48,70,23,23,5,23,22,19,19,19,19,19,20,13,5,6,6,5,1,0,2,1,1,1,1,2,1,1,52,2023-09-07 17:24:46,6
1083,1053,1235,873,103,41,76,53,53,51,63,47,18,30,31,44,42,59,19,19,1,19,18,13,13,13,13,13,19,16,5,0,0,4,0,0,0,1,0,0,0,0,0,0,44,2023-09-07 17:26:46,12
949,924,1055,992,76,36,54,38,37,40,45,36,25,56,19,27,25,49,14,14,4,14,11,9,9,9,8,8,9,7,5,9,6,4,1,0,2,0,1,1,1,2,1,0,30,2023-09-07 17:28:46,6
1089,1056,1377,996,117,54,116,68,71,67,97,65,22,30,48,41,41,76,29,29,1,29,29,19,19,19,19,19,21,12,5,8,6,2,4,0,2,1,1,1,1,2,1,4,44,2023-09-07 17:30:46,6
985,960,443,345,118,51,102,56,57,57,85,50,27,71,40,43,43,75,23,23,1,23,23,17,17,17,17,17,13,8,5,8,6,7,1,0,2,1,1,1,1,2,1,1,46,2023-09-07 17:32:46,2
989,961,97,0,120,51,102,50,50,50,85,48,23,30,39,46,46,74,22,22,4,22,22,17,17,17,17,17,17,13,5,0,0,2,1,0,0,1,0,0,0,0,0,2,47,2023-09-07 17:34:46,8
1085,1049,376,0,109,45,144,56,58,56,120,52,19,45,46,36,36,73,31,31,4,31,25,24,24,24,21,21,13,4,5,5,6,4,2,0,2,1,1,1,1,2,1,2,39,2023-09-07 17:36:46,13
983,959,88,0,103,42,118,37,39,37,98,35,20,56,43,41,40,63,23,23,4,24,24,20,20,20,20,20,14,7,5,8,6,1,4,0,2,0,1,1,1,2,1,2,44,2023-09-07 17:38:46,9
1073,1040,390,0,137,41,176,51,50,51,147,47,27,15,62,57,53,78,33,33,10,32,32,29,29,29,29,29,22,9,5,0,0,4,2,1,0,1,0,0,0,0,0,3,58,2023-09-07 17:40:46,25
1029,1003,91,0,101,50,120,50,51,50,100,47,16,71,43,28,28,73,23,23,0,23,23,20,20,20,20,20,7,12,5,7,6,3,3,2,2,1,1,1,1,2,1,1,31,2023-09-07 17:42:46,2
966,944,81,4,93,35,108,40,40,40,90,40,7,45,37,39,36,54,19,19,0,19,19,18,18,18,18,18,17,10,5,8,6,1,2,2,2,1,1,1,1,2,1,0,42,2023-09-07 17:44:46,5
1105,1081,1312,935,109,43,162,49,50,49,135,46,21,45,65,36,34,73,38,38,1,38,38,27,27,27,27,27,10,11,5,9,6,3,2,2,2,1,1,1,1,2,1,2,39,2023-09-07 17:46:46,12
972,948,1050,967,90,39,102,44,45,44,85,43,17,41,40,32,32,58,23,23,3,23,23,17,17,17,17,17,7,7,5,0,0,2,3,2,0,0,0,0,0,0,0,1,32,2023-09-07 17:48:46,3
1050,1035,1207,856,83,25,78,28,28,28,65,27,8,30,26,44,44,39,13,13,1,13,13,13,13,13,13,13,24,7,5,8,6,1,0,2,2,1,1,1,1,2,1,0,47,2023-09-07 17:50:46,2
1005,984,1040,909,150,61,150,56,56,56,125,49,50,71,55,57,53,93,32,32,2,32,30,25,25,25,25,25,12,8,5,9,6,7,1,2,2,1,1,1,1,2,1,0,60,2023-09-07 17:52:46,11
963,947,943,857,96,33,142,48,48,48,118,46,18,45,49,37,37,59,25,25,0,25,25,24,24,24,24,24,9,4,5,7,6,2,0,2,2,1,1,1,1,2,1,0,40,2023-09-07 17:54:46,2
1074,1053,1243,874,91,30,132,29,31,29,110,27,11,30,49,38,37,53,27,27,1,27,27,22,22,22,22,22,3,9,5,0,0,1,2,2,0,1,0,0,0,0,0,3,38,2023-09-07 17:56:46,5
989,968,987,893,105,30,155,30,32,30,129,28,15,56,59,48,47,57,33,32,1,33,33,26,26,26,26,26,10,8,5,7,6,1,1,2,2,0,1,1,1,2,1,1,51,2023-09-07 17:58:46,4
1158,1121,1296,880,170,38,295,66,65,66,246,43,31,30,102,74,59,96,53,54,15,53,53,49,49,49,49,49,30,7,5,8,6,9,0,2,2,1,1,1,1,2,1,0,77,2023-09-07 18:00:46,42
1002,982,1043,932,129,48,146,51,51,51,122,48,15,56,53,54,54,75,29,29,0,29,29,24,24,24,24,24,18,7,5,0,0,3,2,2,0,1,0,0,0,0,0,0,54,2023-09-07 18:02:46,1
998,961,1023,902,125,62,192,50,51,50,160,48,9,45,65,29,29,96,34,34,4,34,33,32,32,32,32,32,6,11,5,8,6,2,3,2,2,1,1,1,1,2,1,1,32,2023-09-07 18:04:46,5
1087,1058,1224,876,88,31,114,42,45,42,95,39,7,45,39,35,34,53,24,24,1,24,20,19,19,19,19,19,19,10,5,7,6,3,4,2,2,1,1,1,1,2,1,2,38,2023-09-07 18:06:46,5
963,939,1046,965,93,38,92,45,45,45,76,41,19,41,35,35,34,58,19,19,1,19,19,16,16,16,16,16,11,4,5,8,6,4,2,2,2,0,1,1,1,2,1,2,38,2023-09-07 18:08:46,4
1100,1070,1377,1018,123,44,68,47,46,47,57,42,28,30,31,56,56,67,20,20,5,20,20,11,11,11,11,11,38,14,5,0,0,5,1,2,0,1,0,0,0,0,0,4,56,2023-09-07 18:10:46,29
957,930,370,304,79,38,52,48,48,48,44,45,19,71,23,30,30,49,16,16,2,15,15,8,8,8,8,8,10,9,5,9,6,3,0,2,2,1,1,1,1,2,1,0,33,2023-09-07 18:12:46,2
939,918,66,0,73,43,30,37,37,37,25,36,11,45,13,24,22,49,7,7,1,8,8,5,5,5,5,5,6,13,5,9,6,1,1,2,2,1,1,1,1,2,1,0,27,2023-09-07 18:14:46,4
1075,1055,348,0,91,32,84,36,36,36,70,33,16,45,29,41,41,50,15,15,1,15,15,14,14,14,14,14,21,7,5,2,6,3,1,2,2,1,1,1,1,2,1,1,44,2023-09-07 18:16:46,13
963,938,63,0,70,33,78,37,35,37,65,34,9,41,26,23,22,47,13,13,3,13,13,13,13,13,13,13,7,9,5,0,0,1,3,2,0,0,0,0,0,0,0,0,23,2023-09-07 18:18:46,8
1027,1005,335,0,63,29,60,32,34,32,50,32,10,30,22,23,23,40,12,12,0,12,12,10,10,10,10,10,10,6,5,6,6,1,4,2,2,1,1,1,1,2,1,2,26,2023-09-07 18:20:46,1
968,952,58,0,71,31,70,30,30,30,58,30,8,71,23,28,28,43,12,12,2,12,12,12,12,12,12,12,13,7,5,8,6,0,1,2,2,1,1,1,1,2,1,0,31,2023-09-07 18:22:46,2
987,962,123,6,122,53,152,58,59,58,127,51,28,45,54,38,30,84,30,30,2,30,28,25,25,25,25,25,6,5,5,3,6,6,1,2,2,1,1,1,1,2,1,0,41,2023-09-07 18:24:46,10
1046,1033,1287,955,62,20,48,19,19,19,40,19,9,30,18,34,34,28,11,11,0,11,10,8,8,8,8,8,15,3,5,0,0,0,0,2,0,1,0,0,0,0,0,0,34,2023-09-07 18:26:46,5
932,910,1029,966,72,34,54,34,33,34,45,32,11,56,19,27,27,45,10,10,2,10,10,9,9,9,9,9,7,11,5,8,6,2,2,2,2,0,1,1,1,2,1,1,30,2023-09-07 18:28:46,3
1044,1015,1207,857,82,34,42,39,42,39,35,34,12,30,14,38,37,44,7,7,1,7,7,7,7,7,7,7,13,13,5,9,6,3,3,2,2,1,1,1,1,2,1,4,41,2023-09-07 18:30:46,8
947,928,957,897,69,32,54,38,38,38,42,34,21,71,6,21,21,48,3,3,1,3,3,12,12,12,12,12,5,4,5,8,6,4,3,2,2,1,1,1,1,2,1,0,24,2023-09-07 18:32:46,1
959,935,926,867,64,34,54,36,36,36,48,34,21,30,30,22,22,42,15,15,1,15,15,6,6,6,6,6,3,7,5,0,0,2,2,2,0,1,0,0,0,0,0,0,22,2023-09-07 18:34:46,2
1040,1025,1188,856,60,28,36,28,28,28,30,28,8,45,12,26,26,34,6,6,0,6,6,6,6,6,6,6,13,7,5,8,6,0,1,2,2,1,1,1,1,2,1,0,29,2023-09-07 18:36:46,1
936,914,967,899,77,34,54,42,41,42,45,40,3,56,18,33,29,44,9,9,3,9,9,9,9,9,9,9,8,13,5,9,6,1,1,2,2,0,1,1,1,2,1,0,36,2023-09-07 18:38:46,5
1044,1021,1253,902,90,34,51,42,41,42,42,36,29,30,21,36,36,54,12,12,3,12,12,9,9,9,9,9,12,5,5,9,6,6,2,2,2,1,1,1,1,2,1,1,39,2023-09-07 18:40:46,15
962,942,1002,942,70,29,45,32,32,32,38,31,15,56,15,33,27,37,8,8,2,8,8,7,7,7,7,7,9,5,5,0,0,1,0,2,0,1,0,0,0,0,0,0,33,2023-09-07 18:42:46,9
953,928,972,896,83,43,62,45,45,45,51,42,13,45,20,26,21,57,10,10,0,10,10,11,11,11,11,11,7,11,5,9,6,3,1,2,2,1,1,1,1,2,1,0,29,2023-09-07 18:44:46,5
1043,1023,1204,870,68,29,52,32,32,32,44,31,12,45,18,30,29,38,9,9,3,9,9,8,8,8,8,8,14,10,5,7,6,1,0,2,2,1,1,1,1,2,1,1,33,2023-09-07 18:46:46,7
948,921,1069,1003,76,44,36,45,48,45,30,43,16,56,12,24,23,52,6,6,1,6,6,6,6,6,6,6,8,9,5,7,6,2,3,2,2,0,1,1,1,2,1,3,27,2023-09-07 18:48:46,1
1006,999,1355,1029,39,15,30,18,18,18,25,18,4,15,10,19,19,20,5,5,1,5,5,5,5,5,5,5,6,1,5,0,0,0,1,2,0,1,0,0,0,0,0,0,19,2023-09-07 18:50:46,1
1180,1169,385,226,166,20,722,22,22,22,602,20,7,71,252,24,24,142,132,132,2,132,132,120,120,120,120,120,5,4,5,9,6,2,0,2,2,1,1,1,1,2,1,0,27,2023-09-07 18:52:46,9
930,913,48,0,53,23,30,22,23,22,25,22,7,45,10,25,25,28,5,5,2,5,5,5,5,5,5,5,6,7,5,9,6,0,2,2,2,1,1,1,1,2,1,1,28,2023-09-07 18:54:46,4
1028,1007,332,0,60,39,0,42,42,42,0,39,26,45,0,18,18,42,0,0,3,0,0,0,0,0,0,0,7,5,5,7,6,3,1,2,2,1,1,1,1,2,1,0,21,2023-09-07 18:56:46,1
943,927,54,0,68,28,36,22,22,22,30,22,8,41,12,34,34,34,6,6,1,6,6,6,6,6,6,6,14,8,5,0,0,0,1,2,0,0,0,0,0,0,0,0,34,2023-09-07 18:58:46,3
1007,977,347,0,81,22,12,42,43,42,10,30,11,30,4,56,30,25,2,2,13,2,2,2,2,2,2,2,12,10,5,8,6,1,1,1,2,1,1,1,1,2,1,1,59,2023-09-07 19:00:46,26
968,952,59,0,61,27,36,29,29,29,30,26,10,71,14,25,25,36,8,8,1,8,8,6,6,6,6,6,7,8,5,8,6,3,1,2,2,1,1,1,1,2,1,0,28,2023-09-07 19:02:46,2
941,925,52,3,49,21,48,25,25,25,40,24,10,30,19,19,19,30,11,11,0,11,11,8,8,8,8,8,2,3,5,0,0,1,0,2,0,1,0,0,0,0,0,0,19,2023-09-07 19:04:46,4
1035,1014,1251,931,42,23,42,24,24,24,35,23,13,45,15,11,11,31,12,12,2,12,8,7,7,7,7,7,3,5,5,6,6,1,0,2,2,1,1,1,1,2,1,0,14,2023-09-07 19:06:46,6
953,934,982,926,64,34,48,33,33,33,40,33,6,56,16,22,20,42,8,8,0,8,8,8,8,8,8,8,8,14,5,2,6,0,0,2,2,0,1,1,1,2,1,0,25,2023-09-07 19:08:46,6
1037,1013,1226,887,75,34,48,36,35,36,40,33,18,30,16,25,21,50,8,8,4,8,8,8,8,8,8,8,9,9,5,7,6,3,1,2,2,1,1,1,1,2,1,2,28,2023-09-07 19:10:46,28
967,916,1072,902,232,150,18,198,198,198,15,142,176,56,6,23,23,209,3,3,17,3,3,3,3,3,3,3,6,12,5,0,0,56,1,2,0,1,0,0,0,0,0,0,23,2023-09-07 19:12:46,7
932,925,904,861,53,18,26,17,17,17,21,17,9,45,13,30,30,23,8,8,1,8,8,5,5,5,5,5,10,3,5,2,6,0,0,2,2,1,1,1,1,2,1,0,33,2023-09-07 19:14:46,0
1048,1029,1217,880,62,29,46,32,33,32,39,30,15,45,22,24,24,38,17,17,2,17,15,7,7,7,7,7,6,8,5,9,6,2,1,2,2,1,1,1,1,2,1,1,27,2023-09-07 19:16:46,6
931,911,934,899,39,25,18,40,40,40,15,38,15,56,6,9,9,30,5,5,1,5,3,3,3,3,3,3,3,4,5,9,6,2,1,2,2,0,1,1,1,2,1,0,12,2023-09-07 19:18:46,3
1010,993,1210,886,42,29,18,29,29,29,15,29,10,15,7,9,9,33,4,4,2,4,4,3,3,3,3,3,3,9,5,0,0,1,1,2,0,1,0,0,0,0,0,0,9,2023-09-07 19:20:46,10
933,914,981,938,46,28,24,29,29,29,20,27,13,71,8,13,13,33,4,4,2,4,4,4,4,4,4,4,4,6,5,9,6,1,2,2,2,1,1,1,1,2,1,0,16,2023-09-07 19:22:46,2
935,918,943,893,53,23,30,22,22,22,25,22,13,45,10,25,25,28,7,7,4,7,5,5,5,5,5,5,3,3,5,7,6,0,0,2,2,1,1,1,1,2,1,0,28,2023-09-07 19:24:46,2
1037,1015,1199,872,52,32,24,33,33,33,20,33,15,45,9,16,16,36,6,6,1,6,4,4,4,4,4,4,8,8,5,8,6,0,0,2,2,1,1,1,1,2,1,0,20,2023-09-07 19:26:46,7
929,906,1029,985,48,25,12,30,29,30,10,27,11,41,1,20,20,28,4,4,3,4,1,2,2,2,1,1,4,8,5,0,0,1,1,2,0,0,0,0,0,0,0,0,20,2023-09-07 19:28:46,9
977,961,1318,994,49,19,24,21,21,21,20,18,16,30,2,23,23,26,8,8,2,8,1,4,4,4,1,1,7,1,5,7,6,3,0,2,2,1,1,1,1,2,1,0,26,2023-09-07 19:30:46,12
976,952,363,314,67,29,24,36,37,36,20,34,15,71,8,32,32,35,6,6,1,6,4,4,4,4,4,4,16,9,5,9,6,2,1,2,2,1,1,1,1,2,1,1,35,2023-09-07 19:32:46,5
930,910,45,0,48,29,18,41,42,41,15,40,14,45,6,15,15,33,3,3,5,3,3,3,3,3,3,3,2,10,5,9,6,1,0,2,2,1,1,1,1,2,1,0,18,2023-09-07 19:34:46,1
1045,1024,329,0,65,29,18,38,38,38,15,36,8,30,7,30,30,35,6,6,1,6,4,3,3,3,3,3,17,11,5,0,0,2,2,2,0,1,0,0,0,0,0,1,30,2023-09-07 19:36:46,6
929,918,43,0,52,24,36,22,22,22,30,21,7,56,12,21,21,31,6,6,0,6,6,6,6,6,6,6,9,7,5,9,6,1,2,2,2,0,1,1,1,2,1,0,24,2023-09-07 19:38:46,0
1026,1006,327,0,66,27,6,37,37,37,5,33,19,30,2,29,29,37,1,1,5,1,1,1,1,1,1,1,14,6,5,9,6,4,0,2,2,1,1,1,1,2,1,2,32,2023-09-07 19:40:46,20
955,936,54,0,61,32,46,37,36,37,38,34,8,71,16,18,18,43,8,8,2,8,8,8,8,8,8,8,4,7,5,8,6,3,0,2,2,1,1,1,1,2,1,0,21,2023-09-07 19:42:46,4
948,933,52,2,58,27,68,31,32,31,57,30,7,30,23,19,19,39,12,12,2,12,12,11,11,11,11,11,7,6,5,0,0,1,1,2,0,1,0,0,0,0,0,1,19,2023-09-07 19:44:46,0
1038,1017,1258,924,60,36,30,33,33,33,25,32,12,45,8,18,18,42,7,7,0,7,4,5,5,5,4,4,7,13,5,8,6,1,1,2,2,1,1,1,1,2,1,0,21,2023-09-07 19:46:46,4
921,899,1000,942,65,33,24,36,36,36,20,35,17,56,4,27,27,38,8,8,0,8,2,4,4,4,2,2,6,8,5,3,6,1,1,2,2,0,1,1,1,2,1,0,30,2023-09-07 19:48:46,9
1025,998,1260,901,72,38,72,39,39,39,60,38,16,15,12,21,21,51,15,15,1,15,6,12,12,12,6,6,4,8,5,0,0,1,1,2,0,1,0,0,0,0,0,0,21,2023-09-07 19:50:46,16
950,937,950,894,60,26,36,24,24,24,30,25,11,71,12,28,28,32,6,6,1,6,6,6,6,6,6,6,5,7,5,9,6,0,0,2,2,1,1,1,1,2,1,0,31,2023-09-07 19:52:46,6
906,899,903,873,29,16,0,17,17,17,0,17,4,45,0,13,13,16,0,0,1,0,0,0,0,0,0,0,0,4,5,2,6,0,0,0,2,1,1,1,1,2,1,0,16,2023-09-07 19:54:46,0
1023,1012,1191,872,41,26,18,24,24,24,15,24,7,45,6,12,12,29,3,3,2,3,3,3,3,3,3,3,4,6,5,8,6,0,0,0,2,1,1,1,1,2,1,0,15,2023-09-07 19:56:46,0
921,911,939,890,55,23,54,25,27,25,45,25,7,41,18,23,23,32,9,9,3,9,9,9,9,9,9,9,8,1,5,0,0,0,2,0,0,0,0,0,0,0,0,2,23,2023-09-07 19:58:46,0
1016,991,1168,873,42,22,6,37,37,37,5,22,9,30,2,19,19,23,1,1,15,1,1,1,1,1,1,1,6,5,5,9,6,0,0,0,2,1,1,1,1,2,1,0,22,2023-09-07 20:00:46,0
960,942,999,920,65,29,30,32,32,32,25,31,9,71,10,30,30,35,5,5,0,5,5,5,5,5,5,5,13,12,5,7,6,1,2,0,2,1,1,1,1,2,1,0,33,2023-09-07 20:02:46,3
932,913,945,885,61,37,42,34,34,34,35,33,8,45,14,16,16,45,7,7,1,7,7,7,7,7,7,7,4,13,5,7,6,1,2,0,2,1,1,1,1,2,1,0,19,2023-09-07 20:04:46,2
1044,1029,1179,862,54,21,18,23,24,23,15,22,11,30,6,29,29,25,7,7,1,7,3,3,3,3,3,3,18,3,5,0,0,1,0,0,0,1,0,0,0,0,0,1,29,2023-09-07 20:06:46,9
910,901,997,968,34,17,6,17,17,17,5,17,4,56,2,16,16,18,1,1,0,1,1,1,1,1,1,1,5,4,5,8,6,0,0,0,2,0,1,1,1,2,1,0,19,2023-09-07 20:08:46,2
1005,988,1328,1011,56,15,0,22,21,22,0,21,8,30,0,35,27,21,0,0,5,0,0,0,0,0,0,0,15,10,5,8,6,1,0,0,2,1,1,1,1,2,1,1,38,2023-09-07 20:10:46,25
947,937,393,354,43,25,6,24,24,24,5,24,2,71,2,17,17,26,1,1,0,1,1,1,1,1,1,1,4,10,5,9,6,0,0,0,2,1,1,1,1,2,1,0,20,2023-09-07 20:12:46,0
927,906,51,0,54,37,6,42,43,42,5,40,9,30,2,14,14,40,1,1,2,1,1,1,1,1,1,1,1,13,5,0,0,2,1,0,0,1,0,0,0,0,0,1,14,2023-09-07 20:14:46,0
1003,993,316,0,44,18,6,18,18,18,5,18,4,45,2,25,23,19,1,1,2,1,1,1,1,1,1,1,10,6,5,7,6,0,0,0,2,1,1,1,1,2,1,0,28,2023-09-07 20:16:46,4
925,915,26,0,29,17,12,19,19,19,10,19,4,56,4,10,10,19,2,2,1,2,2,2,2,2,2,2,5,6,5,4,6,0,0,0,2,0,1,1,1,2,1,0,13,2023-09-07 20:18:46,0
1004,989,315,0,35,23,12,25,26,25,10,24,12,30,5,9,9,26,3,3,1,3,3,2,2,2,2,2,1,8,5,8,6,1,1,0,2,1,1,1,1,2,1,1,12,2023-09-07 20:20:46,0
951,933,37,0,40,26,18,30,30,30,15,31,10,56,7,11,11,29,4,4,0,4,4,3,3,3,3,3,5,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,11,2023-09-07 20:22:46,1
942,928,58,5,64,17,24,23,22,23,20,20,8,45,18,39,39,25,14,14,2,14,14,4,4,4,4,4,7,6,5,8,6,3,1,0,2,1,1,1,1,2,1,0,42,2023-09-07 20:24:46,9
1025,1004,1256,932,55,30,4,34,34,34,3,34,8,45,1,24,24,31,0,0,0,0,0,1,1,1,1,1,13,16,5,8,6,0,0,0,2,1,1,1,1,2,1,0,27,2023-09-07 20:26:46,0
923,908,963,924,48,25,14,29,29,29,12,27,9,41,5,19,19,29,3,3,3,3,3,2,2,2,2,2,7,9,5,8,6,2,1,0,2,0,1,1,1,2,1,0,22,2023-09-07 20:28:46,0
1010,992,1208,883,49,28,6,29,29,29,5,28,6,30,2,19,19,30,1,1,0,1,1,1,1,1,1,1,5,14,5,0,0,1,0,0,0,1,0,0,0,0,0,0,19,2023-09-07 20:30:46,1
947,936,929,893,39,18,12,18,18,18,10,17,4,71,6,18,18,21,4,4,0,4,4,2,2,2,2,2,7,9,5,8,6,1,0,0,2,1,1,1,1,2,1,0,21,2023-09-07 20:32:46,6
947,927,938,869,74,50,36,43,43,43,30,43,6,45,20,18,18,56,14,14,2,14,14,6,6,6,6,6,5,16,5,9,6,0,0,0,2,1,1,1,1,2,1,0,21,2023-09-07 20:34:46,0
1025,1008,1194,863,60,31,30,33,33,33,25,32,4,45,11,23,23,37,6,6,0,6,6,5,5,5,5,5,12,12,5,4,6,1,0,0,2,1,1,1,1,2,1,0,26,2023-09-07 20:36:46,3
934,916,951,901,62,30,24,32,33,32,20,28,16,41,6,24,24,38,6,6,2,6,3,4,4,4,3,3,8,5,5,0,0,4,1,0,0,0,0,0,0,0,0,1,24,2023-09-07 20:38:46,4
1007,991,1219,883,61,36,12,35,35,35,10,33,9,30,4,21,21,40,2,2,0,2,2,2,2,2,2,2,7,14,5,9,6,2,0,0,2,1,1,1,1,2,1,0,24,2023-09-07 20:40:46,0
952,931,975,925,59,33,6,38,38,38,5,35,15,71,2,22,22,37,1,1,1,1,1,1,1,1,1,1,6,15,5,8,6,3,0,0,2,1,1,1,1,2,1,0,25,2023-09-07 20:42:46,1
916,901,909,881,32,20,0,23,23,23,0,22,4,30,0,11,11,21,0,0,3,0,0,0,0,0,0,0,3,8,5,0,0,1,1,0,0,1,0,0,0,0,0,0,11,2023-09-07 20:44:46,0
1017,999,1186,866,56,29,12,29,30,29,10,26,10,45,4,22,22,34,2,2,0,2,2,2,2,2,2,2,15,12,5,8,6,3,0,0,2,1,1,1,1,2,1,0,25,2023-09-07 20:46:46,2
940,921,1058,1007,56,31,18,33,32,33,15,33,3,56,12,22,22,34,9,9,0,9,9,3,3,3,3,3,5,11,5,9,6,0,0,0,2,0,1,1,1,2,1,0,25,2023-09-07 20:48:46,2
1007,988,1373,1018,71,49,6,54,54,54,5,47,34,30,2,14,14,57,1,1,5,1,1,1,1,1,1,1,2,9,5,8,6,7,0,0,2,1,1,1,1,2,1,0,17,2023-09-07 20:50:46,0
