parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,timestamp,unknown
11220,11220,11220,11220,4079,179,407,179,179,386,21,179,4079,369,369,367,179,179,179,407,27,27,21,3,3,1,3,3,2,2,2,2,2023-11-23 09:56:00,2
11239,11238,11238,11238,4078,186,414,186,186,403,11,186,4078,381,381,377,186,186,186,414,27,27,11,3,3,3,3,3,2,2,2,2,2023-11-23 09:58:00,2
11230,11230,11230,11230,4079,194,425,194,194,398,27,194,4079,374,374,374,194,194,194,425,28,28,27,4,4,0,4,4,4,2,2,2,2023-11-23 10:00:00,0
11074,11074,11075,11075,4029,189,402,189,189,386,16,189,4029,368,368,367,189,189,189,402,26,26,16,3,3,1,3,3,3,2,2,2,2023-11-23 10:02:00,0
11205,11205,11205,11205,4076,185,400,185,185,384,16,185,4076,380,380,379,185,185,185,400,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-23 10:04:00,2
11214,11214,11212,11212,4079,175,403,175,175,390,13,175,4079,377,377,375,175,175,175,403,27,27,13,3,3,1,3,3,3,2,2,2,2023-11-23 10:06:00,1
11232,11233,11233,11233,4065,190,436,190,190,422,14,190,4065,373,373,373,190,190,190,436,29,29,14,5,5,0,5,5,5,2,2,2,2023-11-23 10:08:00,10
11247,11247,11247,11247,4081,185,422,185,185,408,14,185,4081,378,378,376,185,185,185,422,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-23 10:10:00,2
11258,11259,11259,11259,4091,200,469,200,200,407,62,200,4091,373,373,373,200,200,200,469,28,28,11,4,4,0,3,3,3,2,2,2,2023-11-23 10:12:00,61
11199,11199,11199,11199,4071,182,413,182,182,395,18,182,4071,372,372,372,182,182,182,413,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-23 10:14:00,1
11221,11221,11221,11221,4088,179,420,179,179,397,23,179,4088,388,388,388,179,179,179,420,29,29,23,5,5,0,5,5,5,2,2,2,2023-11-23 10:16:00,12
11226,11226,11226,11226,4078,180,423,180,180,401,22,180,4078,381,381,381,180,180,180,423,26,26,22,2,2,0,2,2,2,2,2,2,2023-11-23 10:18:00,6
11259,11260,11259,11259,4083,171,426,171,171,403,23,171,4083,374,374,373,171,171,171,426,27,27,23,3,3,0,3,3,2,2,2,2,2023-11-23 10:20:00,7
11182,11182,11182,11182,4058,180,417,180,180,398,19,180,4058,386,386,384,180,180,180,417,29,29,19,5,5,1,5,5,4,2,2,2,2023-11-23 10:22:00,2
11213,11212,11212,11212,4077,185,423,185,185,403,20,185,4077,385,385,383,185,185,185,423,26,26,20,2,2,2,2,2,2,2,2,2,2023-11-23 10:24:00,0
11274,11275,11275,11275,4080,192,421,192,192,406,15,192,4080,387,387,386,192,192,192,421,27,27,15,3,3,1,3,3,3,2,2,2,2023-11-23 10:26:00,4
11144,11142,11142,11142,4043,190,423,190,190,407,16,190,4043,358,358,358,190,190,190,423,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-23 10:28:00,6
11195,11196,11196,11196,4083,180,409,180,180,395,14,180,4083,354,354,353,180,180,180,409,29,29,14,5,5,1,5,5,5,2,2,2,2023-11-23 10:30:00,0
11221,11222,11222,11222,4080,171,413,171,171,391,22,171,4080,380,380,379,171,171,171,413,27,27,22,3,3,1,3,3,3,2,2,2,2023-11-23 10:32:00,0
11279,11277,11277,11277,4075,196,429,196,196,410,19,196,4075,383,383,382,196,196,196,429,26,26,19,2,2,1,2,2,2,2,2,2,2023-11-23 10:34:00,0
11221,11223,11223,11223,4078,169,430,169,169,409,21,169,4078,371,371,371,169,169,169,430,27,27,21,3,3,0,3,3,3,2,2,2,2023-11-23 10:36:00,10
11262,11261,11261,11261,4082,204,428,204,204,415,13,204,4082,365,365,363,204,204,204,428,29,29,13,5,5,2,5,5,5,2,2,2,2023-11-23 10:38:00,0
11247,11246,11246,11246,4081,192,426,192,192,405,21,192,4081,377,377,376,192,192,192,426,28,28,21,3,2,1,2,2,2,2,2,2,2023-11-23 10:40:00,3
11230,11233,11232,11232,4055,186,412,186,186,391,21,186,4055,379,379,377,186,186,186,412,27,27,21,3,3,1,3,3,2,2,2,2,2023-11-23 10:42:00,9
11197,11195,11195,11195,4076,187,412,187,187,394,18,187,4076,375,375,374,187,187,187,412,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-23 10:44:00,13
11195,11197,11197,11197,4075,190,440,190,190,418,22,190,4075,359,359,358,190,190,190,440,29,29,22,5,5,1,5,5,4,2,2,2,2023-11-23 10:46:00,1
11207,11207,11206,11206,4069,186,422,186,186,399,23,186,4069,367,367,365,186,186,186,422,26,26,23,2,2,0,2,2,2,2,2,2,2023-11-23 10:48:00,2
11183,11183,11182,11182,4081,178,419,178,178,390,29,178,4081,367,367,367,178,178,178,419,27,27,29,3,3,0,3,3,3,2,2,2,2023-11-23 10:50:00,0
11138,11140,11140,11140,4042,181,413,181,181,400,13,181,4042,376,376,375,181,181,181,413,29,29,13,5,5,1,5,5,5,2,2,2,2023-11-23 10:52:00,0
11256,11257,11256,11256,4079,188,438,188,188,414,24,188,4079,376,376,374,188,188,188,438,26,26,24,2,2,1,2,2,2,2,2,2,2023-11-23 10:54:00,16
11222,11221,11221,11221,4085,177,419,177,177,395,24,177,4085,378,378,378,177,177,177,419,27,27,24,3,3,0,3,3,3,2,2,2,2023-11-23 10:56:00,0
11266,11267,11267,11267,4091,193,426,193,193,407,19,193,4091,376,376,375,193,193,193,426,26,26,19,2,2,1,2,2,2,2,2,2,2023-11-23 10:58:00,0
11239,11239,11239,11239,4069,201,417,201,201,404,13,201,4069,386,386,384,201,201,201,417,29,29,13,5,5,1,5,5,5,2,2,2,2023-11-23 11:00:00,1
11239,11235,11237,11237,4064,180,425,180,180,410,15,180,4064,383,383,382,180,180,180,425,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-23 11:02:00,3
11209,11211,11210,11210,4076,181,421,181,181,404,17,181,4076,379,379,379,181,181,181,421,27,27,17,3,3,0,3,3,2,2,2,2,2023-11-23 11:04:00,4
11223,11224,11224,11224,4071,176,406,176,176,390,16,176,4071,385,385,385,176,176,176,406,27,27,16,3,3,0,3,3,2,2,2,2,2023-11-23 11:06:00,2
11256,11256,11256,11256,4069,177,426,177,177,409,17,177,4069,366,366,365,177,177,177,426,28,28,17,4,4,0,4,4,4,2,2,2,2023-11-23 11:08:00,3
11246,11246,11244,11244,4077,178,427,178,178,408,19,178,4077,392,392,392,178,178,178,427,27,27,19,3,3,0,3,3,3,2,2,2,2023-11-23 11:10:00,0
11251,11251,11251,11251,4084,181,437,181,181,414,23,181,4084,394,394,391,181,181,181,437,26,26,23,2,2,1,2,2,2,2,2,2,2023-11-23 11:12:00,2
11213,11214,11214,11214,4076,187,419,187,187,398,21,187,4076,366,366,366,187,187,187,419,29,29,21,5,5,0,5,5,5,2,2,2,2023-11-23 11:14:00,0
11207,11208,11207,11207,4071,180,407,180,180,383,24,180,4071,383,383,381,180,180,180,407,27,27,24,3,3,0,3,3,3,2,2,2,2023-11-23 11:16:00,2
11124,11125,11125,11125,4032,187,439,187,187,416,23,187,4032,367,367,366,187,187,187,439,26,26,23,2,2,1,2,2,2,2,2,2,2023-11-23 11:18:00,0
11192,11191,11191,11191,4065,181,423,181,181,409,14,181,4065,368,368,368,181,181,181,423,27,27,14,3,3,0,3,3,3,2,2,2,2023-11-23 11:20:00,0
10295,10294,10294,10294,3842,136,356,136,136,346,10,136,3842,312,312,310,136,136,136,356,29,29,10,5,5,1,5,5,5,2,2,2,2023-11-23 11:22:00,1
10713,10715,10715,10715,4051,115,342,115,115,328,14,115,4051,315,315,314,115,115,115,342,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-23 11:24:00,4
10761,10754,10756,10756,4068,111,347,110,110,334,13,110,4068,312,312,311,110,111,110,347,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-23 11:26:00,5
10761,10768,10766,10766,4080,108,350,109,109,326,24,109,4080,309,309,309,109,108,109,350,27,27,24,3,3,0,3,3,2,2,2,2,2023-11-23 11:28:00,10
10806,10804,10804,10804,4090,124,354,124,124,328,26,124,4090,312,312,311,124,124,124,354,29,29,26,5,5,1,5,5,4,2,2,2,2023-11-23 11:30:00,1
10773,10770,10770,10770,4077,124,349,124,124,331,18,124,4077,310,310,310,124,124,124,349,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-23 11:32:00,1
10730,10733,10733,10733,4075,111,343,111,111,325,18,111,4075,312,312,311,111,111,111,343,27,27,18,3,3,0,3,3,3,2,2,2,2023-11-23 11:34:00,1
10774,10776,10775,10775,4080,117,348,117,117,331,17,117,4080,304,304,302,117,117,117,348,26,26,17,2,2,0,2,2,2,2,2,2,2023-11-23 11:36:00,4
10730,10731,10731,10731,4084,109,351,109,109,327,24,109,4084,305,305,304,109,109,109,351,29,29,24,5,5,0,5,5,5,2,2,2,2023-11-23 11:38:00,5
10768,10768,10768,10768,4081,129,343,129,129,325,18,129,4081,311,311,310,129,129,129,343,27,27,18,3,3,0,3,3,3,2,2,2,2023-11-23 11:40:00,1
10744,10743,10743,10743,4072,116,349,116,116,335,14,116,4072,304,304,302,116,116,116,349,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-23 11:42:00,1
10679,10679,10679,10679,4037,125,337,125,125,324,13,125,4037,316,316,316,125,125,125,337,27,27,13,3,3,0,3,3,3,2,2,2,2023-11-23 11:44:00,4
10752,10753,10753,10753,4075,112,345,112,112,335,10,112,4075,311,311,308,112,112,112,345,29,29,10,5,5,1,5,5,5,2,2,2,2023-11-23 11:46:00,3
10750,10750,10750,10750,4072,115,352,115,115,332,20,115,4072,312,312,312,115,115,115,352,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-23 11:48:00,5
10784,10783,10783,10783,4071,118,351,118,118,328,23,118,4071,317,317,316,118,118,118,351,27,27,23,3,3,1,3,3,2,2,2,2,2023-11-23 11:50:00,5
10750,10749,10749,10749,4069,119,354,119,119,340,14,119,4069,312,312,312,119,119,119,354,28,28,14,4,4,0,4,4,4,2,2,2,2023-11-23 11:52:00,0
10825,10827,10827,10827,4090,137,352,137,137,341,11,137,4090,315,315,314,137,137,137,352,27,27,11,3,3,1,3,3,2,2,2,2,2023-11-23 11:54:00,3
10777,10776,10776,10776,4081,115,355,115,115,341,14,115,4081,320,320,320,115,115,115,355,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-23 11:56:00,0
10782,10781,10781,10781,4085,121,355,121,121,331,24,121,4085,306,306,304,121,121,121,355,27,27,24,3,3,0,3,3,3,2,2,2,2023-11-23 11:58:00,2
10752,10753,10753,10753,4062,116,354,116,116,337,17,116,4062,303,303,302,116,116,116,354,29,29,17,5,5,1,5,5,5,2,2,2,2023-11-23 12:00:00,0
10748,10746,10749,10749,4057,119,348,119,119,332,16,119,4057,304,304,303,119,119,119,348,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-23 12:02:00,1
10788,10787,10787,10787,4087,123,345,123,123,331,14,123,4087,314,314,312,123,123,123,345,27,27,14,3,3,2,3,3,3,2,2,2,2023-11-23 12:04:00,0
10769,10770,10770,10770,4070,119,363,119,119,345,18,119,4070,297,297,295,119,119,119,363,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-23 12:06:00,1
10706,10705,10705,10705,4063,113,347,113,113,331,16,113,4063,298,298,296,113,113,113,347,29,29,16,5,5,1,5,5,5,2,2,2,2023-11-23 12:08:00,1
10760,10760,10760,10760,4078,126,341,126,126,323,18,126,4078,314,314,311,126,126,126,341,27,27,18,3,3,2,3,3,3,2,2,2,2023-11-23 12:10:00,1
10776,10777,10777,10777,4083,108,399,108,108,331,68,108,4083,307,307,307,108,108,108,399,27,27,17,3,3,0,2,2,2,2,2,2,2023-11-23 12:12:00,52
10740,10740,10740,10740,4075,107,328,107,107,318,10,107,4075,312,312,311,107,107,107,328,24,24,10,0,0,1,0,0,0,2,2,2,2023-11-23 12:14:00,0
10741,10741,10741,10741,4081,114,341,114,114,323,18,114,4081,309,309,309,114,114,114,341,24,24,18,0,0,0,0,0,0,2,2,2,2023-11-23 12:16:00,0
10760,10760,10760,10760,4083,111,357,111,111,330,27,111,4083,311,311,309,111,111,111,357,24,24,27,0,0,2,0,0,0,2,2,2,2023-11-23 12:18:00,3
10752,10751,10751,10751,4073,119,354,119,119,325,29,119,4073,315,315,315,119,119,119,354,24,24,29,0,0,0,0,0,0,2,2,2,2023-11-23 12:20:00,7
10737,10737,10737,10737,4061,111,355,111,111,338,17,111,4061,304,304,303,111,111,111,355,24,24,17,0,0,0,0,0,0,2,2,2,2023-11-23 12:22:00,1
10766,10766,10766,10766,4078,120,339,120,120,326,13,120,4078,315,315,314,120,120,120,339,24,24,13,0,0,1,0,0,0,2,2,2,2023-11-23 12:24:00,2
10742,10741,10741,10741,4074,106,333,106,106,327,6,106,4074,307,307,305,106,106,106,333,24,24,6,0,0,1,0,0,0,2,2,2,2023-11-23 12:26:00,1
10748,10749,10749,10749,4074,117,331,117,117,319,12,117,4074,321,321,321,117,117,117,331,24,24,12,0,0,0,0,0,0,2,2,2,2023-11-23 12:28:00,0
10749,10750,10750,10750,4079,113,345,113,113,324,21,113,4079,298,298,298,113,113,113,345,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-23 12:30:00,0
10779,10779,10779,10779,4088,108,349,108,108,334,15,108,4088,311,311,309,108,108,108,349,27,27,15,3,3,1,3,3,2,2,2,2,2023-11-23 12:32:00,6
10671,10671,10671,10671,4033,117,354,117,117,334,20,117,4033,307,307,306,117,117,117,354,27,27,20,3,3,0,3,3,2,2,2,2,2023-11-23 12:34:00,2
10744,10744,10744,10744,4076,116,328,116,116,317,11,116,4076,316,316,314,116,116,116,328,28,28,11,4,4,1,4,4,4,2,2,2,2023-11-23 12:36:00,3
10762,10761,10761,10761,4079,111,338,111,111,324,14,111,4079,314,314,314,111,111,111,338,24,24,14,0,0,0,0,0,0,2,2,2,2023-11-23 12:38:00,0
10780,10778,10778,10778,4073,123,339,123,123,324,15,123,4073,301,301,299,123,123,123,339,24,24,15,0,0,2,0,0,0,2,2,2,2023-11-23 12:40:00,2
10748,10750,10750,10750,4073,115,347,115,115,333,14,115,4073,305,305,305,115,115,115,347,24,24,14,0,0,0,0,0,0,2,2,2,2023-11-23 12:42:00,0
10746,10745,10745,10745,4072,109,345,109,109,328,17,109,4072,298,298,296,109,109,109,345,24,24,17,0,0,2,0,0,0,2,2,2,2023-11-23 12:44:00,0
10802,10802,10802,10802,4072,124,358,124,124,341,17,124,4072,326,326,326,124,124,124,358,24,24,17,0,0,0,0,0,0,2,2,2,2023-11-23 12:46:00,2
10744,10745,10745,10745,4066,125,344,125,125,331,13,125,4066,309,309,307,125,125,125,344,24,24,13,0,0,2,0,0,0,2,2,2,2023-11-23 12:48:00,0
10749,10750,10750,10750,4076,117,349,117,117,325,24,117,4076,302,302,300,117,117,117,349,24,24,24,0,0,0,0,0,0,2,2,2,2023-11-23 12:50:00,2
10801,10799,10799,10799,4082,124,338,123,123,322,16,123,4082,314,314,314,123,124,123,338,24,24,16,0,0,0,0,0,0,2,2,2,2023-11-23 12:52:00,4
13317,13318,13318,13318,5038,138,418,139,139,402,16,139,5038,391,391,389,139,138,139,418,33,33,16,3,3,2,3,3,3,2,2,2,2023-11-23 12:54:00,4
10780,10779,10779,10779,4073,117,360,117,117,340,20,117,4073,301,301,301,117,117,117,360,24,24,20,0,0,0,0,0,0,2,2,2,2023-11-23 12:56:00,0
10759,10760,10760,10760,4070,114,341,114,114,329,12,114,4070,305,305,304,114,114,114,341,24,24,12,0,0,0,0,0,0,2,2,2,2023-11-23 12:58:00,1
10745,10745,10745,10745,4067,119,350,119,119,330,20,119,4067,305,305,305,119,119,119,350,24,24,20,0,0,0,0,0,0,2,2,2,2023-11-23 13:00:00,3
10753,10751,10753,10753,4063,114,348,114,114,321,27,114,4063,301,301,300,114,114,114,348,24,24,27,0,0,0,0,0,0,2,2,2,2023-11-23 13:02:00,4
10762,10762,10762,10762,4074,125,342,125,125,325,17,125,4074,313,313,313,125,125,125,342,24,24,17,0,0,0,0,0,0,2,2,2,2023-11-23 13:04:00,1
10757,10756,10756,10756,4063,134,351,134,134,329,22,134,4063,307,307,306,134,134,134,351,24,24,22,0,0,0,0,0,0,2,2,2,2023-11-23 13:06:00,1
10749,10749,10750,10749,4087,109,341,109,109,322,19,109,4087,301,301,301,109,109,109,341,24,24,19,0,0,0,0,0,0,2,2,2,2023-11-23 13:08:00,1
10788,10787,10786,10787,4074,119,348,119,119,328,20,119,4074,311,311,311,119,119,119,348,24,24,20,0,0,0,0,0,0,2,2,2,2023-11-23 13:10:00,0
10759,10758,10758,10758,4086,112,332,112,112,323,9,112,4086,307,307,305,112,112,112,332,26,26,9,2,2,1,2,2,2,2,2,2,2023-11-23 13:12:00,1
10772,10773,10773,10773,4083,116,351,116,116,335,16,116,4083,301,301,300,116,116,116,351,27,27,16,3,3,0,3,3,3,2,2,2,2023-11-23 13:14:00,1
10768,10768,10768,10768,4086,115,349,115,115,333,16,115,4086,301,301,301,115,115,115,349,29,29,16,5,5,0,5,5,5,2,2,2,2023-11-23 13:16:00,0
10670,10671,10671,10671,4049,115,344,115,115,330,14,115,4049,297,297,297,115,115,115,344,25,25,14,2,2,0,2,2,2,2,2,2,2023-11-23 13:18:00,0
10788,10788,10788,10788,4069,123,364,123,123,338,26,123,4069,320,320,319,123,123,123,364,27,27,26,3,3,1,3,3,3,2,2,2,2023-11-23 13:20:00,0
10716,10716,10716,10716,4079,110,333,110,110,324,9,110,4079,306,306,304,110,110,110,333,29,29,9,5,5,1,5,5,5,2,2,2,2023-11-23 13:22:00,1
10779,10780,10780,10780,4083,114,350,114,114,334,16,114,4083,307,307,307,114,114,114,350,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-23 13:24:00,0
10754,10754,10754,10754,4078,115,345,115,115,331,14,115,4078,309,309,308,115,115,115,345,26,26,14,2,2,1,2,2,2,2,2,2,2023-11-23 13:26:00,2
10723,10721,10721,10721,4070,118,326,118,118,323,3,118,4070,308,308,307,118,118,118,326,25,25,3,1,1,0,1,1,0,2,2,2,2023-11-23 13:28:00,2
10802,10804,10804,10804,4082,132,358,132,132,336,22,132,4082,310,310,309,132,132,132,358,24,24,22,0,0,1,0,0,0,2,2,2,2023-11-23 13:30:00,0
10758,10755,10755,10755,4079,118,340,118,118,323,17,118,4079,300,300,298,118,118,118,340,24,24,17,0,0,2,0,0,0,2,2,2,2023-11-23 13:32:00,2
10797,10799,10799,10799,4075,125,354,125,125,344,10,125,4075,311,311,310,125,125,125,354,24,24,10,0,0,1,0,0,0,2,2,2,2023-11-23 13:34:00,1
10778,10779,10779,10779,4079,120,348,120,120,331,17,120,4079,310,310,309,120,120,120,348,24,24,17,0,0,1,0,0,0,2,2,2,2023-11-23 13:36:00,0
10766,10764,10764,10764,4074,116,351,116,116,326,25,116,4074,307,307,305,116,116,116,351,24,24,25,0,0,1,0,0,0,2,2,2,2023-11-23 13:38:00,1
10740,10741,10741,10741,4070,108,348,108,108,327,21,108,4070,310,310,309,108,108,108,348,24,24,21,0,0,0,0,0,0,2,2,2,2023-11-23 13:40:00,1
10668,10669,10669,10669,4039,107,343,107,107,321,22,107,4039,303,303,301,107,107,107,343,26,26,22,2,2,1,2,2,2,2,2,2,2023-11-23 13:42:00,1
10747,10746,10746,10746,4077,107,340,107,107,329,11,107,4077,303,303,302,107,107,107,340,24,24,11,0,0,1,0,0,0,2,2,2,2023-11-23 13:44:00,0
10728,10728,10728,10728,4069,114,348,114,114,329,19,114,4069,306,306,304,114,114,114,348,27,27,19,3,3,2,3,3,2,2,2,2,2023-11-23 13:46:00,1
10748,10749,10749,10749,4067,120,346,120,120,333,13,120,4067,301,301,300,120,120,120,346,28,28,13,4,4,1,4,4,4,2,2,2,2023-11-23 13:48:00,0
10760,10760,10760,10760,4073,116,351,116,116,330,21,116,4073,299,299,298,116,116,116,351,27,27,21,3,3,0,3,3,3,2,2,2,2023-11-23 13:50:00,1
10799,10799,10799,10799,4080,120,358,120,120,339,19,120,4080,304,304,302,120,120,120,358,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-23 13:52:00,2
10772,10772,10772,10772,4078,114,352,114,114,333,19,114,4078,305,305,304,114,114,114,352,29,29,19,5,5,1,5,5,5,2,2,2,2023-11-23 13:54:00,0
10745,10745,10745,10745,4076,114,337,114,114,324,13,114,4076,315,315,312,114,114,114,337,27,27,13,3,3,2,3,3,3,2,2,2,2023-11-23 13:56:00,1
10767,10766,10766,10766,4080,112,346,112,112,328,18,112,4080,300,300,300,112,112,112,346,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-23 13:58:00,0
10778,10777,10777,10777,4073,117,347,117,117,326,21,117,4073,314,314,311,117,117,117,347,27,27,21,3,3,2,3,3,3,2,2,2,2023-11-23 14:00:00,1
10724,10724,10724,10724,4062,116,359,116,116,337,22,116,4062,300,300,300,116,116,116,359,29,29,22,5,5,0,5,5,5,2,2,2,2023-11-23 14:02:00,0
10756,10757,10757,10757,4075,112,357,112,112,337,20,112,4075,306,306,305,112,112,112,357,26,26,20,2,2,1,2,2,2,2,2,2,2023-11-23 14:04:00,0
10674,10676,10675,10675,4044,118,351,118,118,337,14,118,4044,297,297,293,118,118,118,351,27,27,14,3,3,1,3,3,2,2,2,2,2023-11-23 14:06:00,4
10764,10764,10762,10762,4079,116,351,116,116,331,20,116,4079,304,304,304,116,116,116,351,28,28,20,4,4,0,4,4,4,2,2,2,2023-11-23 14:08:00,7
10761,10764,10763,10763,4070,119,348,119,119,331,17,119,4070,299,299,295,119,119,119,348,27,27,17,3,3,3,3,3,2,2,2,2,2023-11-23 14:10:00,2
10770,10770,10770,10770,4080,111,400,111,111,331,69,111,4080,315,315,313,111,111,111,400,27,27,18,3,3,2,2,2,2,2,2,2,2023-11-23 14:12:00,59
10756,10756,10756,10756,4076,125,353,125,125,336,17,125,4076,304,304,302,125,125,125,353,27,27,17,3,3,2,3,3,3,2,2,2,2023-11-23 14:14:00,4
10777,10776,10776,10776,4076,114,348,114,114,331,17,114,4076,311,311,311,114,114,114,348,29,29,17,5,5,0,5,5,5,2,2,2,2023-11-23 14:16:00,1
10753,10752,10752,10752,4077,109,335,109,109,325,10,109,4077,315,315,315,109,109,109,335,26,26,10,2,2,0,2,2,2,2,2,2,2023-11-23 14:18:00,0
10796,10795,10795,10795,4075,127,350,127,127,331,19,127,4075,305,305,304,127,127,127,350,27,27,19,3,3,1,3,3,3,2,2,2,2023-11-23 14:20:00,4
10748,10751,10751,10751,4069,111,361,111,111,339,22,111,4069,301,301,300,111,111,111,361,26,26,22,2,2,1,2,2,2,2,2,2,2023-11-23 14:22:00,1
10759,10758,10758,10758,4084,130,340,129,129,327,13,129,4084,306,306,305,129,130,129,340,29,29,13,5,5,0,5,5,5,2,2,2,2023-11-23 14:24:00,1
10737,10737,10737,10737,4075,105,348,106,106,336,12,106,4075,302,302,300,106,105,106,348,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-23 14:26:00,2
10778,10779,10779,10779,4076,120,343,120,120,327,16,120,4076,309,309,307,120,120,120,343,26,26,16,2,2,2,2,2,2,2,2,2,2023-11-23 14:28:00,6
10789,10789,10789,10789,4089,119,346,119,119,329,17,119,4089,315,315,314,119,119,119,346,27,27,17,3,3,1,3,3,2,2,2,2,2023-11-23 14:30:00,7
10674,10672,10672,10672,4045,106,336,106,106,322,14,106,4045,296,296,295,106,106,106,336,28,28,14,4,4,0,4,4,4,2,2,2,2023-11-23 14:32:00,1
10771,10773,10773,10773,4078,124,353,124,124,329,24,124,4078,306,306,306,124,124,124,353,27,27,24,3,3,0,3,3,2,2,2,2,2023-11-23 14:34:00,3
10765,10765,10765,10765,4082,117,345,117,117,327,18,117,4082,308,308,307,117,117,117,345,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-23 14:36:00,1
10069,10068,10068,10068,3979,52,272,52,52,258,14,52,3979,235,235,234,52,52,52,272,27,27,14,3,3,1,3,3,3,2,2,2,2023-11-23 14:38:00,0
10299,10300,10300,10300,4071,54,283,49,49,265,18,49,4072,237,237,236,48,48,49,283,29,29,18,5,5,1,5,5,5,2,2,2,2023-11-23 14:40:00,1
10281,10279,10279,10279,4062,48,277,48,48,261,16,48,4062,241,241,240,48,48,48,277,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-23 14:42:00,7
10318,10320,10320,10320,4088,48,281,48,48,262,19,48,4088,238,238,237,48,48,48,281,27,27,19,3,3,1,3,3,3,2,2,2,2023-11-23 14:44:00,0
10291,10289,10289,10289,4071,48,275,48,48,262,13,48,4071,238,238,238,48,48,48,275,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-23 14:46:00,0
10307,10306,10308,10308,4077,48,283,48,48,264,19,48,4077,238,238,238,48,48,48,283,29,29,19,5,5,0,5,5,5,2,2,2,2023-11-23 14:48:00,4
10290,10291,10290,10290,4072,48,275,48,48,263,12,48,4072,237,237,236,48,48,48,275,27,27,12,3,3,1,3,3,3,2,2,2,2023-11-23 14:50:00,10
10304,10303,10303,10303,4079,48,276,48,48,261,15,48,4079,241,241,238,48,48,48,276,26,26,15,2,2,2,2,2,2,2,2,2,2023-11-23 14:52:00,4
10308,10310,10310,10310,4084,48,279,48,48,265,14,48,4084,238,238,236,48,48,48,279,29,29,14,5,5,1,5,5,4,2,2,2,2023-11-23 14:54:00,2
10312,10310,10310,10310,4082,48,281,48,48,262,19,48,4082,238,238,238,48,48,48,281,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-23 14:56:00,0
10211,10213,10213,10213,4043,46,276,46,46,260,16,46,4043,236,236,235,46,46,46,276,27,27,16,3,3,1,3,3,2,2,2,2,2023-11-23 14:58:00,1
10299,10297,10297,10297,4075,48,287,48,48,261,26,48,4075,237,237,237,48,48,48,287,26,26,26,2,2,0,2,2,2,2,2,2,2023-11-23 15:00:00,9
10262,10261,10261,10261,4050,48,281,48,48,265,16,48,4050,241,241,237,48,48,48,281,29,29,16,5,5,2,5,5,5,2,2,2,2023-11-23 15:02:00,3
10305,10308,10308,10308,4083,48,278,48,48,262,16,48,4083,237,237,237,48,48,48,278,27,27,16,3,3,0,3,3,3,2,2,2,2023-11-23 15:04:00,0
10296,10296,10296,10296,4071,46,282,46,46,261,21,46,4071,239,239,238,46,46,46,282,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-23 15:06:00,1
10307,10308,10307,10307,4083,48,280,48,48,263,17,48,4083,237,237,237,48,48,48,280,27,27,17,3,3,0,3,3,3,2,2,2,2023-11-23 15:08:00,0
10312,10311,10311,10311,4078,48,289,48,48,265,24,48,4078,238,238,237,48,48,48,289,29,29,24,5,5,0,5,5,5,2,2,2,2023-11-23 15:10:00,1
