parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,timestamp,unknown,timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} [1m]) * 100",target_metric
10302,10301,10301,10301,4069,48,285,48,48,263,22,48,4069,240,240,238,48,48,48,285,27,27,22,3,3,1,3,3,3,2,2,2,2023-11-22 22:52:00,1,1700684520,279.38671875,3020514.933333333,2245574.4,3020514.933333333,12.168115137780356,24.17099922000489,1
10304,10302,10302,10302,4071,48,285,48,48,264,21,48,4071,239,239,236,48,48,48,285,28,28,21,4,4,0,4,4,4,2,2,2,2023-11-22 22:54:00,3,1700684640,282.57421875,8041672.8,5232209.066666666,8041672.8,8.4721978577727,18.201275629993084,1
10293,10296,10296,10296,4078,48,273,48,48,263,10,48,4078,238,238,238,48,48,48,273,27,27,10,3,3,0,3,3,2,2,2,2,2023-11-22 22:56:00,1,1700684760,281.2421875,6189001.333333332,4225832.266666667,6189001.333333332,19.01534292444315,24.146892509998,1
10297,10295,10295,10295,4072,48,283,48,48,262,21,48,4072,240,240,238,48,48,48,283,26,26,21,2,2,2,2,2,2,2,2,2,2023-11-22 22:58:00,0,1700684880,284.015625,5887614.933333334,4138170.1333333324,5887614.933333334,17.28831646666448,26.974436436660962,1
10217,10218,10218,10218,4044,46,278,46,46,259,19,46,4044,235,235,234,46,46,46,278,27,27,19,3,3,0,3,3,2,2,2,2,2023-11-22 23:00:00,2,1700685000,282.62109375,5503199.306527972,3678677.068747082,5503199.306527972,13.066165548665207,28.913995335741447,1
10268,10268,10269,10269,4054,48,290,48,48,265,25,48,4054,241,241,238,48,48,48,290,29,29,25,5,5,2,5,5,5,2,2,2,2023-11-22 23:02:00,1,1700685120,281.46875,7447059.937329155,5063817.854523635,7447059.937329155,18.619470042448267,20.56208088539429,1
10302,10302,10302,10302,4082,48,272,48,48,262,10,48,4082,236,236,236,48,48,48,272,26,26,10,2,2,0,2,2,2,2,2,2,2023-11-22 23:04:00,0,1700685240,285.015625,6206245.333333332,4185041.333333334,6206245.333333332,18.052567988892807,28.755310303325444,1
10311,10311,10311,10311,4080,48,286,48,48,263,23,48,4080,240,240,238,48,48,48,286,27,27,23,3,3,0,3,3,3,2,2,2,2023-11-22 23:06:00,2,1700685360,280.52734375,7995849.866666666,5441555.2,7995849.866666666,14.757265562228794,17.156281133344844,1
10288,10288,10288,10288,4072,47,275,47,47,260,15,47,4072,237,237,236,47,47,47,275,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-22 23:08:00,1,1700685480,299.75,7991760.947140237,4649474.8707687175,7991760.947140237,10.74282326052277,15.628880090044484,1
10304,10304,10304,10304,4076,47,282,47,47,265,17,47,4076,239,239,238,47,47,47,282,29,29,17,5,5,1,5,5,5,2,2,2,2023-11-22 23:10:00,0,1700685600,317.19140625,4095986.1333333324,2513570.1333333333,4095986.1333333324,15.167113542217214,25.87325506333097,1
10312,10311,10311,10311,4086,48,277,48,48,263,14,48,4086,236,236,236,48,48,48,277,27,27,14,3,3,0,3,3,3,2,2,2,2023-11-22 23:12:00,0,1700685720,318.63671875,8733987.466666667,4357842.133333334,8733987.466666667,14.772276675559823,27.390396293340014,1
10330,10331,10331,10331,4093,48,279,48,48,262,17,48,4093,239,239,239,48,48,48,279,26,26,17,2,2,0,2,2,2,2,2,2,2023-11-22 23:14:00,0,1700685840,322.4140625,8393420.266666668,4315918.133333334,8393420.266666668,16.2143988333345,34.252858179994895,1
10284,10284,10284,10284,4069,48,276,48,48,265,11,48,4069,238,238,238,48,48,48,276,29,29,11,5,5,0,5,5,5,2,2,2,2023-11-22 23:16:00,2,1700685960,308.7109375,7595060.29715504,4393332.00079952,7595060.29715504,8.810306185183807,35.65068786395072,1
10330,10329,10329,10329,4093,48,283,48,48,260,23,48,4093,237,237,236,48,48,48,283,26,26,23,2,2,1,2,2,2,2,2,2,2023-11-22 23:18:00,2,1700686080,321.62890625,7123403.659634038,4030571.6095057162,7123403.659634038,21.48690627604023,26.747423061023984,1
10312,10311,10311,10311,4083,48,283,48,48,263,20,48,4083,238,238,238,48,48,48,283,27,27,20,3,3,0,3,3,2,2,2,2,2023-11-22 23:20:00,1,1700686200,309.5390625,9452597.253699508,5550658.5788561525,9452597.253699508,14.365952293027544,25.674106809083924,1
10290,10292,10292,10292,4070,48,281,48,48,263,18,48,4070,236,236,236,48,48,48,281,27,27,18,3,3,0,3,3,2,2,2,2,2023-11-22 23:22:00,1,1700686320,310.07421875,7565415.733333332,4088557.333333334,7565415.733333332,10.630921502217662,20.760669586670698,1
10207,10207,10207,10207,4037,48,279,48,48,262,17,48,4037,237,237,236,48,48,48,279,28,28,17,4,4,0,4,4,4,2,2,2,2023-11-22 23:24:00,1,1700686440,308.75390625,5133360.266666667,2975783.2,5133360.266666667,14.429874735554526,25.29763009000211,1
10302,10301,10301,10301,4081,48,275,48,48,261,14,48,4081,238,238,236,48,48,48,275,27,27,14,3,3,1,3,3,3,2,2,2,2023-11-22 23:26:00,1,1700686560,320.9453125,9382228.533333333,5366685.6,9382228.533333333,26.232762246662684,22.035266793342696,1
10309,10308,10308,10308,4080,48,281,48,48,262,19,48,4080,239,239,238,48,48,48,281,26,26,19,2,2,1,2,2,2,2,2,2,2023-11-22 23:28:00,0,1700686680,311.44921875,11558172.266666668,6473078.666666668,11558172.266666668,17.336214933335818,25.259002279999553,1
10307,10308,10308,10308,4082,48,276,48,48,263,13,48,4082,239,239,238,48,48,48,276,27,27,13,3,3,0,3,3,3,2,2,2,2023-11-22 23:30:00,1,1700686800,322.69921875,8217253.333333332,4738992.0,8217253.333333332,14.20264677333762,25.50831907334213,1
10320,10321,10321,10321,4087,48,287,48,48,265,22,48,4087,236,236,236,48,48,48,287,29,29,22,5,5,0,5,5,5,2,2,2,2023-11-22 23:32:00,0,1700686920,313.88671875,7593767.2,4351282.133333334,7593767.2,16.543356566665654,25.995995556659174,1
10318,10314,10315,10315,4077,46,289,46,46,262,27,46,4077,238,238,238,46,46,46,289,26,26,27,2,2,0,2,2,2,2,2,2,2023-11-22 23:34:00,2,1700687040,322.69921875,7371101.866666666,3791574.933333333,7371101.866666666,9.712285004449466,28.663640290008818,1
10304,10308,10307,10307,4076,48,288,48,48,263,25,48,4076,238,238,236,48,48,48,288,27,27,25,3,3,2,3,3,3,2,2,2,2023-11-22 23:36:00,0,1700687160,316.3203125,7850080.8,4327209.6,7850080.8,19.73705192888802,13.88223248667297,1
10304,10304,10304,10304,4080,48,280,48,48,263,17,48,4080,240,240,238,48,48,48,280,29,29,17,5,5,1,5,5,5,2,2,2,2023-11-22 23:38:00,1,1700687280,314.7109375,12166919.733333332,6775320.0,12166919.733333332,19.706352993331773,24.65850929333101,1
10318,10318,10318,10318,4084,48,278,48,48,262,16,48,4084,242,242,236,48,48,48,278,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-22 23:40:00,5,1700687400,311.9609375,9748345.066666666,5600140.0,9748345.066666666,18.099251384442645,23.75654213666469,1
10306,10305,10305,10305,4080,48,286,48,48,262,24,48,4080,238,238,238,48,48,48,286,26,26,24,2,2,0,2,2,2,2,2,2,2023-11-22 23:42:00,0,1700687520,308.6875,9034920.266666668,4999132.266666667,9034920.266666668,16.519461451106405,26.297514536660557,1
10324,10324,10324,10324,4086,48,282,48,48,263,19,48,4086,240,240,238,48,48,48,282,27,27,19,3,3,1,3,3,2,2,2,2,2023-11-22 23:44:00,2,1700687640,309.6171875,7519625.6,4611561.6,7519625.6,11.57330189333556,28.53211434667173,1
10320,10321,10321,10321,4090,46,285,46,46,265,20,46,4090,239,239,236,46,46,46,285,29,29,20,5,5,0,5,5,4,2,2,2,2023-11-22 23:46:00,6,1700687760,315.43359375,8307697.866666666,4734788.533333333,8307697.866666666,17.058325306667633,32.182772626656515,1
10219,10218,10218,10218,4037,48,281,48,48,258,23,48,4037,240,240,236,48,48,48,281,26,26,23,2,2,3,2,2,2,2,2,2,2023-11-22 23:48:00,1,1700687880,315.0390625,10421577.066666666,5360937.333333333,10421577.066666666,17.284499004446033,17.89104202000696,1
10325,10324,10324,10324,4088,48,280,48,48,263,17,48,4088,238,238,236,48,48,48,280,27,27,17,3,3,2,3,3,3,2,2,2,2023-11-22 23:50:00,0,1700688000,315.12109375,10245385.066666666,5333850.4,10245385.066666666,17.768655299999715,25.004345536666133,1
10316,10317,10317,10317,4088,48,278,48,48,262,16,48,4088,239,239,238,48,48,48,278,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-22 23:52:00,0,1700688120,314.16015625,9268105.866666667,5256725.066666666,9268105.866666667,20.586129057774087,28.552921753337923,1
10298,10298,10298,10298,4074,48,279,48,48,265,14,48,4074,236,236,236,48,48,48,279,29,29,14,5,5,0,5,5,5,2,2,2,2023-11-22 23:54:00,0,1700688240,318.43359375,7977284.8,4273799.466666667,7977284.8,21.617004453332306,26.110586589990515,1
10319,10320,10320,10320,4082,48,287,48,48,263,24,48,4082,239,239,238,48,48,48,287,27,27,24,3,3,1,3,3,3,2,2,2,2023-11-22 23:56:00,0,1700688360,309.66796875,4173994.1333333324,2222228.8,4173994.1333333324,19.41430307111457,13.616953116676694,1
10322,10321,10321,10321,4087,48,280,48,48,260,20,48,4087,240,240,239,48,48,48,280,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-22 23:58:00,1,1700688480,316.03515625,7136580.266666668,4277971.2,7136580.266666668,14.623617302220536,25.11686729999686,1
10319,10318,10318,10318,4092,48,279,48,48,265,14,48,4092,237,237,236,48,48,48,279,29,29,14,5,5,1,5,5,5,2,2,2,2023-11-23 00:00:00,0,1700688600,319.4609375,7136562.133333334,4016697.6,7136562.133333334,12.586881471110651,24.73009426000014,1
10282,10281,10283,10283,4066,48,280,48,48,263,17,48,4066,240,240,238,48,48,48,280,27,27,17,3,3,2,3,3,3,2,2,2,2023-11-23 00:02:00,2,1700688720,311.92578125,5301513.463076513,2892042.1221007733,5301513.463076513,17.033851499600626,16.40671701879042,1
10305,10305,10305,10305,4075,48,285,48,48,262,23,48,4075,237,237,236,48,48,48,285,26,26,23,2,2,1,2,2,2,2,2,2,2023-11-23 00:04:00,0,1700688840,309.5078125,6801461.333333332,3802983.7333333325,6801461.333333332,18.100983691110738,22.759400076671835,1
10313,10313,10313,10313,4090,48,280,48,48,263,17,48,4090,238,238,238,48,48,48,280,27,27,17,3,3,0,3,3,2,2,2,2,2023-11-23 00:06:00,1,1700688960,308.05859375,10027042.4,5590468.0,10027042.4,14.905116266664765,15.275614833335565,1
10313,10313,10313,10313,4086,47,279,47,47,262,17,47,4086,238,238,236,47,47,47,279,28,28,17,4,4,2,4,4,4,2,2,2,2023-11-23 00:08:00,2,1700689080,312.49609375,8731160.806532245,4351139.07682053,8731160.806532245,19.48992861856106,28.184348315266426,1
10315,10316,10316,10316,4089,47,280,47,47,263,17,47,4089,239,239,238,47,47,47,280,27,27,17,3,3,1,3,3,2,2,2,2,2023-11-23 00:10:00,1,1700689200,307.05078125,3870169.6,2224984.8,3870169.6,13.566500595544415,30.046659839984695,1
10284,10284,10284,10284,4079,48,329,48,48,263,66,48,4079,237,237,236,48,48,48,329,27,27,15,3,3,1,2,2,2,2,2,2,2023-11-23 00:12:00,52,1700689320,317.41015625,8048038.4,4391213.6,8048038.4,14.76099453999066,30.13373303666109,1
10210,10209,10209,10209,4045,48,273,48,48,261,12,48,4045,236,236,236,48,48,48,273,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-23 00:14:00,0,1700689440,310.62109375,9755534.133333333,5075014.4,9755534.133333333,18.2769897511106,26.041043223328113,1
10284,10285,10285,10285,4072,48,276,48,48,263,13,48,4072,237,237,236,48,48,48,276,29,29,13,5,5,0,5,5,5,2,2,2,2023-11-23 00:16:00,3,1700689560,316.7734375,7042009.6,3914050.4,7042009.6,16.22569819999626,23.20660375667406,1
10280,10280,10280,10280,4070,46,274,46,46,262,12,46,4070,238,238,238,46,46,46,274,26,26,12,2,2,0,2,2,2,2,2,2,2023-11-23 00:18:00,0,1700689680,313.7421875,5425776.533333333,2926788.0,5425776.533333333,18.89778326223475,23.891276226665173,1
10290,10289,10289,10289,4071,48,280,48,48,263,17,48,4071,236,236,236,48,48,48,280,27,27,17,3,3,0,3,3,3,2,2,2,2023-11-23 00:20:00,0,1700689800,309.76171875,6886507.733333332,3954233.333333334,6886507.733333332,15.160818142224649,29.241911126664487,1
10268,10269,10269,10269,4064,48,278,48,48,263,15,48,4064,239,239,238,48,48,48,278,29,29,15,5,5,1,5,5,5,2,2,2,2023-11-23 00:22:00,0,1700689920,322.79296875,9297940.266666668,5049491.466666667,9297940.266666668,20.764426737781232,28.208967253352366,1
10303,10302,10302,10302,4078,48,283,48,48,262,21,48,4078,237,237,236,48,48,48,283,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-23 00:24:00,1,1700690040,307.69921875,7847948.266666668,4043608.266666666,7847948.266666668,15.392741115550356,31.513050776678327,1
10288,10285,10285,10285,4076,48,279,48,48,264,15,48,4076,239,239,238,48,48,48,279,28,28,15,3,3,0,3,3,3,2,2,2,2023-11-23 00:26:00,3,1700690160,317.83984375,7160703.733333332,4145266.666666666,7160703.733333332,14.84917922221939,20.440442773348575,1
10300,10303,10303,10303,4085,48,282,48,48,262,20,48,4085,237,237,236,48,48,48,282,26,26,20,2,2,1,2,2,2,2,2,2,2023-11-23 00:28:00,0,1700690280,317.97265625,9582165.333333334,4952477.866666666,9582165.333333334,17.705731157766422,23.622579583340364,1
10284,10283,10283,10283,4068,48,278,48,48,265,13,48,4068,240,240,238,48,48,48,278,29,29,13,5,5,2,5,5,4,2,2,2,2023-11-23 00:30:00,1,1700690400,310.7265625,10682577.6,6231264.0,10682577.6,18.015325762211834,19.298548920002453,1
10302,10304,10304,10304,4082,48,279,48,48,260,19,48,4082,241,241,238,48,48,48,279,26,26,19,2,2,2,2,2,2,2,2,2,2023-11-23 00:32:00,1,1700690520,314.9140625,8828384.938353883,4743748.083972009,8828384.938353883,9.909687861826962,22.013763658786665,1
10297,10297,10297,10297,4074,48,288,48,48,263,25,48,4074,238,238,236,48,48,48,288,27,27,25,3,3,1,3,3,2,2,2,2,2023-11-23 00:34:00,4,1700690640,308.21875,9972689.6,5482043.2,9972689.6,14.177554071098303,27.89651254667357,1
10300,10300,10300,10300,4069,48,281,48,48,262,19,48,4069,239,239,238,48,48,48,281,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-23 00:36:00,1,1700690760,315.90625,3478527.733333333,2036976.0,3478527.733333333,13.875803368880751,15.663310986662207,1
10200,10199,10199,10199,4037,48,275,48,48,262,13,48,4037,236,236,234,48,48,48,275,28,28,13,5,5,2,5,5,5,2,2,2,2023-11-23 00:38:00,0,1700690880,306.125,6628242.666666668,4100382.933333333,6628242.666666668,17.116108648899374,28.0157486233414,1
10301,10302,10302,10302,4078,47,286,47,47,262,24,47,4078,238,238,238,47,47,47,286,27,27,24,3,3,0,3,3,3,2,2,2,2023-11-23 00:40:00,0,1700691000,315.28125,10148982.666666666,5678070.933333334,10148982.666666666,9.363055004440767,25.075137716654957,1
10260,10260,10260,10260,4056,47,290,47,47,261,29,47,4056,238,238,237,47,47,47,290,26,26,29,2,2,0,2,2,2,2,2,2,2023-11-23 00:42:00,1,1700691120,311.921875,7346818.103046058,4106657.6018129713,7346818.103046058,10.674618234119118,14.809340571878215,1
10286,10285,10285,10285,4069,48,290,48,48,264,26,48,4069,238,238,238,48,48,48,290,29,29,26,5,5,0,5,5,5,2,2,2,2023-11-23 00:44:00,0,1700691240,316.0546875,8194444.266666668,4477429.333333333,8194444.266666668,19.611842671114978,26.432701003335147,1
10289,10289,10289,10289,4070,48,290,48,48,263,27,48,4070,237,237,236,48,48,48,290,27,27,27,3,3,0,3,3,3,2,2,2,2023-11-23 00:46:00,1,1700691360,315.203125,9225937.672899377,5483779.622037796,9225937.672899377,21.03151081335858,25.427411002244487,1
10315,10315,10315,10315,4077,48,300,48,48,261,39,48,4077,238,238,238,48,48,48,300,26,26,39,2,2,0,2,2,2,2,2,2,2023-11-23 00:48:00,0,1700691480,313.79296875,10983017.96487018,6435985.201479852,10983017.96487018,20.545570685159486,27.778745412119648,1
10296,10297,10297,10297,4075,48,290,48,48,263,27,48,4075,236,236,236,48,48,48,290,27,27,27,3,3,0,3,3,3,2,2,2,2023-11-23 00:50:00,0,1700691600,315.8359375,10425942.361574383,5632516.611074049,10425942.361574383,14.533396935739963,27.565856924616565,1
10279,10277,10277,10277,4067,46,287,46,46,263,24,46,4067,239,239,238,46,46,46,287,28,28,24,4,4,1,4,4,4,2,2,2,2023-11-23 00:52:00,0,1700691720,317.953125,8169726.933333334,4609878.933333334,8169726.933333334,13.12576902887991,22.755657083350037,1
10284,10286,10286,10286,4065,48,281,48,48,262,19,48,4065,240,240,236,48,48,48,281,27,27,19,3,3,4,3,3,2,2,2,2,2023-11-23 00:54:00,3,1700691840,326.40625,9108273.066666666,5193661.6,9108273.066666666,10.979945215561504,13.819839803327339,1
10304,10304,10304,10304,4080,48,285,48,48,263,22,48,4080,239,239,238,48,48,48,285,27,27,22,3,3,1,3,3,2,2,2,2,2023-11-23 00:56:00,1,1700691960,309.64453125,9261428.62857524,5278125.475031668,9261428.62857524,24.765097350931097,28.260689329286016,1
10313,10313,10313,10313,4084,48,284,48,48,261,23,48,4084,237,237,236,48,48,48,284,26,26,23,2,2,0,2,2,2,2,2,2,2023-11-23 00:58:00,1,1700692080,319.17578125,7202106.765362943,3935835.1505451635,7202106.765362943,20.587922052173667,25.197169877628994,1
10299,10298,10298,10298,4076,48,282,48,48,265,17,48,4076,238,238,238,48,48,48,282,29,29,17,5,5,0,5,5,5,2,2,2,2023-11-23 01:00:00,0,1700692200,309.453125,8344926.0210035015,4890544.157359559,8344926.0210035015,18.106107060067234,21.96850478744616,1
10161,10161,10161,10161,4019,48,279,48,48,258,21,48,4019,235,235,234,48,48,48,279,26,26,21,2,2,0,2,2,2,2,2,2,2023-11-23 01:02:00,1,1700692320,315.58984375,5442223.2,2770968.266666666,5442223.2,19.664572206658907,26.723453366673013,1
10293,10294,10294,10294,4069,48,283,48,48,263,20,48,4069,238,238,238,48,48,48,283,27,27,20,3,3,0,3,3,3,2,2,2,2023-11-23 01:04:00,0,1700692440,313.9453125,6535641.066666666,3563865.6,6535641.066666666,22.789464091102772,31.18692635999954,1
10295,10293,10293,10293,4074,48,290,48,48,265,25,48,4074,236,236,236,48,48,48,290,29,29,25,5,5,0,5,5,5,2,2,2,2023-11-23 01:06:00,0,1700692560,315.921875,5380714.666666667,2714668.0,5380714.666666667,14.166645751118065,29.26424605000648,1
10302,10302,10302,10302,4075,48,278,48,48,262,16,48,4075,239,239,238,48,48,48,278,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-23 01:08:00,0,1700692680,311.46875,8101812.0,4477819.466666667,8101812.0,13.504230653343255,41.02703501332144,1
10301,10303,10303,10303,4087,48,271,48,48,261,10,48,4087,237,237,236,48,48,48,271,27,27,10,3,3,0,3,3,3,2,2,2,2023-11-23 01:10:00,1,1700692800,309.88671875,10477486.4,6039238.933333334,10477486.4,17.009389982219243,28.32726761000231,1
10294,10294,10294,10294,4077,48,280,48,48,262,18,48,4077,239,239,238,48,48,48,280,26,26,18,2,2,0,2,2,2,2,2,2,2023-11-23 01:12:00,1,1700692920,313.671875,6426685.066666666,3580561.8666666667,6426685.066666666,14.51620550887633,22.814516350020615,1
10298,10297,10297,10297,4083,47,276,47,47,265,11,47,4083,237,237,237,47,47,47,276,29,29,11,5,5,0,5,5,5,2,2,2,2023-11-23 01:14:00,0,1700693040,310.9453125,7080750.666666668,4145006.4,7080750.666666668,12.197746651121028,26.056404806683226,1
10303,10304,10304,10304,4079,47,278,47,47,262,16,47,4079,238,238,237,47,47,47,278,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-23 01:16:00,1,1700693160,310.1875,9821609.655264383,5248058.9451223565,9821609.655264383,10.564684685824586,25.53270644127905,1
10321,10321,10321,10321,4090,48,285,48,48,263,22,48,4090,238,238,238,48,48,48,285,27,27,22,3,3,0,3,3,2,2,2,2,2023-11-23 01:18:00,1,1700693280,318.03515625,9864773.367989603,5697618.980972375,9864773.367989603,15.758361391583414,16.006960418552204,1
10316,10315,10315,10315,4085,48,279,48,48,263,16,48,4085,237,237,236,48,48,48,279,27,27,16,3,3,1,3,3,2,2,2,2,2023-11-23 01:20:00,1,1700693400,314.20703125,8770677.066666666,5095220.0,8770677.066666666,14.027799846662672,28.536667570006102,1
10275,10276,10276,10276,4059,48,282,48,48,262,20,48,4059,238,238,238,48,48,48,282,28,28,20,4,4,0,4,4,4,2,2,2,2023-11-23 01:22:00,0,1700693520,314.62109375,8499240.8,4656831.466666667,8499240.8,23.15411901777325,26.71182250334823,1
10290,10290,10290,10290,4076,48,276,48,48,263,13,48,4076,236,236,236,48,48,48,276,27,27,13,3,3,0,3,3,3,2,2,2,2023-11-23 01:24:00,0,1700693640,311.73828125,11745595.733333332,6493765.866666666,11745595.733333332,8.176632397775798,26.245355263332996,1
10209,10207,10207,10207,4037,46,283,46,46,260,23,46,4037,237,237,236,46,46,46,283,26,26,23,2,2,0,2,2,2,2,2,2,2023-11-23 01:26:00,1,1700693760,320.08984375,9421901.739884008,5604395.9736017585,9421901.739884008,20.13608661866429,20.29064656022892,1
10303,10305,10305,10305,4081,48,277,48,48,265,12,48,4081,237,237,237,48,48,48,277,29,29,12,5,5,0,5,5,5,2,2,2,2023-11-23 01:28:00,2,1700693880,310.51171875,8949265.333333334,4838282.4,8949265.333333334,17.030711822218212,26.91972356333281,1
10317,10317,10317,10317,4093,48,277,48,48,261,16,48,4093,238,238,238,48,48,48,277,27,27,16,3,3,0,3,3,3,2,2,2,2023-11-23 01:30:00,0,1700694000,309.48828125,7384646.133333334,4203863.2,7384646.133333334,6.330837691105748,34.889056750010546,1
10303,10302,10302,10302,4077,48,280,48,48,262,18,48,4077,237,237,236,48,48,48,280,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-23 01:32:00,0,1700694120,314.8125,7092097.333333332,3529784.0,7092097.333333332,18.603856720001204,29.507821223329906,1
10315,10316,10316,10316,4086,48,282,48,48,263,19,48,4086,239,239,238,48,48,48,282,27,27,19,3,3,1,3,3,3,2,2,2,2023-11-23 01:34:00,0,1700694240,320.30859375,5272500.8,2958707.733333333,5272500.8,11.471160066672988,20.839645109978548,1
10311,10310,10310,10310,4086,48,279,48,48,265,14,48,4086,238,238,238,48,48,48,279,29,29,14,5,5,0,5,5,5,2,2,2,2023-11-23 01:36:00,0,1700694360,317.34375,8789676.0,4885077.6,8789676.0,15.337355868897347,27.40534549666336,1
10294,10295,10295,10295,4069,48,282,48,48,262,20,48,4069,237,237,236,48,48,48,282,26,26,20,2,2,1,2,2,2,2,2,2,2023-11-23 01:38:00,0,1700694480,313.875,8902605.240349358,5104316.021068071,8902605.240349358,23.29948964818501,29.713937452502922,1
10296,10295,10295,10295,4078,48,277,48,48,261,16,48,4078,238,238,238,48,48,48,277,27,27,16,3,3,0,3,3,2,2,2,2,2023-11-23 01:40:00,1,1700694600,311.90234375,3638776.0,2105998.933333333,3638776.0,12.915264995552006,29.46847715667294,1
10271,10272,10272,10272,4057,48,279,48,48,262,17,48,4057,237,237,236,48,48,48,279,26,26,17,2,2,1,2,2,2,2,2,2,2023-11-23 01:42:00,0,1700694720,320.51953125,5695116.117850954,2857679.242767631,5695116.117850954,16.295719388530742,25.838683588850788,1
10318,10316,10316,10316,4086,48,287,48,48,265,22,48,4086,239,239,238,48,48,48,287,29,29,22,5,5,1,5,5,4,2,2,2,2023-11-23 01:44:00,1,1700694840,316.38671875,8529627.896122945,4846653.998733207,8529627.896122945,16.842950541731632,26.07152474246882,1
10294,10293,10293,10293,4074,48,279,48,48,262,17,48,4074,237,237,236,48,48,48,279,26,26,17,2,2,1,2,2,2,2,2,2,2023-11-23 01:46:00,0,1700694960,317.578125,9212690.133333333,4837710.133333334,9212690.133333333,28.076721735560568,31.609627936680532,1
10313,10314,10314,10314,4086,47,285,47,47,262,23,47,4086,239,239,238,46,47,47,285,27,27,23,3,3,0,3,3,3,2,2,2,2023-11-23 01:48:00,1,1700695080,316.26171875,5191951.733333333,2985197.333333333,5191951.733333333,14.580652891114974,25.762108009997373,1
10205,10206,10207,10207,4043,47,276,47,47,262,14,47,4043,236,236,234,48,47,47,276,29,29,14,5,5,1,5,5,5,2,2,2,2023-11-23 01:50:00,1,1700695200,310.82421875,11509730.331832586,6456182.75804569,11509730.331832586,16.667053480070678,25.11055403367509,1
10328,10329,10328,10328,4093,48,282,48,48,262,20,48,4093,240,240,238,48,48,48,282,26,26,20,2,2,2,2,2,2,2,2,2,2023-11-23 01:52:00,0,1700695320,320.2265625,9627219.733333332,5289571.466666667,9627219.733333332,19.732224235550447,17.765130816648398,1
10291,10291,10291,10291,4069,48,284,48,48,263,21,48,4069,241,241,238,48,48,48,284,27,27,21,3,3,1,3,3,3,2,2,2,2023-11-23 01:54:00,2,1700695440,317.47265625,10670437.333333334,5865327.2,10670437.333333334,17.088417175546056,33.267249273339985,1
