parseDataReportFlag ok,infra.grpc.invoker,get metadata from header,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,funName=concurrentNoPaging run task end,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,funName=DataCompose,no need or no have tags,parent node is not exist,allNum=<:NUM:>,computeAndCompare same,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,protection for <:*:> have compare <:NUM:>,no page <:*:>,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no <:*:>,msg,Response=<:MAP:>,superiorAndDeputy empty,message,build <:*:> reply,<:ownDeptIDs:>,approve callback start,svc.ApproveCallback failed,approve status error,<:query signature:>,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,query ge<:updateFanweiEmployee failed:>,not find dictionary type=<:NUM:>,Dao.GetSession,<:deptLeaderManageDeptIDs:>,<:listManageOrgReq:>,error occurred in <:NewAccessRequest:>,token check failed,protection for <:*:> done,GetSupervisorPosition success,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,no api page resources,parent deptIDs=[<:SEQ:>],callback status error,sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:YID:>,check failed,protection.ComputeAndDiff failed,<:*:> started successfully,ykmsyid <:*:> start kms,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:tagID:>,<:listReq:>,GrpcDataReportInterceptor parse methodSet: <:MAP:>,loadKdConfig success,len(deptYids)=<:NUM:>,len(allDeptMembers)=<:NUM:>,get other dutyCommittee backup employee success,AuthSessionVali<:updateFanweiEmployee failed:>,Dao.NewSession,Login(totp verify) success,"""userID"":""<:SEQ:>""",SendWeChatMarkdownMsg failed,Sending login weChat markdown messag<:updateFanweiEmployee failed:>,ok: true [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,[GetAuthorizedEmp] getAllEmp success count=<:NUM:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,version,ykms addr: ykms://yid@ykms:<:NUM:>,ykmsyid DefaultDEK.Error rpc error: code = Unknown desc = <:NUM:>-the kek(name:yid:<:id:>xx,captcha is using redis store,NewRedisStore use GoRediStore,Init noeq success,yos init success,ymsg init success,cuid init success,s.cfg.Prometheus.Interval=<:NUM:>,yid grpc ListFieldValues failed,timestamp
5140,5140,5140,5139,2035,24,150,24,24,146,24,119,119,119,0,2035,4,24,24,0,24,0,0,0,150,4,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 22:34:00
5137,5137,5137,5137,2038,24,145,24,24,145,24,118,118,118,0,2038,0,24,24,0,24,0,0,0,145,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 22:36:00
5138,5138,5138,5138,2036,24,146,24,24,146,24,119,119,118,0,2036,0,24,24,0,24,0,0,0,146,0,28,28,0,0,0,0,0,4,1,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 22:38:00
5150,5150,5150,5150,2043,24,150,24,24,148,24,119,119,119,0,2043,2,24,24,0,24,0,0,0,150,2,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 22:40:00
5136,5136,5136,5136,2038,24,147,24,24,145,24,119,119,118,0,2038,2,24,24,0,24,0,0,0,147,2,28,28,0,0,0,0,0,4,1,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 22:42:00
5135,5135,5135,5135,2034,24,146,24,24,145,24,119,119,119,0,2034,1,24,24,0,24,0,0,0,146,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 22:44:00
5139,5139,5139,5139,2037,24,145,24,24,145,24,118,118,118,0,2037,0,24,24,0,24,0,0,0,145,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 22:46:00
5090,5090,5090,5090,2015,24,147,24,24,147,24,118,118,118,0,2015,0,24,24,0,24,0,0,0,147,0,30,30,0,0,0,0,0,7,0,7,0,0,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 22:48:00
5133,5133,5133,5134,2035,24,145,24,24,144,24,118,118,118,0,2035,1,24,24,0,24,0,0,0,145,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 22:50:00
5132,5132,5132,5131,2033,24,147,24,24,146,24,118,118,118,0,2033,1,24,24,0,24,0,0,0,147,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 22:52:00
5138,5138,5138,5138,2037,24,149,24,24,148,24,120,120,119,0,2037,1,24,24,0,24,0,0,0,149,1,30,30,0,0,0,0,0,6,1,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 22:54:00
5139,5139,5139,5139,2037,24,148,24,24,146,24,118,118,118,0,2037,2,24,24,0,24,0,0,0,148,2,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 22:56:00
5132,5132,5132,5132,2029,24,145,24,24,144,24,119,119,119,0,2029,1,24,24,0,24,0,0,0,145,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 22:58:00
5138,5138,5138,5138,2034,24,147,24,24,146,24,118,118,118,0,2034,1,24,24,0,24,0,0,0,147,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:00:00
5122,5120,5122,5122,2027,24,148,24,24,148,24,118,118,118,0,2027,0,24,24,0,24,0,0,0,148,0,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:02:00
5141,5141,5141,5142,2040,22,149,22,22,146,22,119,119,119,0,2040,3,22,22,0,22,0,0,0,149,3,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:04:00
5141,5141,5141,5140,2038,24,144,24,24,144,24,118,118,118,0,2038,0,24,24,0,24,0,0,0,144,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:06:00
5145,5145,5145,5145,2040,24,147,24,24,146,24,120,120,119,0,2040,1,24,24,0,24,0,0,0,147,1,28,28,0,0,0,0,0,4,1,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:08:00
5143,5143,5143,5143,2038,24,149,24,24,148,24,118,118,118,0,2038,1,24,24,0,24,0,0,0,149,1,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:10:00
5092,5092,5092,5092,2018,24,145,24,24,144,24,118,118,118,0,2018,1,24,24,0,24,0,0,0,145,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:12:00
5152,5152,5152,5152,2045,24,148,24,24,146,24,118,118,118,0,2045,2,24,24,0,24,0,0,0,148,2,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:14:00
5122,5122,5122,5123,2028,24,149,24,24,148,24,119,119,119,0,2028,1,24,24,0,24,0,0,0,149,1,31,31,0,0,0,0,0,7,0,7,0,0,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:16:00
5150,5150,5150,5149,2042,24,146,24,24,145,24,119,119,118,0,2042,1,24,24,0,24,0,0,0,146,1,27,27,0,0,0,0,0,3,1,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:18:00
5140,5140,5140,5142,2037,24,147,24,24,145,24,119,119,119,0,2037,2,24,24,0,24,0,0,0,147,2,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:20:00
5126,5126,5126,5125,2029,24,147,24,24,146,24,118,118,118,0,2029,1,24,24,0,24,0,0,0,147,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:22:00
5148,5148,5148,5147,2041,24,200,24,24,148,24,118,118,118,0,2041,52,24,24,0,24,0,0,0,200,1,31,31,0,0,0,0,0,7,0,7,51,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:24:00
5136,5136,5136,5136,2038,24,146,24,24,146,24,119,119,119,0,2038,0,24,24,0,24,0,0,0,146,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:26:00
5149,5149,5149,5149,2043,24,146,24,24,145,24,118,118,118,0,2043,1,24,24,0,24,0,0,0,146,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:28:00
5133,5133,5133,5134,2033,24,147,24,24,146,24,119,119,119,0,2033,1,24,24,0,24,0,0,0,147,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:30:00
5156,5156,5156,5155,2048,24,149,24,24,148,24,118,118,118,0,2048,1,24,24,0,24,0,0,0,149,1,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:32:00
5135,5135,5135,5135,2037,24,146,24,24,145,24,119,119,119,0,2037,1,24,24,0,24,0,0,0,146,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:34:00
5132,5132,5132,5132,2030,24,146,24,24,145,24,118,118,118,0,2030,1,24,24,0,24,0,0,0,146,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:36:00
5101,5101,5101,5101,2025,22,148,22,22,148,22,118,118,118,0,2025,0,22,22,0,22,0,0,0,148,0,31,31,0,0,0,0,0,7,0,7,0,0,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:38:00
5128,5128,5128,5128,2029,24,145,24,24,145,24,118,118,118,0,2029,0,24,24,0,24,0,0,0,145,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:40:00
5124,5124,5124,5125,2031,24,145,24,24,144,24,118,118,118,0,2031,1,24,24,0,24,0,0,0,145,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:42:00
5142,5142,5142,5142,2037,24,147,24,24,146,24,119,119,119,0,2037,1,24,24,0,24,0,0,0,147,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:44:00
5126,5126,5126,5125,2028,24,150,24,24,148,24,118,118,118,0,2028,2,24,24,0,24,0,0,0,150,2,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:46:00
5140,5140,5140,5140,2038,24,146,24,24,146,24,119,119,119,0,2038,0,24,24,0,24,0,0,0,146,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:48:00
5144,5144,5144,5144,2041,24,146,24,24,145,24,118,118,118,0,2041,1,24,24,0,24,0,0,0,146,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:50:00
5131,5131,5131,5131,2033,24,145,24,24,145,24,118,118,118,0,2033,0,24,24,0,24,0,0,0,145,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:52:00
5138,5138,5138,5138,2036,24,148,24,24,148,24,119,119,119,0,2036,0,24,24,0,24,0,0,0,148,0,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:54:00
5142,5142,5142,5142,2038,24,150,24,24,146,24,118,118,118,0,2038,4,24,24,0,24,0,0,0,150,4,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:56:00
5146,5146,5146,5147,2042,24,145,24,24,145,24,119,119,119,0,2042,0,24,24,0,24,0,0,0,145,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 23:58:00
5138,5138,5138,5137,2034,24,150,24,24,149,24,118,118,118,0,2034,1,24,24,0,24,0,0,0,150,1,31,31,0,0,0,0,0,7,0,7,0,0,7,7,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:00:00
5088,5088,5088,5088,2020,24,146,24,24,143,24,118,118,118,0,2020,3,24,24,0,24,0,0,0,146,3,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:02:00
5142,5142,5142,5142,2041,24,145,24,24,145,24,118,118,118,0,2041,0,24,24,0,24,0,0,0,145,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:04:00
5139,5139,5139,5139,2039,24,146,24,24,146,24,119,119,119,0,2039,0,24,24,0,24,0,0,0,146,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:06:00
5139,5139,5139,5140,2035,24,150,24,24,149,24,118,118,118,0,2035,1,24,24,0,24,0,0,0,150,1,31,31,0,0,0,0,0,7,0,7,0,0,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:08:00
5147,5147,5147,5146,2044,22,146,22,22,145,22,119,119,119,0,2044,1,22,22,0,22,0,0,0,146,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:10:00
5141,5141,5141,5141,2038,24,148,24,24,144,24,118,118,118,0,2038,4,24,24,0,24,0,0,0,148,4,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:12:00
5152,5152,5152,5152,2047,24,147,24,24,146,24,119,119,119,0,2047,1,24,24,0,24,0,0,0,147,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:14:00
5138,5138,5138,5138,2037,24,149,24,24,148,24,118,118,118,0,2037,1,24,24,0,24,0,0,0,149,1,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:16:00
5141,5141,5141,5141,2038,24,147,24,24,146,24,118,118,118,0,2038,1,24,24,0,24,0,0,0,147,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:18:00
5130,5130,5130,5130,2032,24,146,24,24,144,24,120,120,119,0,2032,2,24,24,0,24,0,0,0,146,2,27,27,0,0,0,0,0,3,1,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:20:00
5120,5120,5120,5121,2026,24,151,24,24,149,24,119,119,118,0,2026,2,24,24,0,24,0,0,0,151,2,31,31,0,0,0,0,0,7,1,7,0,0,7,7,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:22:00
5140,5140,5140,5139,2034,24,200,24,24,146,24,120,120,119,0,2034,54,24,24,0,24,0,0,0,200,3,28,28,0,0,0,0,0,4,1,4,51,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:24:00
5148,5148,5148,5149,2044,24,147,24,24,146,24,119,119,118,0,2044,1,24,24,0,24,0,0,0,147,1,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 00:26:00
