parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,msg,no need compute team member perm,Response=<:MAP:>,message,approve callback start,svc.ApproveCallback failed,approve status error,superiorAndDeputy empty,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,strconv.ParseIn<:updateFanweiEmployee failed:>,getBackupEm<:updateFanweiEmployee failed:>,callback status error,timestamp,unknown
5628,5628,5628,5628,2017,97,268,98,213,2017,55,98,195,188,188,98,98,268,55,28,28,4,98,4,4,4,4,4,0,2,2,2,7,7,0,2023-12-21 11:20:00,0
5583,5584,5584,5584,2018,88,305,88,261,2018,44,88,193,192,191,88,88,305,44,76,76,0,88,28,4,4,4,4,2,2,2,2,1,1,0,2023-12-21 11:22:00,72
5622,5622,5622,5622,2036,85,257,85,214,2036,43,85,201,198,197,85,85,257,43,31,31,0,85,7,7,7,7,7,2,2,2,2,3,3,0,2023-12-21 11:24:00,0
5629,5628,5628,5628,2035,108,254,108,207,2035,47,108,184,182,182,108,108,254,47,28,28,0,108,4,4,4,4,4,0,2,2,2,2,2,0,2023-12-21 11:26:00,0
5673,5673,5673,5673,2031,103,275,103,228,2031,47,103,196,193,190,103,103,275,47,28,28,0,103,4,4,4,4,3,6,2,2,2,3,3,1,2023-12-21 11:28:00,0
5620,5620,5620,5620,2032,104,244,104,206,2032,38,104,186,181,180,104,104,244,38,31,31,0,104,7,7,7,7,7,2,2,2,2,5,5,0,2023-12-21 11:30:00,0
5638,5638,5638,5638,2023,91,268,91,216,2023,52,91,196,193,191,91,91,268,52,27,27,0,91,3,3,3,3,3,4,2,2,2,3,3,0,2023-12-21 11:32:00,0
5637,5638,5638,5638,2035,91,280,91,217,2035,63,91,195,187,185,91,91,280,63,28,28,5,91,4,4,4,4,3,4,2,2,2,8,8,1,2023-12-21 11:34:00,0
5695,5695,5695,5695,2046,102,266,102,209,2046,57,102,203,200,199,102,102,266,57,28,28,1,102,4,4,4,4,4,2,2,2,2,3,3,0,2023-12-21 11:36:00,0
5583,5606,5583,5583,2008,93,274,93,212,2008,62,93,188,186,185,93,93,274,62,31,31,4,93,7,7,7,7,7,2,2,2,2,2,2,0,2023-12-21 11:38:00,0
5604,5603,5603,5603,2020,86,268,86,211,2020,57,86,191,187,184,86,86,268,57,28,28,0,86,4,4,4,4,4,6,2,2,2,4,4,0,2023-12-21 11:40:00,0
5630,5629,5629,5629,2008,87,281,87,209,2008,72,87,201,197,195,87,87,281,72,28,28,0,87,4,4,4,4,4,4,2,2,2,4,4,0,2023-12-21 11:42:00,0
5627,5629,5628,5628,2027,84,270,84,211,2027,59,84,189,187,186,84,84,270,59,28,28,0,84,4,4,4,4,3,2,2,2,2,2,2,1,2023-12-21 11:44:00,0
5661,5661,5661,5661,2040,97,283,97,214,2040,69,97,191,189,188,97,97,283,69,31,31,0,97,7,7,7,7,7,2,2,2,2,2,2,0,2023-12-21 11:46:00,0
5638,5638,5638,5638,2029,91,270,91,212,2029,58,91,195,193,192,91,91,270,58,27,27,0,91,3,3,3,3,3,2,2,2,2,2,2,0,2023-12-21 11:48:00,0
5638,5637,5637,5637,2027,93,318,93,211,2027,107,93,189,183,181,93,93,318,56,29,29,0,93,5,5,4,4,3,4,2,2,2,6,6,1,2023-12-21 11:50:00,52
5599,5601,5601,5601,2024,91,270,91,219,2024,51,91,180,178,177,91,91,270,51,32,32,0,91,8,8,8,8,8,2,2,2,2,2,2,0,2023-12-21 11:52:00,0
5620,5620,5620,5620,2020,93,267,93,207,2020,60,93,187,185,184,93,93,267,60,27,27,0,93,3,3,3,3,3,2,2,2,2,2,2,0,2023-12-21 11:54:00,0
5629,5628,5628,5628,2024,88,286,88,216,2024,70,88,182,180,179,88,88,286,70,28,28,0,88,4,4,4,4,4,2,2,2,2,2,2,0,2023-12-21 11:56:00,0
5663,5663,5663,5663,2027,96,289,96,216,2027,73,96,193,189,184,96,96,289,73,28,28,0,96,4,4,4,4,4,10,2,2,2,4,4,0,2023-12-21 11:58:00,0
5586,5586,5586,5586,2016,95,260,95,206,2016,54,95,188,182,181,95,95,260,54,31,31,4,95,7,7,7,7,6,2,2,2,2,6,6,1,2023-12-21 12:00:00,0
5533,5533,5533,5533,1981,86,355,86,202,1981,153,86,187,182,181,86,86,355,153,27,27,1,86,4,4,4,4,4,2,2,2,2,5,5,0,2023-12-21 12:02:00,0
5608,5609,5609,5609,2013,101,256,101,206,2013,50,101,190,188,188,101,101,256,50,28,28,0,101,4,4,4,4,3,0,2,2,2,2,2,1,2023-12-21 12:04:00,0
5652,5652,5651,5651,2020,91,279,90,207,2020,72,90,196,190,187,90,90,279,72,31,31,3,90,7,7,7,7,7,6,2,2,2,6,6,0,2023-12-21 12:06:00,0
5611,5612,5612,5612,2023,91,273,92,208,2023,65,92,201,196,194,92,92,273,65,28,28,1,92,4,4,4,4,4,4,2,2,2,5,5,0,2023-12-21 12:08:00,0
5696,5696,5696,5696,2033,106,278,106,215,2033,63,106,194,193,190,106,106,278,63,27,27,0,106,3,3,3,3,3,6,2,2,2,1,1,0,2023-12-21 12:10:00,0
5659,5659,5659,5659,2033,96,286,96,215,2033,71,96,192,189,188,96,96,286,71,28,28,4,96,4,4,4,4,4,2,2,2,2,3,3,0,2023-12-21 12:12:00,0
5646,5645,5645,5645,2023,97,276,97,218,2023,58,97,197,196,194,97,97,276,58,32,32,0,97,7,7,7,7,7,4,2,2,2,1,1,0,2023-12-21 12:14:00,0
5675,5674,5674,5674,2035,86,296,86,233,2035,63,86,190,185,184,86,86,296,63,28,28,0,86,4,4,4,4,3,2,2,2,2,5,5,1,2023-12-21 12:16:00,0
5661,5663,5663,5663,2038,101,278,101,219,2038,59,101,188,187,186,101,101,278,59,28,28,0,101,4,4,4,4,4,2,2,2,2,1,1,0,2023-12-21 12:18:00,0
5621,5621,5621,5621,2031,87,257,87,203,2031,54,87,189,187,186,87,87,257,54,28,28,0,87,4,4,4,4,3,2,2,2,2,2,2,1,2023-12-21 12:20:00,0
5626,5626,5626,5626,2013,88,287,88,225,2013,62,88,186,183,182,88,88,287,62,31,31,0,88,7,7,7,7,7,2,2,2,2,3,3,0,2023-12-21 12:22:00,0
5645,5642,5642,5642,2019,98,290,98,215,2019,75,98,191,187,184,98,98,290,75,28,28,0,98,4,4,4,4,4,6,2,2,2,4,4,0,2023-12-21 12:24:00,0
5588,5588,5588,5588,2006,99,256,99,203,2006,53,99,187,184,182,99,99,256,53,26,26,0,99,3,3,3,3,3,4,2,2,2,3,3,0,2023-12-21 12:26:00,0
5622,5623,5623,5623,2034,89,259,89,218,2034,41,89,182,179,179,89,89,259,41,32,32,0,89,8,8,8,8,8,0,2,2,2,3,3,0,2023-12-21 12:28:00,0
5614,5615,5615,5615,2029,87,247,87,211,2029,36,87,183,179,178,87,87,247,36,27,27,0,87,3,3,3,3,3,2,2,2,2,4,4,0,2023-12-21 12:30:00,0
5625,5624,5624,5624,2017,81,271,81,205,2017,66,81,202,201,197,81,81,271,66,28,28,0,81,4,4,4,4,3,8,2,2,2,1,1,1,2023-12-21 12:32:00,0
5669,5669,5669,5669,2028,106,285,105,213,2028,72,105,187,181,179,105,105,285,72,28,28,0,105,4,4,4,4,4,4,2,2,2,6,6,0,2023-12-21 12:34:00,0
5662,5664,5664,5664,2037,84,289,85,221,2037,68,85,192,188,187,85,85,289,68,31,31,0,85,7,7,7,7,6,2,2,2,2,4,4,1,2023-12-21 12:36:00,0
5642,5642,5642,5642,2033,81,262,81,211,2033,51,81,198,196,194,81,81,262,51,28,28,0,81,4,4,4,4,4,4,2,2,2,2,2,0,2023-12-21 12:38:00,0
5606,5605,5605,5605,2020,96,258,96,207,2020,51,96,190,188,188,96,96,258,51,28,28,0,96,4,4,4,4,4,0,2,2,2,2,2,0,2023-12-21 12:40:00,0
5614,5615,5615,5615,2013,87,286,87,208,2013,78,87,188,183,182,87,87,286,78,31,31,0,87,7,7,7,7,7,2,2,2,2,5,5,0,2023-12-21 12:42:00,0
5678,5677,5677,5677,2032,91,296,90,222,2032,74,90,198,195,192,90,90,296,74,28,28,0,90,4,4,4,4,4,6,2,2,2,3,3,0,2023-12-21 12:44:00,0
5626,5626,5626,5626,2027,85,266,86,214,2027,52,86,194,190,187,86,86,266,52,27,27,0,86,3,3,3,3,3,6,2,2,2,4,4,0,2023-12-21 12:46:00,0
5681,5682,5682,5682,2031,93,279,93,212,2031,67,93,207,200,199,93,93,279,67,28,28,0,93,4,4,4,4,3,2,2,2,2,7,7,1,2023-12-21 12:48:00,0
5593,5593,5593,5593,2019,91,326,91,217,2019,109,91,184,181,180,91,91,326,58,32,32,0,91,8,8,7,7,7,2,2,2,2,3,3,0,2023-12-21 12:50:00,52
5658,5658,5658,5658,2028,98,281,98,213,2028,68,98,182,180,178,98,98,281,68,28,28,4,98,4,4,4,4,3,4,2,2,2,2,2,1,2023-12-21 12:52:00,0
5655,5654,5654,5654,2029,91,283,91,214,2029,69,91,190,189,189,91,91,283,69,28,28,0,91,4,4,4,4,4,0,2,2,2,1,1,0,2023-12-21 12:54:00,0
5641,5642,5642,5642,2029,90,272,90,217,2029,55,90,192,191,188,90,90,272,55,28,28,0,90,4,4,4,4,4,6,2,2,2,1,1,0,2023-12-21 12:56:00,0
5644,5643,5643,5643,2024,98,287,98,222,2024,65,98,195,192,191,98,98,287,65,31,31,0,98,7,7,7,7,7,2,2,2,2,3,3,0,2023-12-21 12:58:00,0
5664,5665,5665,5665,2036,88,268,88,218,2036,50,88,185,180,179,88,88,268,50,28,28,0,88,4,4,4,4,4,2,2,2,2,5,5,0,2023-12-21 13:00:00,0
5659,5678,5656,5656,2021,109,376,109,219,2021,157,109,188,184,180,109,109,376,157,28,28,0,109,4,4,4,4,3,8,2,2,2,4,4,1,2023-12-21 13:02:00,0
5636,5638,5638,5638,2030,88,268,88,217,2030,51,88,201,194,191,88,88,268,51,31,31,0,88,7,7,7,7,7,6,2,2,2,7,7,0,2023-12-21 13:04:00,0
5636,5637,5637,5637,2026,98,266,98,199,2026,67,98,185,181,180,98,98,266,67,27,27,0,98,3,3,3,3,3,2,2,2,2,4,4,0,2023-12-21 13:06:00,0
5677,5677,5677,5677,2039,82,282,82,227,2039,55,82,186,185,182,82,82,282,55,28,28,4,82,4,4,4,4,3,6,2,2,2,1,1,1,2023-12-21 13:08:00,0
5635,5633,5633,5633,2029,98,263,98,206,2029,57,98,189,188,186,98,98,263,57,28,28,0,98,4,4,4,4,4,4,2,2,2,1,1,0,2023-12-21 13:10:00,0
5635,5636,5636,5636,2016,93,286,93,222,2016,64,93,198,195,194,93,93,286,64,31,31,0,93,7,7,7,7,7,2,2,2,2,3,3,0,2023-12-21 13:12:00,0
5576,5576,5576,5576,2008,85,279,85,214,2008,65,85,187,185,183,85,85,279,65,28,28,0,85,4,4,4,4,4,4,2,2,2,2,2,0,2023-12-21 13:14:00,0
5663,5662,5662,5662,2029,101,302,101,232,2029,70,101,189,187,185,101,101,302,70,28,28,0,101,4,4,4,4,4,4,2,2,2,2,2,0,2023-12-21 13:16:00,0
5646,5648,5648,5648,2023,83,288,83,220,2023,68,83,185,184,184,83,83,288,68,31,31,0,83,7,7,7,7,6,0,2,2,2,1,1,1,2023-12-21 13:18:00,0
5696,5694,5694,5694,2033,99,282,99,222,2033,60,99,201,197,196,99,99,282,60,28,28,0,99,4,4,4,4,4,2,2,2,2,4,4,0,2023-12-21 13:20:00,0
5614,5615,5615,5615,2013,93,269,93,220,2013,49,93,192,190,190,93,93,269,49,27,27,0,93,3,3,3,3,3,0,2,2,2,2,2,0,2023-12-21 13:22:00,0
5644,5644,5644,5644,2033,96,265,96,212,2033,53,96,184,183,183,96,96,265,53,28,28,0,96,4,4,4,4,3,0,2,2,2,1,1,1,2023-12-21 13:24:00,0
5620,5621,5621,5621,2024,96,261,96,212,2024,49,96,189,187,184,96,96,261,49,32,32,0,96,8,8,8,8,8,6,2,2,2,2,2,0,2023-12-21 13:26:00,0
5640,5640,5640,5640,2025,96,273,96,210,2025,63,96,185,182,181,96,96,273,63,27,27,0,96,3,3,3,3,3,2,2,2,2,3,3,0,2023-12-21 13:28:00,0
5672,5695,5672,5672,2038,85,279,85,217,2038,62,85,201,200,199,85,85,279,62,28,28,0,85,4,4,4,4,4,2,2,2,2,1,1,0,2023-12-21 13:30:00,0
5650,5648,5648,5648,2029,91,269,91,212,2029,57,91,188,183,182,91,91,269,57,28,28,0,91,4,4,4,4,4,2,2,2,2,5,5,0,2023-12-21 13:32:00,0
5605,5606,5606,5606,2018,89,286,89,223,2018,63,89,185,181,180,89,89,286,63,31,31,0,89,7,7,7,7,6,2,2,2,2,4,4,1,2023-12-21 13:34:00,0
5659,5660,5660,5660,2033,99,267,99,213,2033,54,99,195,193,190,99,99,267,54,28,28,0,99,4,4,4,4,4,6,2,2,2,2,2,0,2023-12-21 13:36:00,0
5602,5602,5602,5602,2007,91,276,91,215,2007,61,91,189,187,187,91,91,276,61,28,28,0,91,4,4,4,4,3,0,2,2,2,2,2,1,2023-12-21 13:38:00,0
5661,5661,5661,5661,2023,97,287,97,226,2023,61,97,196,194,192,97,97,287,61,31,31,0,97,7,7,7,7,7,4,2,2,2,2,2,0,2023-12-21 13:40:00,0
5653,5653,5653,5653,2022,97,272,97,205,2022,67,97,189,186,185,97,97,272,67,28,28,0,97,4,4,4,4,4,2,2,2,2,3,3,0,2023-12-21 13:42:00,0
5672,5672,5672,5672,2026,100,281,100,224,2026,57,100,193,191,187,100,100,281,57,27,27,0,100,3,3,3,3,3,8,2,2,2,2,2,0,2023-12-21 13:44:00,0
5651,5650,5650,5650,2018,96,293,96,214,2018,79,96,193,188,186,96,96,293,79,28,28,0,96,4,4,4,4,4,4,2,2,2,5,5,0,2023-12-21 13:46:00,0
5606,5605,5605,5605,2022,75,256,75,211,2022,45,75,187,182,182,75,75,256,45,31,31,0,75,7,7,7,7,7,0,2,2,2,5,5,0,2023-12-21 13:48:00,0
5618,5619,5619,5619,2016,99,327,98,219,2016,108,98,190,187,186,98,98,327,57,29,29,0,98,5,5,4,4,3,2,2,2,2,3,3,1,2023-12-21 13:50:00,52
5644,5646,5644,5644,2029,83,279,84,219,2029,60,84,199,195,192,84,84,279,60,28,28,0,84,4,4,4,4,4,6,2,2,2,4,4,0,2023-12-21 13:52:00,0
5632,5633,5633,5633,2026,85,270,85,213,2026,57,85,206,201,199,85,85,270,57,31,31,0,85,7,7,7,7,6,4,2,2,2,5,5,1,2023-12-21 13:54:00,0
5672,5674,5672,5672,2018,91,286,91,229,2018,57,91,196,191,190,91,91,286,57,28,28,0,91,4,4,4,4,4,2,2,2,2,5,5,0,2023-12-21 13:56:00,0
5649,5647,5647,5647,2035,90,273,90,216,2035,57,90,189,186,182,90,90,273,57,28,28,0,90,4,4,4,4,4,8,2,2,2,3,3,0,2023-12-21 13:58:00,0
5616,5616,5616,5616,2023,88,253,88,205,2023,48,88,197,194,194,88,88,253,48,27,27,0,88,3,3,3,3,3,0,2,2,2,3,3,0,2023-12-21 14:00:00,0
5640,5641,5641,5641,2020,93,370,93,214,2020,156,93,199,197,196,93,93,370,156,32,32,0,93,8,8,8,8,8,2,2,2,2,2,2,0,2023-12-21 14:02:00,0
5621,5624,5622,5622,2011,83,288,83,211,2011,77,83,196,191,189,83,83,288,77,27,27,0,83,3,3,3,3,3,4,2,2,2,5,5,0,2023-12-21 14:04:00,0
5631,5631,5631,5631,2023,105,266,105,212,2023,54,105,191,186,183,105,105,266,54,28,28,0,105,4,4,4,4,3,6,2,2,2,5,5,1,2023-12-21 14:06:00,0
5634,5634,5634,5634,2021,93,263,93,210,2021,53,93,205,200,199,93,93,263,53,28,28,0,93,4,4,4,4,4,2,2,2,2,5,5,0,2023-12-21 14:08:00,0
5616,5616,5616,5616,2026,82,278,82,209,2026,69,82,196,194,194,82,82,278,69,31,31,0,82,7,7,7,7,6,0,2,2,2,2,2,1,2023-12-21 14:10:00,0
5659,5658,5658,5658,2025,86,291,86,221,2025,70,86,194,192,192,86,86,291,70,28,28,0,86,4,4,4,4,4,0,2,2,2,2,2,0,2023-12-21 14:12:00,0
5638,5637,5637,5637,2021,88,288,88,218,2021,70,88,190,186,186,88,88,288,70,28,28,0,88,4,4,4,4,4,0,2,2,2,4,4,0,2023-12-21 14:14:00,0
5619,5620,5620,5620,2019,93,264,93,213,2019,51,93,191,185,183,93,93,264,51,31,31,0,93,7,7,7,7,7,4,2,2,2,6,6,0,2023-12-21 14:16:00,0
5643,5643,5643,5643,2026,93,274,93,216,2026,58,93,196,191,191,93,93,274,58,28,28,5,93,4,4,4,4,4,0,2,2,2,5,5,0,2023-12-21 14:18:00,0
5664,5664,5664,5664,2038,96,257,96,207,2038,50,96,189,185,182,96,96,257,50,27,27,0,96,3,3,3,3,3,6,2,2,2,4,4,0,2023-12-21 14:20:00,0
5620,5621,5621,5621,2016,77,290,77,216,2016,74,77,187,183,180,77,77,290,74,28,28,0,77,4,4,4,4,3,6,2,2,2,4,4,1,2023-12-21 14:22:00,0
5638,5637,5637,5637,2013,95,302,95,223,2013,79,95,191,191,189,95,95,302,79,31,31,0,95,7,7,7,7,7,4,2,2,2,0,0,0,2023-12-21 14:24:00,0
5620,5620,5620,5620,2020,101,258,101,212,2020,46,101,187,185,184,101,101,258,46,28,28,0,101,4,4,4,4,3,2,2,2,2,2,2,1,2023-12-21 14:26:00,0
5637,5637,5637,5637,2018,89,271,89,209,2018,62,89,185,183,180,89,89,271,62,28,28,0,89,4,4,4,4,4,6,2,2,2,2,2,0,2023-12-21 14:28:00,0
5618,5615,5615,5615,2024,89,279,89,229,2024,50,89,182,181,180,89,89,279,50,31,31,0,89,7,7,7,7,7,2,2,2,2,1,1,0,2023-12-21 14:30:00,0
5618,5618,5618,5618,2007,94,287,94,233,2007,54,94,188,187,186,94,94,287,54,34,34,0,94,7,4,4,4,4,2,2,2,2,1,1,0,2023-12-21 14:32:00,9
5664,5668,5668,5668,2005,95,309,95,217,2005,92,95,200,198,196,95,95,309,92,28,28,0,95,4,4,4,4,4,4,2,2,2,2,2,0,2023-12-21 14:34:00,0
5648,5647,5647,5647,2030,99,290,99,213,2030,77,99,191,185,183,99,99,290,77,34,34,0,99,4,4,4,4,3,4,2,2,2,6,6,1,2023-12-21 14:36:00,12
5620,5619,5619,5619,2015,77,301,77,214,2015,87,77,196,189,187,77,77,301,87,31,31,5,77,7,7,7,7,7,4,2,2,2,7,7,0,2023-12-21 14:38:00,0
5621,5623,5623,5623,2009,96,306,96,221,2009,85,96,186,184,184,96,96,306,85,29,29,3,96,4,3,3,3,3,0,2,2,2,2,2,0,2023-12-21 14:40:00,3
5562,5561,5561,5561,1991,91,266,91,208,1991,58,91,188,185,182,91,91,266,58,28,28,1,91,4,4,4,4,3,6,2,2,2,3,3,1,2023-12-21 14:42:00,0
5631,5631,5631,5631,2022,94,292,94,216,2022,76,94,188,184,182,94,94,292,76,36,36,0,94,8,4,4,4,4,4,2,2,2,4,4,0,2023-12-21 14:44:00,12
5637,5638,5638,5638,2025,80,300,80,221,2025,79,80,186,185,184,80,80,300,79,31,31,0,80,7,7,7,7,7,2,2,2,2,1,1,0,2023-12-21 14:46:00,0
5637,5636,5636,5636,2022,97,267,97,219,2022,48,97,196,191,188,97,97,267,48,28,28,0,97,4,4,4,4,4,6,2,2,2,5,5,0,2023-12-21 14:48:00,0
5610,5632,5609,5609,2008,88,321,88,213,2008,108,88,195,192,191,88,88,321,57,28,28,0,88,5,5,4,4,4,2,2,2,2,3,3,0,2023-12-21 14:50:00,52
5076,5078,5078,5078,1945,37,223,37,160,1945,63,37,129,129,129,37,37,223,63,31,31,0,37,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-21 14:52:00,0
5198,5197,5197,5197,2031,24,213,24,146,2031,67,24,123,122,120,24,24,213,67,28,28,0,24,4,4,4,4,4,4,2,2,2,1,1,0,2023-12-21 14:54:00,0
5161,5161,5161,5161,2021,22,192,22,143,2021,49,22,126,122,118,22,22,192,49,27,27,0,22,3,3,3,3,3,8,2,2,2,4,4,0,2023-12-21 14:56:00,0
5202,5202,5202,5202,2038,24,200,24,146,2038,54,24,123,119,118,24,24,200,54,28,28,1,24,4,4,4,4,3,2,2,2,2,4,4,1,2023-12-21 14:58:00,0
5195,5196,5196,5196,2026,24,225,24,152,2026,73,24,124,121,119,24,24,225,73,35,35,7,24,9,8,8,8,8,4,2,2,2,3,3,0,2023-12-21 15:00:00,3
5181,5181,5180,5180,2021,24,407,24,145,2021,262,24,125,121,119,24,24,407,262,27,27,0,24,3,3,3,3,3,4,2,2,2,4,4,0,2023-12-21 15:02:00,0
5192,5193,5192,5192,2036,24,196,24,145,2036,51,24,123,120,118,24,24,196,51,28,28,0,24,4,4,4,4,4,4,2,2,2,3,3,0,2023-12-21 15:04:00,0
5165,5165,5165,5165,2024,24,196,24,145,2024,51,24,121,118,118,24,24,196,51,28,28,0,24,4,4,4,4,4,0,2,2,2,3,3,0,2023-12-21 15:06:00,0
5172,5173,5173,5173,2020,24,218,24,148,2020,70,24,119,118,118,24,24,218,70,31,31,0,24,7,7,7,7,6,0,2,2,2,1,1,1,2023-12-21 15:08:00,0
5179,5179,5179,5179,2026,24,207,24,145,2026,62,24,121,120,119,24,24,207,62,28,28,10,24,4,4,4,4,4,2,2,2,2,1,1,0,2023-12-21 15:10:00,0
5175,5174,5174,5174,2026,24,206,24,147,2026,59,24,122,119,119,24,24,206,59,30,30,0,24,5,4,4,4,3,0,2,2,2,3,3,1,2023-12-21 15:12:00,3
5127,5127,5127,5127,1995,24,229,24,152,1995,77,24,120,117,117,24,24,229,77,36,36,0,24,10,7,7,7,7,0,2,2,2,3,3,0,2023-12-21 15:14:00,9
5173,5172,5172,5172,2018,24,211,24,145,2018,66,24,127,117,117,24,24,211,66,28,28,0,24,4,4,4,4,4,0,2,2,2,10,10,0,2023-12-21 15:16:00,0
5169,5171,5171,5171,2020,24,203,24,144,2020,59,24,125,120,118,24,24,203,59,27,27,0,24,3,3,3,3,3,4,2,2,2,5,5,0,2023-12-21 15:18:00,0
5200,5200,5200,5200,2033,22,212,22,146,2033,66,22,127,123,119,22,22,212,66,28,28,0,22,4,4,4,4,4,8,2,2,2,4,4,0,2023-12-21 15:20:00,0
5185,5184,5184,5184,2024,24,216,24,149,2024,67,24,123,120,118,24,24,216,67,31,31,0,24,7,7,7,7,7,4,2,2,2,3,3,0,2023-12-21 15:22:00,0
5171,5172,5172,5172,2025,24,205,24,145,2025,60,24,121,119,118,24,24,205,60,28,28,0,24,4,4,4,4,3,2,2,2,2,2,2,1,2023-12-21 15:24:00,0
5185,5185,5185,5185,2023,24,215,24,145,2023,70,24,124,119,118,24,24,215,70,28,28,0,24,4,4,4,4,4,2,2,2,2,5,5,0,2023-12-21 15:26:00,0
5201,5200,5200,5200,2036,24,203,24,146,2036,57,24,126,122,119,24,24,203,57,28,28,0,24,4,4,4,4,3,6,2,2,2,4,4,1,2023-12-21 15:28:00,0
5158,5158,5158,5158,2022,24,195,24,148,2022,47,24,119,119,118,24,24,195,47,31,31,0,24,7,7,7,7,7,2,2,2,2,0,0,0,2023-12-21 15:30:00,0
5179,5180,5180,5180,2024,24,212,24,145,2024,67,24,122,120,118,24,24,212,67,28,28,0,24,4,4,4,4,4,4,2,2,2,2,2,0,2023-12-21 15:32:00,0
5172,5172,5172,5172,2025,24,205,24,147,2025,58,24,120,118,118,24,24,205,58,29,29,0,24,4,3,3,3,3,0,2,2,2,2,2,0,2023-12-21 15:34:00,3
5210,5210,5210,5210,2032,24,223,24,149,2032,74,24,127,123,121,24,24,223,74,32,32,0,24,8,8,8,8,8,4,2,2,2,4,4,0,2023-12-21 15:36:00,0
5152,5152,5151,5151,2017,24,204,24,144,2017,60,24,120,119,117,24,24,204,60,27,27,0,24,3,3,3,3,3,4,2,2,2,1,1,0,2023-12-21 15:38:00,0
5176,5177,5177,5177,2022,24,204,24,145,2022,59,24,127,121,119,24,24,204,59,28,28,0,24,4,4,4,4,3,4,2,2,2,6,6,1,2023-12-21 15:40:00,0
5168,5189,5167,5167,2013,24,220,24,145,2013,75,24,122,118,118,24,24,220,75,28,28,0,24,4,4,4,4,4,0,2,2,2,4,4,0,2023-12-21 15:42:00,0
5199,5221,5199,5199,2031,24,214,24,149,2031,65,24,124,120,119,24,24,214,65,31,31,0,24,7,7,7,7,6,2,2,2,2,4,4,1,2023-12-21 15:44:00,0
5188,5189,5189,5189,2027,22,213,22,145,2027,68,22,123,121,118,22,22,213,68,28,28,0,22,4,4,4,4,4,6,2,2,2,2,2,0,2023-12-21 15:46:00,0
5193,5212,5193,5193,2029,24,204,24,146,2029,58,24,127,119,119,24,24,204,58,28,28,0,24,4,4,4,4,4,0,2,2,2,8,8,0,2023-12-21 15:48:00,0
5183,5183,5183,5183,2021,24,271,24,148,2021,123,24,125,122,118,24,24,271,72,32,32,0,24,8,8,7,7,7,8,2,2,2,3,3,0,2023-12-21 15:50:00,52
5190,5190,5190,5190,2028,24,206,24,146,2028,60,24,126,121,119,24,24,206,60,28,28,0,24,4,4,4,4,4,4,2,2,2,5,5,0,2023-12-21 15:52:00,0
5199,5199,5199,5199,2034,24,206,24,144,2034,62,24,126,122,118,24,24,206,62,27,27,0,24,3,3,3,3,3,8,2,2,2,4,4,0,2023-12-21 15:54:00,0
5192,5192,5192,5192,2020,24,221,24,145,2020,76,24,128,122,118,24,24,221,76,28,28,0,24,4,4,4,4,3,8,2,2,2,6,6,1,2023-12-21 15:56:00,0
5183,5183,5183,5183,2019,24,224,24,148,2019,76,24,124,121,118,24,24,224,76,31,31,0,24,7,7,7,7,7,6,2,2,2,3,3,0,2023-12-21 15:58:00,0
5189,5189,5189,5189,2029,24,205,24,145,2029,60,24,123,120,118,24,24,205,60,28,28,0,24,4,4,4,4,3,4,2,2,2,3,3,1,2023-12-21 16:00:00,0
5129,5127,5127,5127,2000,24,208,24,145,2000,63,24,123,120,119,24,24,208,63,28,28,5,24,4,4,4,4,4,2,2,2,2,3,3,0,2023-12-21 16:02:00,0
5215,5235,5216,5216,2044,24,208,24,146,2044,62,24,122,121,119,24,24,208,62,28,28,0,24,4,4,4,4,4,4,2,2,2,1,1,0,2023-12-21 16:04:00,0
5222,5223,5223,5223,2035,24,234,24,149,2035,85,24,126,120,119,24,24,234,85,31,31,0,24,7,7,7,7,7,2,2,2,2,6,6,0,2023-12-21 16:06:00,0
5191,5191,5191,5191,2024,24,211,24,144,2024,67,24,126,119,118,24,24,211,67,28,28,0,24,4,4,4,4,4,2,2,2,2,7,7,0,2023-12-21 16:08:00,0
5197,5197,5197,5197,2032,24,209,24,146,2032,63,24,127,120,119,24,24,209,63,28,28,0,24,4,4,4,4,3,2,2,2,2,7,7,1,2023-12-21 16:10:00,0
5183,5182,5182,5182,2028,22,212,22,148,2028,64,22,120,119,118,22,22,212,64,31,31,0,22,7,7,7,7,7,2,2,2,2,1,1,0,2023-12-21 16:12:00,0
5197,5198,5198,5198,2030,24,209,24,144,2030,65,24,129,122,120,24,24,209,65,27,27,0,24,3,3,3,3,3,4,2,2,2,7,7,0,2023-12-21 16:14:00,0
