get metadata from header,parseDataReportFlag ok,infra.grpc.invoker,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,no need or no have tags,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,superiorAndDeputy empty,approve callback start,Response=<:MAP:>,message,approve status error,svc.ApproveCallback failed,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,timestamp,unknown
11244,11244,11244,11244,4064,180,458,403,180,180,386,386,378,180,180,180,55,4064,180,55,458,29,29,7,5,5,5,5,5,2,2,2,2023-11-11 10:52:00,1
11235,11235,11235,11236,4081,194,441,398,194,194,373,373,360,194,194,194,43,4081,194,43,441,27,27,13,3,3,3,3,3,2,2,2,2023-11-11 10:54:00,0
11279,11279,11279,11277,4088,176,430,390,176,176,392,392,386,176,176,176,40,4088,176,40,430,26,26,6,2,2,2,2,2,2,2,2,2023-11-11 10:56:00,0
11257,11257,11257,11257,4091,175,437,397,175,175,381,381,374,175,175,175,40,4091,175,40,437,27,27,6,3,3,3,3,3,2,2,2,2023-11-11 10:58:00,1
11262,11262,11262,11263,4075,186,453,400,186,186,384,384,374,186,186,186,53,4075,186,53,453,29,29,10,5,5,5,5,5,2,2,2,2023-11-11 11:00:00,0
11282,11282,11282,11281,4092,184,462,409,184,184,376,376,370,184,184,184,53,4092,184,53,462,26,26,6,2,2,2,2,2,2,2,2,2023-11-11 11:02:00,0
11272,11272,11272,11273,4098,162,432,395,162,162,383,383,378,162,162,162,37,4098,162,37,432,27,27,4,3,3,3,2,3,2,2,2,2023-11-11 11:04:00,2
11245,11245,11245,11245,4065,175,452,387,175,175,390,390,377,175,175,175,65,4065,175,65,452,26,26,13,2,2,2,2,2,2,2,2,2023-11-11 11:06:00,2
11224,11224,11224,11224,4062,184,454,408,183,183,377,377,368,183,183,184,46,4062,183,46,454,29,29,9,5,5,5,4,5,2,2,2,2023-11-11 11:08:00,3
11202,11202,11202,11201,4051,190,450,408,191,191,378,378,368,191,191,190,42,4051,191,42,450,26,26,10,2,2,2,2,2,2,2,2,2023-11-11 11:10:00,0
11308,11308,11308,11310,4093,190,430,380,190,190,383,383,369,190,190,190,50,4093,190,50,430,27,27,13,3,3,3,3,3,2,2,2,2023-11-11 11:12:00,3
11281,11281,11281,11280,4090,190,445,408,190,190,386,386,377,190,190,190,37,4090,190,37,445,29,29,9,5,5,5,5,5,2,2,2,2023-11-11 11:14:00,0
11286,11286,11286,11285,4092,191,447,402,191,191,372,372,365,191,191,191,45,4092,191,45,447,26,26,7,2,2,2,2,2,2,2,2,2023-11-11 11:16:00,0
11303,11303,11303,11304,4083,188,593,402,188,188,391,391,377,188,188,188,191,4083,188,140,593,28,28,14,3,4,4,3,3,2,2,2,2023-11-11 11:18:00,52
11218,11218,11218,11221,4042,188,444,396,187,187,388,388,382,187,187,188,48,4042,187,48,444,26,26,6,2,2,2,2,2,2,2,2,2023-11-11 11:20:00,0
11270,11270,11270,11267,4071,193,448,405,194,194,367,367,360,194,194,193,43,4071,194,43,448,29,29,7,5,5,5,5,5,2,2,2,2023-11-11 11:22:00,0
11195,11195,11195,11196,4055,182,423,385,182,182,371,371,362,182,182,182,38,4055,182,38,423,27,27,7,3,3,3,3,3,2,2,2,2023-11-11 11:24:00,2
11191,11191,11191,11192,4065,171,431,391,171,171,381,381,373,171,171,171,40,4065,171,40,431,26,26,8,2,2,2,2,2,2,2,2,2023-11-11 11:26:00,0
11287,11287,11287,11284,4098,181,430,390,181,181,411,411,395,181,181,181,40,4098,181,40,430,27,27,16,3,3,3,2,3,2,2,2,2023-11-11 11:28:00,1
11282,11282,11282,11282,4086,185,446,404,185,185,381,381,378,185,185,185,42,4086,185,42,446,28,28,3,4,4,4,4,4,2,2,2,2023-11-11 11:30:00,0
11220,11220,11220,11220,4070,180,544,390,180,180,375,375,370,180,180,180,154,4070,180,154,544,27,27,5,3,3,3,2,3,2,2,2,2023-11-11 11:32:00,3
11285,11285,11285,11286,4072,186,470,409,186,186,384,384,374,186,186,186,61,4072,186,61,470,26,26,10,2,2,2,2,2,2,2,2,2023-11-11 11:34:00,0
11137,11137,11137,11138,4043,164,435,396,164,164,389,389,378,164,164,164,39,4043,164,39,435,29,29,11,5,5,5,5,5,2,2,2,2023-11-11 11:36:00,0
11268,11268,11268,11268,4082,173,437,388,173,173,393,393,385,173,173,173,49,4082,173,49,437,27,27,8,3,3,3,3,3,2,2,2,2023-11-11 11:38:00,0
11209,11209,11209,11207,4064,188,455,398,188,188,373,373,361,188,188,188,57,4064,188,57,455,26,26,12,2,2,2,2,2,2,2,2,2023-11-11 11:40:00,0
11297,11297,11297,11297,4081,195,462,408,195,195,383,383,371,195,195,195,54,4081,195,54,462,27,27,12,3,3,3,3,3,2,2,2,2023-11-11 11:42:00,0
11258,11258,11258,11259,4066,177,466,406,177,177,393,393,384,177,177,177,60,4066,177,60,466,29,29,9,5,5,5,5,5,2,2,2,2023-11-11 11:44:00,0
11247,11247,11247,11247,4076,186,426,384,186,186,389,389,382,186,186,186,42,4076,186,42,426,26,26,7,2,2,2,2,2,2,2,2,2023-11-11 11:46:00,0
11253,11253,11253,11252,4077,173,448,412,173,173,391,391,383,173,173,173,36,4077,173,36,448,27,27,8,3,3,3,3,3,2,2,2,2023-11-11 11:48:00,0
11224,11224,11224,11224,4073,185,448,399,185,185,382,382,373,185,185,185,49,4073,185,49,448,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 11:50:00,0
11229,11229,11229,11230,4075,186,431,375,186,186,368,368,361,186,186,186,56,4075,186,56,431,29,29,7,5,5,5,4,5,2,2,2,2023-11-11 11:52:00,3
11286,11286,11286,11286,4082,191,452,409,191,191,394,394,381,191,191,191,43,4082,191,43,452,26,26,13,2,2,2,2,2,2,2,2,2023-11-11 11:54:00,0
11189,11189,11189,11188,4057,175,437,381,175,175,378,378,369,175,175,175,56,4057,175,56,437,27,27,8,3,3,3,2,3,2,2,2,2023-11-11 11:56:00,2
11287,11287,11287,11287,4088,190,458,409,190,190,398,398,387,190,190,190,49,4088,190,49,458,29,29,11,5,5,5,5,5,2,2,2,2023-11-11 11:58:00,0
11242,11242,11242,11243,4062,179,459,395,179,179,395,395,388,179,179,179,64,4062,179,64,459,26,26,7,2,2,2,2,2,2,2,2,2023-11-11 12:00:00,0
11215,11215,11215,11215,4073,194,545,401,194,194,379,379,376,194,194,194,144,4073,194,144,545,27,27,3,3,3,3,3,3,2,2,2,2023-11-11 12:02:00,1
11221,11221,11221,11222,4074,186,433,389,186,186,374,374,365,186,186,186,44,4074,186,44,433,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 12:04:00,0
11253,11253,11253,11252,4092,185,450,399,185,185,375,375,363,185,185,185,51,4092,185,51,450,29,29,11,5,5,5,5,5,2,2,2,2023-11-11 12:06:00,1
11220,11220,11220,11221,4074,183,533,385,183,183,380,380,370,183,183,183,148,4074,183,148,533,27,27,10,3,3,3,3,3,2,2,2,2023-11-11 12:08:00,0
11294,11294,11294,11292,4095,177,443,406,177,177,391,391,382,177,177,177,37,4095,177,37,443,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 12:10:00,0
11276,11276,11276,11277,4100,175,543,406,175,175,384,384,378,175,175,175,137,4100,175,137,543,27,27,6,3,3,3,3,3,2,2,2,2023-11-11 12:12:00,0
11212,11212,11212,11212,4089,174,447,401,174,174,378,378,368,174,174,174,46,4089,174,46,447,28,28,10,4,4,4,4,4,2,2,2,2023-11-11 12:14:00,0
11255,11255,11255,11256,4063,191,435,391,191,191,393,393,383,191,191,191,44,4063,191,44,435,27,27,10,3,3,3,2,3,2,2,2,2023-11-11 12:16:00,1
11300,11300,11300,11299,4072,172,556,411,172,172,403,403,395,172,172,172,145,4072,172,145,556,27,27,7,3,3,3,2,3,2,2,2,2023-11-11 12:18:00,2
11304,11304,11304,11304,4105,184,452,407,184,184,394,394,379,184,184,184,45,4105,184,45,452,28,28,15,4,4,4,4,4,2,2,2,2023-11-11 12:20:00,0
11240,11240,11240,11241,4055,188,454,401,188,188,387,387,376,188,188,188,53,4055,188,53,454,27,27,11,3,3,3,3,3,2,2,2,2023-11-11 12:22:00,0
11155,11155,11155,11154,4052,178,448,403,178,178,373,373,362,178,178,178,45,4052,178,45,448,26,26,11,2,2,2,2,2,2,2,2,2023-11-11 12:24:00,0
11298,11298,11298,11298,4104,195,436,389,195,195,381,381,373,195,195,195,47,4104,195,47,436,27,27,7,3,3,3,3,3,2,2,2,2023-11-11 12:26:00,1
11287,11287,11287,11287,4084,188,451,396,188,188,374,374,371,188,188,188,55,4084,188,55,451,29,29,3,5,5,5,5,5,2,2,2,2023-11-11 12:28:00,0
11263,11263,11263,11264,4068,190,449,397,190,190,382,382,373,190,190,190,52,4068,190,52,449,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 12:30:00,0
11266,11266,11266,11266,4084,206,536,399,205,205,370,370,356,205,205,206,137,4084,205,137,536,27,27,14,3,3,3,3,3,2,2,2,2023-11-11 12:32:00,0
11259,11259,11259,11257,4066,190,441,389,191,191,400,400,392,191,191,190,52,4066,191,52,441,26,26,8,2,2,2,2,2,2,2,2,2023-11-11 12:34:00,0
11311,11311,11311,11311,4100,194,457,421,194,194,373,373,361,194,194,194,36,4100,194,36,457,29,29,12,5,5,5,5,5,2,2,2,2023-11-11 12:36:00,0
11243,11243,11243,11244,4065,190,558,402,190,190,376,376,369,190,190,190,156,4065,190,156,558,26,26,7,2,2,2,2,2,2,2,2,2023-11-11 12:38:00,0
11243,11243,11243,11244,4072,186,450,407,186,186,376,376,366,186,186,186,43,4072,186,43,450,27,27,10,3,3,3,2,3,2,2,2,2023-11-11 12:40:00,1
11328,11328,11328,11328,4102,199,465,405,199,199,391,391,380,199,199,199,60,4102,199,60,465,27,27,10,3,3,3,2,3,2,2,2,2023-11-11 12:42:00,2
11292,11292,11292,11290,4081,182,461,410,182,182,396,396,385,182,182,182,51,4081,182,51,461,28,28,10,4,4,4,4,4,2,2,2,2023-11-11 12:44:00,1
11282,11282,11282,11284,4076,191,450,396,191,191,403,403,393,191,191,191,54,4076,191,54,450,27,27,10,3,3,3,3,3,2,2,2,2023-11-11 12:46:00,0
11313,11313,11312,11313,4093,188,455,397,188,188,381,381,373,188,188,188,58,4093,188,58,455,26,26,8,2,2,2,2,2,2,2,2,2023-11-11 12:48:00,0
11203,11203,11204,11202,4052,181,454,407,181,181,384,384,372,181,181,181,47,4052,181,47,454,29,29,11,5,5,5,5,5,2,2,2,2023-11-11 12:50:00,1
11234,11234,11234,11234,4066,185,447,402,185,185,382,382,374,185,185,185,45,4066,185,45,447,27,27,8,3,3,3,3,3,2,2,2,2023-11-11 12:52:00,0
11266,11266,11266,11265,4081,192,444,397,192,192,376,376,367,192,192,192,47,4081,192,47,444,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 12:54:00,0
11247,11247,11247,11247,4068,193,442,379,193,193,391,391,380,193,193,193,63,4068,193,63,442,27,27,10,3,3,3,3,3,2,2,2,2023-11-11 12:56:00,3
11236,11236,11236,11236,4081,190,549,403,190,190,383,383,375,190,190,190,146,4081,190,146,549,29,29,8,5,5,5,5,5,2,2,2,2023-11-11 12:58:00,0
11247,11247,11247,11248,4080,191,444,404,191,191,387,387,370,191,191,191,40,4080,191,40,444,26,26,16,2,2,2,2,2,2,2,2,2023-11-11 13:00:00,1
11277,11277,11277,11276,4073,195,438,400,195,195,391,391,382,195,195,195,38,4073,195,38,438,27,27,9,3,3,3,2,3,2,2,2,2023-11-11 13:02:00,1
11355,11355,11355,11357,4111,180,466,410,180,180,396,396,388,180,180,180,56,4111,180,56,466,26,26,8,2,2,2,2,2,2,2,2,2023-11-11 13:04:00,0
11258,11258,11258,11258,4088,189,451,409,189,189,368,368,364,189,189,189,42,4088,189,42,451,29,29,3,5,5,5,4,5,2,2,2,2023-11-11 13:06:00,2
11298,11298,11298,11297,4085,191,545,399,191,191,386,386,376,191,191,191,146,4085,191,146,545,26,26,10,2,2,2,2,2,2,2,2,2023-11-11 13:08:00,0
11292,11292,11292,11293,4078,186,448,402,186,186,387,387,382,186,186,186,46,4078,186,46,448,27,27,5,3,3,3,3,3,2,2,2,2023-11-11 13:10:00,2
11308,11308,11308,11307,4094,209,463,422,209,209,368,368,361,209,209,209,41,4094,209,41,463,29,29,7,5,5,5,5,5,2,2,2,2023-11-11 13:12:00,2
11201,11201,11201,11201,4062,180,449,401,180,180,376,376,366,180,180,180,48,4062,180,48,449,26,26,10,2,2,2,2,2,2,2,2,2023-11-11 13:14:00,0
11142,11142,11142,11142,4044,180,427,387,180,180,374,374,365,180,180,180,40,4044,180,40,427,27,27,8,3,3,3,3,3,2,2,2,2023-11-11 13:16:00,1
11258,11258,11258,11259,4086,180,497,401,180,180,381,381,370,180,180,180,96,4086,180,45,497,27,27,11,2,3,3,2,2,2,2,2,2023-11-11 13:18:00,52
11247,11247,11247,11246,4075,199,447,397,199,199,391,391,375,199,199,199,50,4075,199,50,447,29,29,16,5,5,5,5,5,2,2,2,2023-11-11 13:20:00,0
11282,11282,11282,11282,4087,178,446,405,178,178,381,381,372,178,178,178,41,4087,178,41,446,27,27,9,3,3,3,3,3,2,2,2,2023-11-11 13:22:00,0
11292,11292,11292,11291,4090,186,435,381,186,186,384,384,376,186,186,186,54,4090,186,54,435,26,26,8,2,2,2,2,2,2,2,2,2023-11-11 13:24:00,0
11289,11289,11289,11291,4088,177,445,406,177,177,389,389,381,177,177,177,39,4088,177,39,445,27,27,8,3,3,3,2,3,2,2,2,2023-11-11 13:26:00,1
11237,11237,11237,11236,4081,177,541,407,177,177,399,399,385,177,177,177,134,4081,177,134,541,28,28,14,4,4,4,4,4,2,2,2,2023-11-11 13:28:00,0
11263,11263,11263,11262,4085,186,461,411,186,186,368,368,365,186,186,186,50,4085,186,50,461,27,27,3,3,3,3,2,3,2,2,2,2023-11-11 13:30:00,1
11237,11237,11237,11239,4069,181,416,388,181,181,390,390,383,181,181,181,28,4069,181,28,416,26,26,7,2,2,2,2,2,2,2,2,2023-11-11 13:32:00,0
11305,11305,11305,11304,4111,177,434,392,177,177,391,391,383,177,177,177,42,4111,177,42,434,29,29,8,5,5,5,5,5,2,2,2,2023-11-11 13:34:00,0
11241,11241,11241,11241,4055,178,438,398,178,178,381,381,371,178,178,178,40,4055,178,40,438,27,27,10,3,3,3,3,3,2,2,2,2023-11-11 13:36:00,0
11203,11203,11203,11203,4068,168,429,385,168,168,386,386,376,168,168,168,44,4068,168,44,429,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 13:38:00,1
11249,11249,11249,11248,4080,185,432,399,185,185,385,385,381,185,185,185,33,4080,185,33,432,27,27,4,3,3,3,3,3,2,2,2,2023-11-11 13:40:00,0
11156,11156,11156,11156,4044,179,446,395,179,179,374,374,361,179,179,179,51,4044,179,51,446,29,29,13,5,5,5,5,5,2,2,2,2023-11-11 13:42:00,0
11213,11213,11213,11213,4066,193,436,400,193,193,390,390,379,193,193,193,36,4066,193,36,436,26,26,11,2,2,2,2,2,2,2,2,2023-11-11 13:44:00,0
11271,11271,11271,11271,4084,183,471,412,183,183,394,394,379,183,183,183,59,4084,183,59,471,27,27,15,3,3,3,3,3,2,2,2,2023-11-11 13:46:00,0
11259,11259,11259,11259,4090,172,544,386,172,172,374,374,363,172,172,172,158,4090,172,158,544,26,26,11,2,2,2,2,2,2,2,2,2023-11-11 13:48:00,0
11295,11295,11295,11296,4075,197,448,408,197,197,386,386,379,197,197,197,40,4075,197,40,448,29,29,6,5,5,5,4,5,2,2,2,2023-11-11 13:50:00,2
11241,11241,11241,11240,4074,183,442,399,183,183,383,383,374,183,183,183,43,4074,183,43,442,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 13:52:00,0
11300,11300,11300,11300,4087,196,451,402,196,196,372,372,368,196,196,196,49,4087,196,49,451,27,27,4,3,3,3,2,3,2,2,2,2023-11-11 13:54:00,1
11311,11311,11311,11312,4092,190,448,398,190,190,393,393,384,190,190,190,50,4092,190,50,448,27,27,8,3,3,3,3,3,2,2,2,2023-11-11 13:56:00,1
11321,11321,11321,11321,4092,189,574,420,189,189,374,374,360,189,189,189,154,4092,189,154,574,28,28,14,4,4,4,4,4,2,2,2,2023-11-11 13:58:00,0
11292,11292,11292,11292,4095,184,445,401,184,184,378,378,371,184,184,184,44,4095,184,44,445,27,27,7,3,3,3,3,3,2,2,2,2023-11-11 14:00:00,0
11198,11198,11198,11198,4067,192,435,388,192,192,364,364,355,192,192,192,47,4067,192,47,435,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 14:02:00,0
11320,11320,11320,11321,4110,186,466,413,186,186,372,372,364,186,186,186,53,4110,186,53,466,29,29,8,5,5,5,5,5,2,2,2,2023-11-11 14:04:00,2
11131,11131,11131,11133,4035,179,442,397,179,179,377,377,368,179,179,179,45,4035,179,45,442,26,26,9,3,3,3,3,3,2,2,2,2023-11-11 14:06:00,0
11253,11253,11252,11250,4099,168,438,401,168,168,375,375,367,168,168,168,37,4099,168,37,438,26,26,8,2,2,2,2,2,2,2,2,2023-11-11 14:08:00,0
11327,11327,11328,11326,4095,195,453,405,195,195,393,393,382,195,195,195,48,4095,195,48,453,27,27,10,3,3,3,3,3,2,2,2,2023-11-11 14:10:00,1
11275,11275,11275,11278,4085,187,550,389,187,187,379,379,368,187,187,187,161,4085,187,161,550,28,28,11,4,4,4,4,4,2,2,2,2023-11-11 14:12:00,2
11291,11291,11291,11288,4088,185,439,389,185,185,377,377,369,185,185,185,50,4088,185,50,439,27,27,8,3,3,3,2,3,2,2,2,2023-11-11 14:14:00,1
11240,11240,11240,11241,4069,180,440,402,180,180,394,394,381,180,180,180,38,4069,180,38,440,26,26,12,2,2,2,2,2,2,2,2,2023-11-11 14:16:00,1
11257,11257,11257,11256,4080,197,435,397,197,197,378,378,370,197,197,197,38,4080,197,38,435,27,27,8,3,3,3,2,3,2,2,2,2023-11-11 14:18:00,1
11275,11275,11275,11277,4085,189,452,407,189,189,377,377,369,189,189,189,45,4085,189,45,452,29,29,8,5,5,5,5,5,2,2,2,2023-11-11 14:20:00,0
11256,11256,11256,11254,4061,192,550,397,192,192,388,388,381,192,192,192,153,4061,192,153,550,26,26,7,2,2,2,2,2,2,2,2,2023-11-11 14:22:00,0
11315,11315,11315,11316,4097,186,445,404,186,186,385,385,374,186,186,186,41,4097,186,41,445,27,27,11,3,3,3,3,3,2,2,2,2023-11-11 14:24:00,0
11338,11338,11338,11338,4114,187,453,417,187,187,399,399,391,187,187,187,36,4114,187,36,453,30,30,8,5,5,5,5,5,2,2,2,2023-11-11 14:26:00,0
11255,11255,11255,11256,4067,178,454,399,178,178,385,385,373,178,178,178,55,4067,178,55,454,26,26,12,2,2,2,2,2,2,2,2,2023-11-11 14:28:00,0
11186,11186,11186,11184,4038,201,442,384,201,201,391,391,385,201,201,201,58,4038,201,58,442,26,26,5,3,3,3,3,3,2,2,2,2023-11-11 14:30:00,1
11236,11236,11236,11238,4068,190,540,397,190,190,371,371,363,190,190,190,143,4068,190,143,540,26,26,7,2,2,2,2,2,2,2,2,2023-11-11 14:32:00,1
11228,11228,11228,11227,4081,180,435,394,180,180,391,391,383,180,180,180,41,4081,180,41,435,29,29,8,5,5,5,5,5,2,2,2,2023-11-11 14:34:00,0
10857,10857,10857,10856,3978,157,414,374,157,157,352,352,340,157,157,157,40,3978,157,40,414,26,26,12,2,2,2,2,2,2,2,2,2023-11-11 14:36:00,0
10800,10800,10800,10800,4076,118,380,343,118,118,308,308,301,118,118,118,37,4076,118,37,380,27,27,7,3,3,3,2,3,2,2,2,2023-11-11 14:38:00,1
10795,10795,10795,10796,4098,111,364,322,111,111,310,310,303,111,111,111,42,4098,111,42,364,27,27,6,3,3,3,2,3,2,2,2,2023-11-11 14:40:00,2
10801,10801,10801,10800,4080,109,478,330,109,109,312,312,304,109,109,109,148,4080,109,148,478,28,28,8,4,4,4,4,4,2,2,2,2023-11-11 14:42:00,0
10849,10849,10849,10849,4103,127,374,329,127,127,320,320,310,127,127,127,45,4103,127,45,374,27,27,10,3,3,3,3,3,2,2,2,2023-11-11 14:44:00,0
10811,10811,10811,10811,4088,124,355,317,124,124,314,314,306,124,124,124,38,4088,124,38,355,26,26,8,2,2,2,2,2,2,2,2,2023-11-11 14:46:00,0
10786,10786,10786,10786,4089,109,371,327,109,109,315,315,306,109,109,109,44,4089,109,44,371,29,29,8,5,5,5,5,5,2,2,2,2023-11-11 14:48:00,1
10755,10755,10755,10756,4065,118,382,329,118,118,303,303,294,118,118,118,53,4065,118,53,382,27,27,8,3,3,3,3,3,2,2,2,2023-11-11 14:50:00,1
10817,10817,10817,10816,4080,117,374,331,117,117,326,326,319,117,117,117,43,4080,117,43,374,26,26,7,2,2,2,2,2,2,2,2,2023-11-11 14:52:00,0
10752,10752,10752,10754,4063,117,371,329,117,117,300,300,294,117,117,117,42,4063,117,42,371,27,27,6,3,3,3,3,3,2,2,2,2023-11-11 14:54:00,0
10727,10727,10727,10725,4047,113,374,327,113,113,323,323,310,113,113,113,47,4047,113,47,374,29,29,13,5,5,5,5,5,2,2,2,2023-11-11 14:56:00,0
10763,10763,10763,10763,4069,115,465,327,115,115,319,319,310,115,115,115,138,4069,115,138,465,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 14:58:00,0
10797,10797,10797,10797,4091,121,361,327,121,121,310,310,302,121,121,121,34,4091,121,34,361,26,26,8,2,2,2,2,2,2,2,2,2023-11-11 15:00:00,0
10818,10818,10818,10819,4084,119,381,331,119,119,325,325,318,119,119,119,50,4084,119,50,381,27,27,6,3,3,3,2,3,2,2,2,2023-11-11 15:02:00,4
10849,10849,10849,10849,4099,122,397,339,122,122,313,313,309,122,122,122,58,4099,122,58,397,29,29,4,5,5,5,4,5,2,2,2,2023-11-11 15:04:00,1
10837,10837,10837,10837,4100,109,382,337,109,109,319,319,310,109,109,109,45,4100,109,45,382,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 15:06:00,0
10829,10829,10829,10829,4098,122,473,328,122,122,306,306,301,122,122,122,145,4098,122,145,473,27,27,5,3,3,3,3,3,2,2,2,2023-11-11 15:08:00,0
10781,10781,10781,10781,4073,122,384,340,122,122,306,306,303,122,122,122,44,4073,122,44,384,26,26,3,2,2,2,2,2,2,2,2,2023-11-11 15:10:00,0
10795,10795,10795,10794,4075,117,373,336,117,117,324,324,318,117,117,117,37,4075,117,37,373,29,29,6,5,5,5,5,5,2,2,2,2023-11-11 15:12:00,0
10783,10783,10783,10784,4089,116,366,329,116,116,307,307,302,116,116,116,37,4089,116,37,366,27,27,5,3,3,3,3,3,2,2,2,2023-11-11 15:14:00,0
10829,10829,10829,10830,4084,115,393,334,115,115,313,313,307,115,115,115,59,4084,115,59,393,26,26,6,2,2,2,2,2,2,2,2,2023-11-11 15:16:00,0
10896,10896,10896,10894,4120,123,445,341,123,123,321,321,315,123,123,123,104,4120,123,53,445,30,30,6,5,6,6,5,5,2,2,2,2023-11-11 15:18:00,52
10709,10709,10709,10710,4052,118,380,335,118,118,303,303,294,118,118,118,45,4052,118,45,380,27,27,8,3,3,3,3,3,2,2,2,2023-11-11 15:20:00,1
10793,10793,10793,10792,4073,122,371,332,122,122,322,322,315,122,122,122,39,4073,122,39,371,26,26,6,2,2,2,2,2,2,2,2,2023-11-11 15:22:00,1
10757,10757,10757,10759,4073,115,376,325,115,115,306,306,300,115,115,115,51,4073,115,51,376,27,27,6,3,3,3,2,3,2,2,2,2023-11-11 15:24:00,1
10851,10851,10851,10849,4092,115,375,334,115,115,320,320,309,115,115,115,41,4092,115,41,375,28,28,11,4,4,4,4,4,2,2,2,2023-11-11 15:26:00,0
10845,10845,10845,10845,4086,123,477,333,123,123,331,331,316,123,123,123,144,4086,123,144,477,27,27,14,3,3,3,2,3,2,2,2,2023-11-11 15:28:00,2
10793,10793,10793,10796,4072,121,385,332,121,121,307,307,293,121,121,121,53,4072,121,53,385,26,26,14,2,2,2,2,2,2,2,2,2023-11-11 15:30:00,0
10819,10819,10819,10816,4084,106,387,330,106,106,314,314,299,106,106,106,57,4084,106,57,387,27,27,15,3,3,3,3,3,2,2,2,2023-11-11 15:32:00,0
10766,10766,10766,10769,4071,110,375,331,110,110,310,310,303,110,110,110,44,4071,110,44,375,29,29,7,5,5,5,5,5,2,2,2,2023-11-11 15:34:00,0
10756,10756,10756,10754,4058,116,382,332,116,116,308,308,303,116,116,116,50,4058,116,50,382,26,26,5,2,2,2,2,2,2,2,2,2023-11-11 15:36:00,0
10777,10777,10777,10776,4076,124,377,327,124,124,313,313,308,124,124,124,50,4076,124,50,377,27,27,5,3,3,3,3,3,2,2,2,2023-11-11 15:38:00,0
10803,10803,10803,10803,4076,115,380,335,115,115,317,317,303,115,115,115,45,4076,115,45,380,29,29,14,5,5,5,5,5,2,2,2,2023-11-11 15:40:00,0
10774,10774,10774,10774,4076,118,486,324,118,118,308,308,299,118,118,118,162,4076,118,162,486,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 15:42:00,0
10810,10810,10810,10812,4093,103,373,316,103,103,319,319,307,103,103,103,57,4093,103,57,373,27,27,11,3,3,3,3,3,2,2,2,2023-11-11 15:44:00,1
10715,10715,10715,10713,4049,118,364,316,118,118,319,319,314,118,118,118,48,4049,118,48,364,26,26,4,2,2,2,2,2,2,2,2,2023-11-11 15:46:00,1
10867,10867,10867,10869,4096,120,497,337,120,120,314,314,304,120,120,120,160,4096,120,160,497,29,29,10,5,5,5,4,5,2,2,2,2023-11-11 15:48:00,1
10424,10424,10424,10422,3986,83,355,307,83,83,299,299,288,83,83,83,48,3986,83,48,355,26,26,11,2,2,2,2,2,2,2,2,2023-11-11 15:50:00,0
10350,10350,10350,10352,4075,48,420,262,48,48,249,249,236,48,48,48,158,4075,48,158,420,27,27,11,3,3,3,2,3,2,2,2,2023-11-11 15:52:00,3
10323,10323,10323,10322,4063,47,309,260,47,47,252,252,237,47,47,47,49,4063,47,49,309,26,26,14,2,2,2,2,2,2,2,2,2023-11-11 15:54:00,1
10337,10337,10337,10337,4071,48,316,264,48,48,249,249,237,48,48,48,52,4071,48,52,316,29,29,12,5,5,5,5,5,2,2,2,2023-11-11 15:56:00,0
10305,10305,10305,10305,4065,45,297,261,45,45,245,245,236,45,45,45,36,4065,45,36,297,27,27,9,3,3,3,3,3,2,2,2,2023-11-11 15:58:00,0
10328,10328,10328,10327,4074,48,306,262,48,48,244,244,238,48,48,48,44,4074,48,44,306,26,26,6,2,2,2,2,2,2,2,2,2023-11-11 16:00:00,0
10343,10343,10343,10344,4083,48,409,262,48,48,247,247,237,48,48,48,147,4083,48,147,409,27,27,10,3,3,3,3,3,2,2,2,2023-11-11 16:02:00,0
10349,10349,10349,10348,4088,48,297,264,48,48,248,248,238,48,48,48,33,4088,48,33,297,29,29,10,5,5,5,5,5,2,2,2,2023-11-11 16:04:00,0
10312,10312,10312,10313,4076,48,293,262,48,48,240,240,236,48,48,48,31,4076,48,31,293,26,26,4,2,2,2,2,2,2,2,2,2023-11-11 16:06:00,0
