get metadata from header,parseDataReportFlag ok,infra.grpc.invoker,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,funName=concurrentNoPaging run task end,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,funName=DataCompose,parent node is not exist,no need or no have tags,computeAndCompare same,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,allNum=<:NUM:>,ClientEnvHandler is <:*:>,<:GIN:>,protection for <:*:> have compare <:NUM:>,no page <:*:>,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no <:*:>,superiorAndDeputy empty,msg,approve callback start,Response=<:MAP:>,message,approve status error,svc.ApproveCallback failed,<:ownDeptIDs:>,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,<:deptLeaderManageDeptIDs:>,Dao.GetSession,<:listManageOrgReq:>,<:query signature:>,GetSupervisorPosition success,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,protection for <:*:> done,query ge<:updateFanweiEmployee failed:>,parent deptIDs=[<:SEQ:>],build <:*:> reply,no api page resources,check failed,protection.ComputeAndDiff failed,error occurred in <:NewAccessRequest:>,<:*:> started successfully,callback status error,sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:YID:>,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:tagID:>,token check failed,<:listReq:>,GrpcDataReportInterceptor parse methodSet: <:MAP:>,loadKdConfig success,len(deptYids)=<:NUM:>,len(allDeptMembers)=<:NUM:>,get other dutyCommittee backup employee success,timestamp
10306,10306,10306,10307,4073,48,289,265,48,48,244,244,237,48,48,48,0,24,4073,0,0,48,0,24,289,0,29,29,0,0,0,0,7,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:30:00
10206,10206,10206,10208,4036,46,382,259,46,46,240,240,236,46,46,46,0,123,4036,0,0,46,0,123,382,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:32:00
10302,10302,10306,10302,4070,48,291,261,48,48,243,243,236,48,48,48,0,30,4070,0,0,48,0,30,291,0,26,26,0,0,0,0,7,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:34:00
10320,10320,10324,10318,4077,48,290,262,48,48,247,247,237,48,48,48,0,28,4077,0,0,48,0,28,290,0,27,27,0,0,0,0,9,0,3,3,3,2,3,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:36:00
10284,10284,10284,10284,4068,48,288,264,48,48,239,239,236,48,48,48,0,24,4068,0,0,48,0,24,288,0,28,28,0,0,0,0,3,5,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:38:00
10335,10335,10335,10334,4096,48,281,263,48,48,241,241,238,48,48,48,0,18,4096,0,0,48,0,18,281,0,27,27,0,0,0,0,3,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:40:00
10263,10263,10264,10265,4055,48,284,260,48,48,242,242,236,48,48,48,0,24,4055,0,0,48,0,24,284,0,26,26,0,0,0,0,6,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:42:00
10293,10293,10293,10292,4070,48,280,261,48,48,241,241,237,48,48,48,0,19,4070,0,0,48,0,19,280,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:44:00
10315,10315,10315,10314,4076,48,289,265,48,48,242,242,237,48,48,48,0,24,4076,0,0,48,0,24,289,0,29,29,0,0,0,0,5,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:46:00
10325,10325,10325,10327,4088,48,332,262,48,48,245,245,239,48,48,48,0,70,4088,0,0,48,0,19,332,0,27,27,0,0,0,0,6,0,2,3,3,2,2,0,2,2,2,0,0,0,0,0,1,1,0,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:48:00
10332,10332,10332,10331,4092,48,285,264,48,48,240,240,237,48,48,48,0,21,4092,0,0,48,0,21,285,0,27,27,0,0,0,0,3,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:50:00
10307,10307,10307,10307,4073,46,293,262,46,46,241,241,237,46,46,46,0,31,4073,0,0,46,0,31,293,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:52:00
10247,10247,10247,10247,4048,48,277,263,48,48,239,239,236,48,48,48,0,14,4048,0,0,48,0,14,277,0,29,29,0,0,0,0,3,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:54:00
10233,10233,10234,10235,4047,48,284,260,48,48,243,243,235,48,48,48,0,24,4047,0,0,48,0,24,284,0,26,26,0,0,0,0,8,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:56:00
10301,10301,10301,10299,4074,48,278,260,48,48,245,245,237,48,48,48,0,18,4074,0,0,48,0,18,278,0,26,26,0,0,0,0,8,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 19:58:00
10270,10270,10270,10270,4053,48,292,264,48,48,240,240,235,48,48,48,0,28,4053,0,0,48,0,28,292,0,29,29,0,0,0,0,5,0,5,5,5,4,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:00:00
10295,10295,10296,10296,4078,48,378,261,48,48,242,242,238,48,48,48,0,117,4078,0,0,48,0,117,378,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:02:00
10325,10325,10325,10324,4089,48,283,263,48,48,244,244,237,48,48,48,0,20,4089,0,0,48,0,20,283,0,26,26,0,0,0,0,7,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:04:00
10307,10307,10308,10307,4077,47,282,262,46,46,241,241,237,46,46,47,0,20,4077,0,0,46,0,20,282,0,27,27,0,0,0,0,4,5,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:06:00
10298,10298,10298,10298,4076,47,282,264,48,48,241,241,237,48,48,47,0,18,4076,0,0,48,0,18,282,0,28,28,0,0,0,0,4,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:08:00
10307,10307,10307,10307,4071,48,289,261,48,48,238,238,236,48,48,48,0,28,4071,0,0,48,0,28,289,0,27,27,0,0,0,0,2,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:10:00
10297,10297,10297,10296,4073,48,279,262,48,48,241,241,237,48,48,48,0,17,4073,0,0,48,0,17,279,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:12:00
10373,10373,10373,10373,4100,48,295,263,48,48,246,246,238,48,48,48,0,32,4100,0,0,48,0,32,295,0,26,26,0,0,0,0,7,0,2,2,2,2,2,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:14:00
10346,10346,10346,10346,4092,48,294,265,48,48,242,242,238,48,48,48,0,29,4092,0,0,48,0,29,294,0,29,29,0,0,0,0,4,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:16:00
10311,10311,10311,10311,4078,48,280,262,48,48,244,244,236,48,48,48,0,18,4078,0,0,48,0,18,280,0,26,26,0,0,0,0,7,0,2,2,2,2,2,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:18:00
10330,10330,10330,10330,4089,48,286,262,48,48,241,241,238,48,48,48,0,24,4089,0,0,48,0,24,286,0,27,27,0,0,0,0,3,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:20:00
10181,10181,10181,10183,4025,48,276,260,48,48,240,240,235,48,48,48,0,16,4025,0,0,48,0,16,276,0,26,26,0,0,0,0,5,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:22:00
10324,10324,10324,10322,4075,46,295,264,46,46,244,244,236,46,46,46,0,31,4075,0,0,46,0,31,295,0,28,28,0,0,0,0,8,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:24:00
10306,10306,10306,10308,4074,48,288,262,48,48,243,243,238,48,48,48,0,26,4074,0,0,48,0,26,288,0,27,27,0,0,0,0,5,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:26:00
10318,10318,10318,10316,4079,48,386,262,48,48,240,240,236,48,48,48,0,124,4079,0,0,48,0,124,386,0,26,26,0,0,0,0,3,0,2,2,2,2,2,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:28:00
10275,10275,10275,10275,4057,48,284,261,48,48,240,240,237,48,48,48,0,23,4057,0,0,48,0,23,284,0,27,27,0,0,0,0,3,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:30:00
10361,10361,10361,10362,4102,48,296,265,48,48,242,242,237,48,48,48,0,31,4102,0,0,48,0,31,296,0,28,28,0,0,0,0,5,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:32:00
10269,10269,10269,10271,4059,48,285,260,48,48,239,239,237,48,48,48,0,25,4059,0,0,48,0,25,285,0,26,26,0,0,0,0,2,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:34:00
10292,10292,10292,10290,4069,48,278,263,48,48,238,238,236,48,48,48,0,15,4069,0,0,48,0,15,278,0,27,27,0,0,0,0,2,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:36:00
10336,10336,10336,10335,4087,48,290,262,48,48,242,242,238,48,48,48,0,28,4087,0,0,48,0,28,290,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:38:00
10300,10300,10300,10301,4071,48,282,259,48,48,240,240,236,48,48,48,0,23,4071,0,0,48,0,23,282,0,24,24,0,0,0,0,4,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:40:00
10318,10318,10318,10317,4084,46,287,260,46,46,241,241,238,46,46,46,0,27,4084,0,0,46,0,27,287,0,24,24,0,0,0,0,3,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:42:00
10303,10303,10303,10303,4072,48,282,259,48,48,241,241,237,48,48,48,0,23,4072,0,0,48,0,23,282,0,24,24,0,0,0,0,4,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:44:00
10311,10311,10311,10311,4074,48,288,260,48,48,240,240,236,48,48,48,0,28,4074,0,0,48,0,28,288,0,24,24,0,0,0,0,4,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:46:00
10256,10256,10256,10256,4056,48,285,258,48,48,238,238,236,48,48,48,0,27,4056,0,0,48,0,27,285,0,24,24,0,0,0,0,2,4,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:48:00
10324,10324,10324,10324,4087,48,279,261,48,48,240,240,237,48,48,48,0,18,4087,0,0,48,0,18,279,0,24,24,0,0,0,0,3,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:50:00
10361,10361,10361,10362,4098,48,293,260,48,48,243,243,237,48,48,48,0,33,4098,0,0,48,0,33,293,0,24,24,0,0,0,0,5,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:52:00
10309,10309,10309,10310,4075,48,289,262,48,48,239,239,238,48,48,48,0,27,4075,0,0,48,0,27,289,0,26,26,0,0,0,0,1,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:54:00
10340,10340,10340,10338,4089,48,290,264,48,48,239,239,237,48,48,48,0,26,4089,0,0,48,0,26,290,0,27,27,0,0,0,0,2,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:56:00
10294,10294,10294,10294,4071,48,281,260,48,48,239,239,236,48,48,48,0,21,4071,0,0,48,0,21,281,0,26,26,0,0,0,0,3,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 20:58:00
10362,10362,10362,10362,4101,48,292,265,48,48,244,244,238,48,48,48,0,27,4101,0,0,48,0,27,292,0,28,28,0,0,0,0,5,0,4,4,4,4,4,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:00:00
10267,10267,10267,10269,4055,47,293,262,47,47,239,239,236,47,47,47,0,31,4055,0,0,47,0,31,293,0,27,27,0,0,0,0,3,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:02:00
10326,10326,10326,10325,4085,47,289,262,47,47,241,241,237,47,47,47,0,27,4085,0,0,47,0,27,289,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:04:00
10271,10271,10272,10271,4054,48,283,261,48,48,243,243,237,48,48,48,0,22,4054,0,0,48,0,22,283,0,27,27,0,0,0,0,6,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:06:00
10264,10264,10264,10264,4054,48,287,262,48,48,240,240,236,48,48,48,0,25,4054,0,0,48,0,25,287,0,28,28,0,0,0,0,4,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:08:00
10340,10340,10340,10340,4099,48,284,263,48,48,240,240,237,48,48,48,0,21,4099,0,0,48,0,21,284,0,26,26,0,0,0,0,3,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:10:00
10233,10233,10233,10233,4043,48,286,260,48,48,239,239,235,48,48,48,0,26,4043,0,0,48,0,26,286,0,26,26,0,0,0,0,4,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:12:00
10284,10284,10284,10283,4066,46,279,260,46,46,239,239,237,46,46,46,0,19,4066,0,0,46,0,19,279,0,26,26,0,0,0,0,2,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:14:00
10315,10315,10315,10316,4085,48,280,265,48,48,241,241,237,48,48,48,0,15,4085,0,0,48,0,15,280,0,29,29,0,0,0,0,4,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:16:00
10280,10280,10280,10281,4064,48,284,262,48,48,239,239,236,48,48,48,0,22,4064,0,0,48,0,22,284,0,27,27,0,0,0,0,3,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:18:00
10282,10282,10282,10280,4058,48,288,261,48,48,239,239,238,48,48,48,0,27,4058,0,0,48,0,27,288,0,26,26,0,0,0,0,1,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:20:00
10314,10314,10314,10317,4082,48,289,263,48,48,243,243,238,48,48,48,0,26,4082,0,0,48,0,26,289,0,27,27,0,0,0,0,5,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:22:00
10355,10354,10354,10354,4095,48,293,264,48,48,241,241,238,48,48,48,0,29,4095,0,0,48,0,29,293,0,28,28,0,0,0,0,3,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:24:00
10292,10293,10293,10293,4074,48,284,263,48,48,238,238,237,48,48,48,0,21,4074,0,0,48,0,21,284,0,27,27,0,0,0,0,1,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:26:00
10280,10280,10280,10277,4061,48,380,261,48,48,239,239,237,48,48,48,0,119,4061,0,0,48,0,119,380,0,26,26,0,0,0,0,2,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:28:00
10284,10284,10284,10284,4071,48,276,260,48,48,238,238,236,48,48,48,0,16,4071,0,0,48,0,16,276,0,26,26,0,0,0,0,2,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:30:00
10316,10316,10316,10316,4078,48,298,265,48,48,242,242,238,48,48,48,0,33,4078,0,0,48,0,33,298,0,29,29,0,0,0,0,4,6,5,5,5,4,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:32:00
10308,10308,10308,10308,4078,48,292,261,48,48,238,238,236,48,48,48,0,31,4078,0,0,48,0,31,292,0,26,26,0,0,0,0,2,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:34:00
10229,10229,10229,10229,4046,46,286,260,46,46,242,242,235,46,46,46,0,26,4046,0,0,46,0,26,286,0,26,26,0,0,0,0,7,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:36:00
10328,10328,10328,10329,4088,48,281,262,48,48,246,246,238,48,48,48,0,19,4088,0,0,48,0,19,281,0,26,26,0,0,0,0,8,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:38:00
10300,10300,10300,10302,4072,48,284,263,48,48,241,241,236,48,48,48,0,21,4072,0,0,48,0,21,284,0,28,28,0,0,0,0,5,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:40:00
10265,10265,10265,10263,4053,48,387,262,48,48,239,239,237,48,48,48,0,125,4053,0,0,48,0,125,387,0,27,27,0,0,0,0,2,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:42:00
10307,10307,10307,10307,4076,48,283,261,48,48,241,241,236,48,48,48,0,22,4076,0,0,48,0,22,283,0,26,26,0,0,0,0,5,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:44:00
10350,10350,10350,10349,4100,48,285,266,48,48,243,243,238,48,48,48,0,19,4100,0,0,48,0,19,285,0,29,29,0,0,0,0,5,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:46:00
10333,10333,10333,10333,4081,48,350,262,48,48,240,240,237,48,48,48,0,88,4081,0,0,48,0,37,350,0,27,27,0,0,0,0,3,0,2,3,3,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:48:00
10313,10313,10313,10313,4076,46,293,262,46,46,238,238,237,46,46,46,0,31,4076,0,0,46,0,31,293,0,26,26,0,0,0,0,1,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:50:00
10294,10294,10294,10294,4070,48,283,262,48,48,243,243,237,48,48,48,0,21,4070,0,0,48,0,21,283,0,27,27,0,0,0,0,6,6,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:52:00
10313,10313,10313,10316,4082,48,289,264,48,48,238,238,236,48,48,48,0,25,4082,0,0,48,0,25,289,0,28,28,0,0,0,0,2,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:54:00
10314,10314,10314,10312,4080,48,280,262,48,48,242,242,239,48,48,48,0,18,4080,0,0,48,0,18,280,0,26,26,0,0,0,0,3,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 21:56:00
