get metadata from header,parseDataReportFlag ok,parse metadata,infra.grpc.invoker,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Depts only have yunzhanghu,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,no need or no have tags,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,superiorAndDeputy empty,approve callback start,approve status error,svc.ApproveCallback failed,Response=<:MAP:>,message,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,timestamp,unknown
11246,11246,11246,11246,4074,179,429,382,179,179,386,386,179,377,179,179,47,4074,179,429,47,31,31,9,7,6,7,7,7,2,2,2,2023-11-02 10:04:00,1
11263,11263,11262,11263,4081,182,438,397,182,182,381,381,182,373,182,182,41,4081,182,438,41,27,27,6,3,3,3,3,3,2,2,2,2023-11-02 10:06:00,2
11275,11275,11276,11275,4056,194,551,396,194,194,393,393,194,386,194,194,155,4056,194,551,155,28,28,6,4,4,4,4,4,2,2,2,2023-11-02 10:08:00,1
11244,11244,11245,11244,4068,180,460,413,180,180,371,371,180,359,180,180,47,4068,180,460,47,27,27,11,3,3,3,3,3,2,2,2,2023-11-02 10:10:00,0
11330,11330,11329,11330,4097,203,439,401,203,203,384,384,203,376,203,203,38,4097,203,439,38,31,31,7,7,7,7,7,7,2,2,2,2023-11-02 10:12:00,1
11240,11240,11239,11240,4056,180,428,386,180,180,381,381,180,371,180,180,42,4056,180,428,42,29,29,10,3,3,3,4,3,2,2,2,2023-11-02 10:14:00,6
11245,11245,11246,11245,4056,191,437,402,191,191,375,375,191,369,191,191,35,4056,191,437,35,28,28,6,4,3,4,4,4,2,2,2,2023-11-02 10:16:00,1
11243,11243,11242,11243,4070,184,487,395,184,184,392,392,184,382,184,184,92,4070,184,487,41,28,28,10,3,3,3,4,4,2,2,2,2023-11-02 10:18:00,56
11164,11164,11166,11165,4037,185,453,408,185,185,375,375,185,364,185,185,45,4037,185,453,45,30,30,11,6,6,6,6,6,2,2,2,2023-11-02 10:20:00,0
11225,11225,11224,11225,4048,176,458,394,176,176,398,398,176,385,176,176,64,4048,176,458,64,28,28,13,4,3,4,4,4,2,2,2,2023-11-02 10:22:00,1
11242,11242,11242,11242,4067,182,441,403,182,182,381,381,182,375,182,182,38,4067,182,441,38,27,27,6,3,3,3,3,3,2,2,2,2023-11-02 10:24:00,2
11280,11280,11280,11280,4077,188,447,405,188,188,365,365,188,355,187,188,42,4077,188,447,42,28,28,9,4,4,4,4,4,2,2,2,2023-11-02 10:26:00,0
11317,11317,11318,11320,4082,189,463,417,189,189,391,391,189,387,190,189,46,4082,189,463,46,30,30,4,6,6,6,6,6,2,2,2,2023-11-02 10:28:00,0
11253,11253,11252,11253,4073,185,435,394,185,185,376,376,185,371,185,185,41,4073,185,435,41,28,28,5,4,4,4,4,4,2,2,2,2023-11-02 10:30:00,0
11295,11295,11295,11295,4092,178,455,388,178,178,384,384,178,376,178,178,67,4092,178,455,67,27,27,8,3,3,3,3,3,2,2,2,2023-11-02 10:32:00,0
11290,11290,11290,11290,4085,185,450,407,185,185,395,395,185,383,185,185,43,4085,185,450,43,31,31,11,7,6,7,7,7,2,2,2,2023-11-02 10:34:00,2
11252,11252,11251,11252,4063,184,457,394,184,184,393,393,184,380,184,184,63,4063,184,457,63,27,27,13,3,3,3,3,3,2,2,2,2023-11-02 10:36:00,0
11283,11283,11285,11283,4083,181,545,483,181,181,381,381,181,374,181,182,62,4083,181,545,62,97,97,7,3,3,3,38,3,2,2,2,2023-11-02 10:38:00,105
11267,11267,11266,11267,4067,173,487,441,173,173,396,396,173,384,173,172,46,4067,173,487,46,70,70,11,4,3,4,25,4,2,2,2,2023-11-02 10:40:00,65
11250,11250,11249,11250,4069,181,452,407,181,181,380,380,181,369,181,181,45,4069,181,452,45,31,31,11,7,7,7,7,7,2,2,2,2023-11-02 10:42:00,2
11287,11287,11287,11286,4101,192,455,406,192,192,395,395,192,391,192,192,49,4101,192,455,49,27,27,4,3,3,3,3,3,2,2,2,2023-11-02 10:44:00,0
11171,11171,11171,11172,4036,171,450,401,171,171,388,388,171,378,171,171,49,4036,171,450,49,27,27,9,3,3,3,3,3,2,2,2,2023-11-02 10:46:00,3
11235,11235,11238,11235,4076,175,450,404,175,175,379,379,175,374,175,175,46,4076,175,450,46,28,28,5,4,3,4,4,4,2,2,2,2023-11-02 10:48:00,1
11307,11307,11304,11307,4074,183,458,405,183,183,392,392,183,383,183,183,53,4074,183,458,53,30,30,9,6,6,6,6,6,2,2,2,2023-11-02 10:50:00,0
11243,11243,11245,11243,4066,184,431,387,184,184,380,380,184,375,184,184,44,4066,184,431,44,28,28,5,4,3,4,4,4,2,2,2,2023-11-02 10:52:00,1
11290,11290,11290,11290,4082,184,441,409,184,184,382,382,184,375,184,184,32,4082,184,441,32,27,27,7,3,3,3,3,3,2,2,2,2023-11-02 10:54:00,1
11253,11253,11253,11253,4089,185,450,402,184,184,367,367,184,363,184,185,48,4089,184,450,48,28,28,4,4,4,4,4,4,2,2,2,2023-11-02 10:56:00,1
11246,11246,11244,11246,4077,190,469,406,191,191,375,375,191,367,191,190,63,4077,191,469,63,30,30,7,6,6,6,6,6,2,2,2,2023-11-02 10:58:00,1
11288,11288,11288,11288,4068,175,457,402,175,175,380,380,175,373,175,175,55,4068,175,457,55,28,28,6,4,4,4,4,4,2,2,2,2023-11-02 11:00:00,1
11172,11172,11173,11172,4051,188,444,387,188,188,376,376,188,365,188,188,57,4051,188,444,57,27,27,11,3,3,3,3,3,2,2,2,2023-11-02 11:02:00,0
11223,11223,11224,11223,4075,184,437,403,184,184,390,390,184,383,184,184,34,4075,184,437,34,31,31,7,7,6,7,7,7,2,2,2,2023-11-02 11:04:00,1
11307,11307,11305,11307,4088,190,448,400,190,190,389,389,190,378,190,190,48,4088,190,448,48,27,27,11,3,3,3,3,3,2,2,2,2023-11-02 11:06:00,6
11328,11328,11329,11328,4096,193,469,411,193,193,384,384,193,380,193,193,58,4096,193,469,58,28,28,4,4,4,4,4,4,2,2,2,2023-11-02 11:08:00,1
11153,11153,11153,11153,4035,174,449,404,174,174,383,383,174,375,174,174,45,4035,174,449,45,27,27,8,3,3,3,3,3,2,2,2,2023-11-02 11:10:00,0
11232,11232,11231,11232,4068,167,461,406,167,167,384,384,167,376,167,167,55,4068,167,461,55,31,31,8,7,7,7,7,7,2,2,2,2023-11-02 11:12:00,4
11235,11235,11235,11235,4071,192,427,392,192,192,389,389,192,377,192,192,35,4071,192,427,35,27,27,12,3,3,3,3,3,2,2,2,2023-11-02 11:14:00,0
11281,11281,11281,11281,4078,188,453,403,188,188,400,400,188,388,188,188,50,4078,188,453,50,27,27,11,3,3,3,3,3,2,2,2,2023-11-02 11:16:00,2
11228,11228,11231,11228,4073,174,447,400,173,173,374,374,173,367,173,174,47,4073,173,447,47,28,28,6,4,3,4,4,4,2,2,2,2023-11-02 11:18:00,1
11289,11289,11287,11289,4065,185,456,401,186,186,394,394,186,383,186,185,55,4065,186,456,55,30,30,10,6,6,6,6,6,2,2,2,2023-11-02 11:20:00,1
11250,11250,11249,11250,4062,185,465,409,185,185,389,389,185,375,185,185,56,4062,185,465,56,28,28,13,4,3,4,4,4,2,2,2,2023-11-02 11:22:00,2
11249,11249,11250,11249,4065,183,458,412,183,183,385,385,183,373,183,183,46,4065,183,458,46,27,27,12,3,3,3,3,3,2,2,2,2023-11-02 11:24:00,0
11267,11267,11267,11272,4085,196,462,397,196,196,374,374,196,367,196,196,65,4085,196,462,65,28,28,7,4,4,4,4,4,2,2,2,2023-11-02 11:26:00,10
11266,11266,11265,11266,4068,178,460,417,178,178,394,394,178,387,178,178,43,4068,178,460,43,30,30,7,6,6,6,6,6,2,2,2,2023-11-02 11:28:00,0
11238,11238,11240,11238,4069,186,450,404,186,186,370,370,186,360,186,186,46,4069,186,450,46,28,28,10,4,4,4,4,4,2,2,2,2023-11-02 11:30:00,5
11287,11287,11286,11287,4080,186,451,395,186,186,381,381,186,373,186,186,56,4080,186,451,56,27,27,8,3,3,3,3,3,2,2,2,2023-11-02 11:32:00,0
11264,11264,11265,11264,4062,192,442,401,192,192,389,389,192,377,192,192,41,4062,192,442,41,28,28,12,4,3,4,4,4,2,2,2,2023-11-02 11:34:00,1
11148,11148,11150,11148,4029,187,447,389,187,187,381,381,187,373,187,187,58,4029,187,447,58,30,30,8,6,6,6,6,6,2,2,2,2023-11-02 11:36:00,0
11284,11284,11280,11284,4082,192,459,417,192,192,380,380,192,374,192,192,42,4082,192,459,42,31,31,6,3,3,3,5,3,2,2,2,2023-11-02 11:38:00,6
11267,11267,11267,11267,4076,187,453,403,187,187,382,382,187,373,187,187,50,4076,187,453,50,28,28,9,4,3,4,4,4,2,2,2,2023-11-02 11:40:00,1
11220,11220,11221,11220,4066,174,444,408,174,174,377,377,174,369,174,174,36,4066,174,444,36,31,31,8,7,7,7,7,7,2,2,2,2023-11-02 11:42:00,0
11258,11258,11258,11258,4066,197,452,404,197,197,373,373,197,364,197,197,48,4066,197,452,48,27,27,9,3,3,3,3,3,2,2,2,2023-11-02 11:44:00,0
11314,11314,11313,11314,4108,186,552,400,186,186,391,391,186,378,186,186,152,4108,186,552,152,27,27,13,3,3,3,3,3,2,2,2,2023-11-02 11:46:00,0
11305,11305,11305,11305,4097,189,443,397,189,189,376,376,189,366,189,189,46,4097,189,443,46,28,28,10,4,4,4,4,4,2,2,2,2023-11-02 11:48:00,1
11283,11283,11284,11283,4072,187,454,397,187,187,384,384,187,376,187,187,57,4072,187,454,57,30,30,6,6,6,6,6,6,2,2,2,2023-11-02 11:50:00,2
11275,11275,11280,11275,4091,182,451,394,182,182,390,390,182,382,182,183,57,4091,182,451,57,28,28,8,4,3,4,4,4,2,2,2,2023-11-02 11:52:00,8
11261,11261,11256,11261,4068,200,450,400,200,200,388,388,200,381,200,199,50,4068,200,450,50,27,27,7,3,3,3,3,3,2,2,2,2023-11-02 11:54:00,1
11264,11264,11264,11264,4070,195,437,387,195,195,382,382,195,372,195,195,50,4070,195,437,50,28,28,10,4,3,4,4,4,2,2,2,2023-11-02 11:56:00,1
11243,11243,11243,11246,4064,178,471,408,178,178,369,369,178,358,178,178,63,4064,178,471,63,31,31,11,7,7,7,7,7,2,2,2,2023-11-02 11:58:00,10
11255,11255,11256,11258,4075,171,438,394,171,171,387,387,171,379,170,171,44,4075,171,438,44,27,27,7,3,3,3,3,3,2,2,2,2023-11-02 12:00:00,1
11059,11059,11058,11059,4004,186,440,394,186,186,384,384,186,373,187,186,46,4004,186,440,46,27,27,10,3,3,3,3,3,2,2,2,2023-11-02 12:02:00,1
11266,11266,11266,11266,4074,203,464,417,203,203,370,370,203,359,203,203,47,4074,203,464,47,28,28,10,4,4,4,4,4,2,2,2,2023-11-02 12:04:00,5
11229,11229,11231,11229,4042,175,468,409,175,175,387,387,175,374,175,175,59,4042,175,468,59,30,30,12,6,6,6,6,6,2,2,2,2023-11-02 12:06:00,1
11233,11233,11230,11233,4062,171,449,400,171,171,392,392,171,384,171,171,49,4062,171,449,49,30,30,7,4,3,4,5,4,2,2,2,2023-11-02 12:08:00,5
11259,11259,11260,11259,4070,176,457,410,176,176,385,385,176,371,176,176,47,4070,176,457,47,27,27,13,3,3,3,3,3,2,2,2,2023-11-02 12:10:00,4
11310,11310,11310,11309,4100,189,511,411,189,189,384,384,189,377,189,189,100,4100,189,511,49,29,29,7,4,3,4,5,5,2,2,2,2023-11-02 12:12:00,54
11230,11230,11229,11230,4062,196,435,396,196,196,374,374,196,369,196,196,39,4062,196,435,39,30,30,5,6,6,6,6,6,2,2,2,2023-11-02 12:14:00,0
11274,11274,11275,11274,4085,195,451,406,195,195,380,380,195,371,195,195,45,4085,195,451,45,28,28,9,4,4,4,4,4,2,2,2,2023-11-02 12:16:00,0
11316,11316,11317,11316,4097,179,445,394,179,179,385,385,179,379,179,179,51,4097,179,445,51,27,27,6,3,3,3,3,3,2,2,2,2023-11-02 12:18:00,3
11233,11233,11236,11233,4070,184,462,411,184,184,378,378,184,365,184,185,51,4070,184,462,51,31,31,13,7,7,7,7,7,2,2,2,2023-11-02 12:20:00,0
7532,7532,7527,7532,2089,1663,962,593,953,953,254,254,555,243,202,184,690,2840,953,962,39,26,26,10,3,3,3,3,3,2,2,2,2023-11-02 12:22:00,2742
2803,2803,2801,2803,0,5308,1821,949,1898,1899,128,128,976,119,164,164,1690,1734,1787,1821,56,26,26,9,3,3,3,3,3,2,2,2,2023-11-02 12:24:00,5347
1032,1032,1031,1032,0,2890,198,148,325,324,145,145,174,133,174,174,50,151,174,198,50,28,28,11,4,4,4,4,4,2,2,2,2023-11-02 12:26:00,2833
1026,1026,1026,1026,0,2830,225,172,314,314,137,137,166,128,166,166,53,148,166,225,53,30,30,9,6,6,6,6,6,2,2,2,2023-11-02 12:28:00,2813
1053,1053,1054,1053,0,2843,186,140,310,310,152,152,161,140,161,161,46,149,161,186,46,28,28,12,4,3,4,4,4,2,2,2,2023-11-02 12:30:00,2839
1064,1064,1063,1064,0,1685,209,153,423,423,138,138,246,129,158,158,56,265,334,209,56,27,27,9,3,3,3,3,3,2,2,2,2023-11-02 12:32:00,1814
1225,1225,1225,1225,0,208,281,211,208,208,194,194,208,174,208,208,70,0,208,281,70,38,38,17,7,6,7,7,7,2,2,2,2023-11-02 12:34:00,4
953,953,953,953,0,159,220,170,159,159,145,145,159,132,159,159,50,0,159,220,50,30,30,12,6,6,6,6,6,2,2,2,2023-11-02 12:36:00,1
963,963,963,963,0,174,211,161,174,174,141,141,174,131,174,174,50,0,174,211,50,28,28,10,4,4,4,4,4,2,2,2,2023-11-02 12:38:00,0
940,940,940,940,0,169,201,152,169,169,137,137,169,130,169,169,49,0,169,201,49,27,27,7,3,3,3,3,3,2,2,2,2023-11-02 12:40:00,0
965,965,965,965,0,163,198,151,163,163,152,152,163,139,163,163,47,0,163,198,47,27,27,13,3,3,3,3,3,2,2,2,2023-11-02 12:42:00,2
914,914,914,914,0,158,196,150,158,158,129,129,158,123,158,158,46,0,158,196,46,31,31,6,7,7,7,7,7,2,2,2,2023-11-02 12:44:00,0
944,944,944,944,0,166,225,171,166,166,141,141,166,130,166,166,54,0,166,225,54,27,27,11,3,3,3,3,3,2,2,2,2023-11-02 12:46:00,0
943,943,943,943,0,170,188,151,170,170,137,137,170,126,170,170,37,0,170,188,37,28,28,11,4,3,4,4,4,2,2,2,2023-11-02 12:48:00,1
937,937,937,937,0,173,200,156,173,173,140,140,173,127,173,173,44,0,173,200,44,27,27,12,3,3,3,3,3,2,2,2,2023-11-02 12:50:00,1
947,947,947,947,0,164,205,162,164,164,139,139,164,130,164,164,43,0,164,205,43,31,31,9,7,6,7,7,7,2,2,2,2023-11-02 12:52:00,5
944,944,944,944,0,176,208,154,176,176,131,131,176,125,176,176,54,0,176,208,54,27,27,6,3,3,3,3,3,2,2,2,2023-11-02 12:54:00,4
934,934,934,934,0,166,204,153,166,166,139,139,166,127,166,166,51,0,166,204,51,28,28,11,4,4,4,4,4,2,2,2,2023-11-02 12:56:00,3
931,931,931,932,0,170,193,160,170,170,136,136,170,130,170,170,33,0,170,193,33,30,30,6,6,6,6,6,6,2,2,2,2023-11-02 12:58:00,1
991,991,991,991,0,169,221,178,169,169,140,140,169,133,169,169,43,0,169,221,43,28,28,7,4,4,4,4,4,2,2,2,2023-11-02 13:00:00,3
961,961,962,960,0,179,209,161,179,179,142,142,179,135,179,179,48,0,179,209,48,27,27,7,3,3,3,3,3,2,2,2,2023-11-02 13:02:00,0
950,950,949,950,0,163,216,151,163,163,146,146,163,130,163,163,65,0,163,216,65,28,28,16,4,3,4,4,4,2,2,2,2023-11-02 13:04:00,1
936,936,936,936,0,149,215,161,149,149,130,130,149,118,149,149,54,0,149,215,54,30,30,10,6,6,6,6,6,2,2,2,2023-11-02 13:06:00,2
993,993,994,994,0,170,230,168,170,170,145,145,170,132,170,170,62,0,170,230,62,27,27,13,3,3,3,3,3,2,2,2,2023-11-02 13:08:00,3
928,928,928,928,0,158,201,152,158,158,142,142,158,135,158,158,49,0,158,201,49,28,28,7,4,3,4,4,4,2,2,2,2023-11-02 13:10:00,7
1003,1003,1002,1003,0,160,250,151,160,160,148,148,160,141,160,160,99,0,160,250,48,28,28,7,3,3,3,4,4,2,2,2,2023-11-02 13:12:00,52
912,912,912,912,0,166,204,159,166,166,130,130,166,122,166,166,45,0,166,204,45,31,31,7,7,7,7,7,7,2,2,2,2023-11-02 13:14:00,5
934,934,934,934,0,170,190,141,170,170,140,140,170,134,170,170,49,0,170,190,49,27,27,6,3,3,3,3,3,2,2,2,2023-11-02 13:16:00,3
977,977,977,977,0,168,215,156,168,168,131,131,168,125,168,168,59,0,168,215,59,28,28,6,4,4,4,4,4,2,2,2,2023-11-02 13:18:00,1
926,926,926,926,0,180,206,160,180,180,121,121,180,118,180,180,46,0,180,206,46,27,27,2,3,3,3,3,3,2,2,2,2023-11-02 13:20:00,0
976,976,976,976,0,185,327,163,185,185,151,151,185,141,185,185,164,0,185,327,164,31,31,10,7,6,7,7,7,2,2,2,2023-11-02 13:22:00,5
931,931,931,931,0,173,196,149,173,173,140,140,173,130,173,173,47,0,173,196,47,27,27,10,3,3,3,3,3,2,2,2,2023-11-02 13:24:00,4
931,931,931,931,0,162,213,151,162,162,130,130,162,125,162,162,62,0,162,213,62,28,28,5,4,4,4,4,4,2,2,2,2023-11-02 13:26:00,0
960,960,962,960,0,164,190,143,164,164,143,143,164,133,164,164,47,0,164,190,47,27,27,9,3,3,3,3,3,2,2,2,2023-11-02 13:28:00,1
923,923,922,923,0,163,203,149,162,162,149,149,162,130,162,163,54,0,162,203,54,31,31,19,7,7,7,7,7,2,2,2,2023-11-02 13:30:00,1
971,971,970,971,0,167,204,145,168,168,144,144,168,132,168,167,59,0,168,204,59,27,27,11,3,3,3,3,3,2,2,2,2023-11-02 13:32:00,1
937,937,937,937,0,165,206,156,165,165,139,139,165,133,165,165,50,0,165,206,50,28,28,5,4,3,4,4,4,2,2,2,2023-11-02 13:34:00,2
985,985,986,985,0,164,229,181,164,164,151,151,164,141,164,164,48,0,164,229,48,30,30,10,6,6,6,6,6,2,2,2,2023-11-02 13:36:00,0
948,948,947,948,0,166,214,160,166,166,139,139,166,127,166,166,54,0,166,214,54,27,27,12,3,3,3,3,3,2,2,2,2023-11-02 13:38:00,0
927,927,927,927,0,166,205,151,166,166,145,145,166,131,166,166,54,0,166,205,54,28,28,14,4,3,4,4,4,2,2,2,2023-11-02 13:40:00,3
967,967,967,967,0,171,203,158,171,171,132,132,171,120,171,171,45,0,171,203,45,27,27,12,3,3,3,3,3,2,2,2,2023-11-02 13:42:00,0
940,940,940,940,0,158,199,149,158,158,132,132,158,122,158,158,50,0,158,199,50,31,31,10,7,7,7,7,7,2,2,2,2023-11-02 13:44:00,0
985,985,985,985,0,169,211,157,169,169,147,147,169,137,169,169,54,0,169,211,54,27,27,10,3,3,3,3,3,2,2,2,2023-11-02 13:46:00,1
956,956,956,956,0,165,215,161,165,165,156,156,165,145,165,165,54,0,165,215,54,28,28,11,4,4,4,4,4,2,2,2,2023-11-02 13:48:00,1
922,922,922,922,0,177,186,142,177,177,132,132,177,125,177,177,44,0,177,186,44,27,27,6,3,3,3,3,3,2,2,2,2023-11-02 13:50:00,6
956,956,956,956,0,183,203,158,183,183,139,139,183,125,183,183,45,0,183,203,45,31,31,13,7,6,7,7,7,2,2,2,2023-11-02 13:52:00,5
922,922,922,922,0,153,206,160,153,153,138,138,153,131,153,153,46,0,153,206,46,27,27,7,3,3,3,3,3,2,2,2,2023-11-02 13:54:00,2
951,951,952,951,0,170,198,155,169,169,146,146,169,139,169,170,43,0,169,198,43,28,28,7,4,3,4,4,4,2,2,2,2023-11-02 13:56:00,4
965,965,965,965,0,159,302,161,160,160,140,140,160,129,160,159,141,0,160,302,141,27,27,11,3,3,3,3,3,2,2,2,2023-11-02 13:58:00,2
907,907,906,907,0,157,209,159,157,157,135,135,157,130,157,157,50,0,157,209,50,31,31,5,7,7,7,7,7,2,2,2,2023-11-02 14:00:00,0
964,964,964,964,0,165,212,150,165,165,127,127,165,123,165,165,62,0,165,212,62,27,27,4,3,3,3,3,3,2,2,2,2023-11-02 14:02:00,1
919,919,919,919,0,161,208,160,161,161,133,133,161,124,161,161,48,0,161,208,48,27,27,9,3,3,3,3,3,2,2,2,2023-11-02 14:04:00,0
951,951,952,951,0,180,203,152,180,180,141,141,180,130,180,181,51,0,180,203,51,30,30,11,6,6,6,6,6,2,2,2,2023-11-02 14:06:00,0
986,986,985,986,0,172,199,146,172,172,161,161,172,149,172,171,53,0,172,199,53,28,28,12,4,4,4,4,4,2,2,2,2023-11-02 14:08:00,0
933,933,933,933,0,162,209,159,162,162,144,144,162,139,162,162,50,0,162,209,50,28,28,5,4,3,4,4,4,2,2,2,2023-11-02 14:10:00,1
966,966,967,966,0,176,221,166,176,176,136,136,176,130,176,176,55,0,176,221,55,29,29,6,3,3,3,4,3,2,2,2,2023-11-02 14:12:00,6
932,932,931,932,0,166,209,157,166,166,136,136,166,129,166,166,52,0,166,209,52,31,31,7,7,6,7,7,7,2,2,2,2023-11-02 14:14:00,1
973,973,973,973,0,164,209,155,164,164,137,137,164,132,164,164,54,0,164,209,54,27,27,5,3,3,3,3,3,2,2,2,2023-11-02 14:16:00,4
948,948,949,948,0,164,209,160,164,164,141,141,164,131,164,164,49,0,164,209,49,28,28,10,4,4,4,4,4,2,2,2,2023-11-02 14:18:00,1
885,885,884,885,0,159,171,138,159,159,158,158,159,148,159,159,33,0,159,171,33,27,27,10,3,3,3,3,3,2,2,2,2023-11-02 14:20:00,4
942,942,942,942,0,166,214,161,166,166,144,144,166,139,166,166,53,0,166,214,53,31,31,5,7,7,7,7,7,2,2,2,2023-11-02 14:22:00,0
910,910,910,914,0,156,187,145,156,156,130,130,156,116,156,156,42,0,156,187,42,27,27,14,3,3,3,3,3,2,2,2,2023-11-02 14:24:00,0
957,957,958,957,0,166,207,156,166,166,130,130,166,120,166,166,51,0,166,207,51,27,27,10,3,3,3,3,3,2,2,2,2023-11-02 14:26:00,0
957,957,956,957,0,162,214,164,162,162,142,142,162,133,162,162,50,0,162,214,50,28,28,8,4,3,4,4,4,2,2,2,2023-11-02 14:28:00,5
965,965,965,965,0,170,209,158,170,170,147,147,170,136,170,170,51,0,170,209,51,30,30,11,6,6,6,6,6,2,2,2,2023-11-02 14:30:00,0
995,995,996,995,0,161,222,165,161,161,151,151,161,142,161,161,57,0,161,222,57,28,28,8,4,3,4,4,4,2,2,2,2023-11-02 14:32:00,4
902,902,901,902,0,166,195,154,166,166,117,117,166,110,166,166,41,0,166,195,41,27,27,7,3,3,3,3,3,2,2,2,2023-11-02 14:34:00,1
2520,2520,2521,2523,682,142,213,171,142,142,175,175,142,159,142,142,42,682,142,213,42,28,28,16,4,4,4,4,4,2,2,2,2023-11-02 14:36:00,0
5658,5658,5660,5658,2045,129,268,218,129,129,192,192,129,182,129,130,50,2045,129,268,50,30,30,10,6,6,6,6,6,2,2,2,2023-11-02 14:38:00,0
5701,5701,5698,5701,2048,114,267,217,114,114,186,186,114,176,114,113,50,2048,114,267,50,28,28,10,4,4,4,4,4,2,2,2,2023-11-02 14:40:00,0
5625,5625,5626,5628,2020,114,277,221,114,114,187,187,114,181,114,115,56,2020,114,277,56,27,27,5,3,3,3,3,3,2,2,2,2023-11-02 14:42:00,3
5642,5642,5644,5643,2042,110,265,211,110,110,184,184,110,178,110,109,54,2042,110,265,54,31,31,6,7,6,7,7,7,2,2,2,2023-11-02 14:44:00,1
5694,5694,5693,5694,2053,120,270,210,120,120,183,183,120,176,120,120,60,2053,120,270,60,27,27,7,3,3,3,3,3,2,2,2,2023-11-02 14:46:00,0
5673,5673,5672,5673,2039,117,372,219,117,117,184,184,117,176,117,118,153,2039,117,372,153,27,27,8,3,3,3,3,3,2,2,2,2023-11-02 14:48:00,4
5652,5652,5651,5652,2044,118,266,211,118,118,189,189,118,182,118,117,55,2044,118,266,55,28,28,7,4,3,4,4,4,2,2,2,2023-11-02 14:50:00,1
5643,5643,5643,5643,2040,108,359,217,108,108,187,187,108,180,108,108,142,2040,108,359,142,31,31,7,7,7,7,7,7,2,2,2,2023-11-02 14:52:00,0
5642,5642,5644,5642,2034,116,266,211,116,116,190,190,116,184,116,116,55,2034,116,266,55,27,27,5,3,3,3,3,3,2,2,2,2023-11-02 14:54:00,3
5632,5632,5630,5632,2029,114,265,207,114,114,192,192,114,182,114,114,58,2029,114,265,58,27,27,10,3,3,3,3,3,2,2,2,2023-11-02 14:56:00,0
5658,5658,5659,5658,2031,119,265,224,119,119,185,185,119,175,119,119,41,2031,119,265,41,28,28,10,4,4,4,4,4,2,2,2,2023-11-02 14:58:00,4
5666,5666,5665,5666,2049,108,275,221,108,108,195,195,108,185,108,108,54,2049,108,275,54,30,30,9,6,6,6,6,6,2,2,2,2023-11-02 15:00:00,5
5585,5585,5585,5585,2005,113,269,211,113,113,202,202,113,183,113,113,58,2005,113,269,58,28,28,18,4,3,4,4,4,2,2,2,2023-11-02 15:02:00,2
5670,5670,5671,5670,2045,112,268,222,112,112,194,194,112,187,112,112,46,2045,112,268,46,27,27,7,3,3,3,3,3,2,2,2,2023-11-02 15:04:00,0
5673,5673,5672,5673,2050,112,260,210,112,112,196,196,112,181,112,112,50,2050,112,260,50,28,28,15,4,3,4,4,4,2,2,2,2023-11-02 15:06:00,1
5635,5635,5635,5635,2040,105,358,212,105,105,194,194,105,180,105,105,146,2040,105,358,146,30,30,14,6,6,6,6,6,2,2,2,2023-11-02 15:08:00,0
5691,5691,5691,5691,2046,126,260,211,126,126,202,202,126,189,126,126,49,2046,126,260,49,28,28,12,4,4,4,4,4,2,2,2,2023-11-02 15:10:00,4
5645,5645,5645,5646,2035,119,307,210,119,119,187,187,119,179,119,119,97,2035,119,307,46,28,28,8,3,3,3,4,4,2,2,2,2023-11-02 15:12:00,55
5628,5628,5629,5628,2046,104,256,209,104,104,183,183,104,177,104,104,47,2046,104,256,47,27,27,6,3,3,3,3,3,2,2,2,2023-11-02 15:14:00,0
5663,5663,5662,5663,2048,115,253,208,115,115,187,187,115,180,115,115,45,2048,115,253,45,31,31,6,7,7,7,7,7,2,2,2,2023-11-02 15:16:00,1
5612,5612,5612,5612,2032,109,249,202,109,109,190,190,109,183,109,109,47,2032,109,249,47,27,27,7,3,3,3,3,3,2,2,2,2023-11-02 15:18:00,12
5663,5663,5663,5663,2048,118,249,202,118,118,186,186,118,180,118,118,47,2048,118,249,47,28,28,6,4,3,4,4,4,2,2,2,2023-11-02 15:20:00,4
5631,5631,5631,5632,2030,113,265,221,113,113,193,193,113,189,113,113,44,2030,113,265,44,30,30,4,6,6,6,6,6,2,2,2,2023-11-02 15:22:00,9
5609,5609,5609,5609,2029,110,238,208,110,110,188,188,110,180,110,110,30,2029,110,238,30,27,27,8,3,3,3,3,3,2,2,2,2023-11-02 15:24:00,0
5615,5615,5615,5615,2029,113,267,220,113,113,194,194,113,187,113,113,47,2029,113,267,47,27,27,7,3,3,3,3,3,2,2,2,2023-11-02 15:26:00,0
5619,5619,5620,5619,2033,116,364,215,116,116,188,188,116,181,116,116,149,2033,116,364,149,28,28,7,4,3,4,4,4,2,2,2,2023-11-02 15:28:00,6
